------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=19&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '19', 'areatype': 'county', 'cancer': '047', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_049.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=19&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Iowa by County

"Lung & Bronchus (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Iowa(3)",19000,***,48.1 ,47.1, 49.1,1859,76.3
"US (SEER+NPCR)(1)",00000,***,42.1 ,42, 42.2,156578,71.3
"Van Buren County(7)",19177,***,75.3 ,53.8, 103.8,8,87.5
"Clarke County(7)",19039,***,74.3 ,54.2, 100.1,9,83.6
"Monroe County(7)",19135,***,70.4 ,50.6, 96.6,8,85.7
"Ringgold County(7)",19159,***,69.7 ,45.8, 104.3,6,78.4
"Page County(7)",19145,***,69.3 ,55.1, 86.6,17,81.9
"Des Moines County(7)",19057,***,65.2 ,55.9, 75.9,37,77.9
"Palo Alto County(7)",19147,***,64.5 ,46.9, 87.7,9,86.8
"Monona County(7)",19133,***,63.9 ,47.4, 85.9,10,92.7
"Wapello County(7)",19179,***,63.5 ,53.6, 74.9,30,75.8
"Union County(7)",19175,***,63 ,47.2, 83,11,82.4
"Emmet County(7)",19063,***,61 ,43, 84.7,8,91.1
"Woodbury County(7)",19193,***,60.7 ,54.4, 67.6,70,86.4
"Pottawattamie County(7)",19155,***,58.9 ,52.8, 65.6,71,77.9
"Ida County(7)",19093,***,58.5 ,40, 84.3,7,76.7
"Henry County(7)",19087,***,58.1 ,45.7, 73.1,16,76.7
"Buchanan County(7)",19019,***,57.7 ,45.6, 72.3,16,76.7
"Appanoose County(7)",19007,***,56.1 ,42.1, 73.9,11,73.7
"Lucas County(7)",19117,***,55.7 ,39.5, 77.7,8,86.7
"Butler County(7)",19023,***,55.5 ,42, 72.4,12,80.3
"Dickinson County(7)",19059,***,55 ,43.5, 69.3,17,82.4
"Adams County(7)",19003,***,54.9 ,32.4, 91.1,4,81.8
"Montgomery County(7)",19137,***,54.7 ,39.6, 74.7,9,90.0
"Harrison County(7)",19085,***,54.4 ,41.1, 71.2,11,81.4
"Lee County(7)",19111,***,53.1 ,44.3, 63.4,27,71.1
