------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=001&race=06&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '39', 'areatype': 'county', 'cancer': '001', 'race': '06', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_024.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=001&race=06&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Ohio by County

"All Cancer Sites, 2012-2016"

"White Hispanic, Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Ohio",39000,Yes,98.8 ,91.9, 106.1,170,falling,-2.2 ,-3.3, -1.1
"United States (6)",00000,Yes,120 ,119.4, 120.6,35660,falling,-1.1 ,-1.2, -1.1
"Defiance County",39039,No,174 ,98.5, 279.4,3,*,*,*,*
"Lucas County",39095,Yes,146.4 ,115.6, 182,17,stable,1.0 ,-0.6, 2.7
"Sandusky County",39143,Yes,145.3 ,92.9, 214.5,5,*,*,*,*
"Lorain County",39093,Yes,126.1 ,103, 152.6,22,stable,-0.7 ,-2.2, 0.8
"Cuyahoga County",39035,Yes,123.5 ,106.4, 142.4,41,stable,0.4 ,-0.8, 1.6
"Mahoning County",39099,Yes,115.1 ,82.1, 156.2,8,*,*,*,*
"Wood County",39173,Yes,113 ,64.5, 180.3,4,*,*,*,*
"Summit County",39153,Yes,87.6 ,47.8, 143.1,3,*,*,*,*
"Franklin County",39049,Yes,83.7 ,61.2, 110.7,13,*,*,*,*
"Montgomery County",39113,Yes,82.2 ,50.1, 124.9,4,*,*,*,*
"Butler County",39017,Yes,50 ,25.1, 87.5,3,*,*,*,*
"Hamilton County",39061,Yes,45.4 ,24.8, 74.3,3,*,*,*,*
"Adams County",39001,***,* ,*, *,3 or fewer,*,*,*,*
"Allen County",39003,***,* ,*, *,3 or fewer,*,*,*,*
"Ashland County",39005,***,* ,*, *,3 or fewer,*,*,*,*
"Ashtabula County",39007,***,* ,*, *,3 or fewer,*,*,*,*
"Athens County",39009,***,* ,*, *,3 or fewer,*,*,*,*
"Auglaize County",39011,***,* ,*, *,3 or fewer,*,*,*,*
"Belmont County",39013,***,* ,*, *,3 or fewer,*,*,*,*
"Brown County",39015,***,* ,*, *,3 or fewer,*,*,*,*
"Carroll County",39019,***,* ,*, *,3 or fewer,*,*,*,*
"Champaign County",39021,***,* ,*, *,3 or fewer,*,*,*,*
"Clark County",39023,***,* ,*, *,3 or fewer,*,*,*,*
"Clermont County",39025,***,* ,*, *,3 or fewer,*,*,*,*
"Clinton County",39027,***,* ,*, *,3 or fewer,*,*,*,*
"Columbiana County",39029,***,* ,*, *,3 or fewer,*,*,*,*
"Coshocton County",39031,***,* ,*, *,3 or fewer,*,*,*,*
"Crawford County",39033,***,* ,*, *,3 or fewer,*,*,*,*
"Darke County",39037,***,* ,*, *,3 or fewer,*,*,*,*
"Delaware County",39041,***,* ,*, *,3 or fewer,*,*,*,*
"Erie County",39043,***,* ,*, *,3 or fewer,*,*,*,*
"Fairfield County",39045,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County",39047,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County",39051,***,* ,*, *,3 or fewer,*,*,*,*
"Gallia County",39053,***,* ,*, *,3 or fewer,*,*,*,*
"Geauga County",39055,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County",39057,***,* ,*, *,3 or fewer,*,*,*,*
"Guernsey County",39059,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County",39063,***,* ,*, *,3 or fewer,*,*,*,*
"Hardin County",39065,***,* ,*, *,3 or fewer,*,*,*,*
"Harrison County",39067,***,* ,*, *,3 or fewer,*,*,*,*
"Henry County",39069,***,* ,*, *,3 or fewer,*,*,*,*
"Highland County",39071,***,* ,*, *,3 or fewer,*,*,*,*
"Hocking County",39073,***,* ,*, *,3 or fewer,*,*,*,*
"Holmes County",39075,***,* ,*, *,3 or fewer,*,*,*,*
"Huron County",39077,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County",39079,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County",39081,***,* ,*, *,3 or fewer,*,*,*,*
"Knox County",39083,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County",39085,***,* ,*, *,3 or fewer,*,*,*,*
"Lawrence County",39087,***,* ,*, *,3 or fewer,*,*,*,*
"Licking County",39089,***,* ,*, *,3 or fewer,*,*,*,*
"Logan County",39091,***,* ,*, *,3 or fewer,*,*,*,*
"Madison County",39097,***,* ,*, *,3 or fewer,*,*,*,*
"Marion County",39101,***,* ,*, *,3 or fewer,*,*,*,*
"Medina County",39103,***,* ,*, *,3 or fewer,*,*,*,*
"Meigs County",39105,***,* ,*, *,3 or fewer,*,*,*,*
"Mercer County",39107,***,* ,*, *,3 or fewer,*,*,*,*
"Miami County",39109,***,* ,*, *,3 or fewer,*,*,*,*
"Monroe County",39111,***,* ,*, *,3 or fewer,*,*,*,*
"Morgan County",39115,***,* ,*, *,3 or fewer,*,*,*,*
