------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=001&race=01&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '39', 'areatype': 'county', 'cancer': '001', 'race': '01', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_023.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=001&race=01&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Ohio by County

"All Cancer Sites, 2012-2016"

"White (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Ohio",39000,No,176.3 ,175.2, 177.3,22425,falling,-1.2 ,-1.2, -1.1
"United States",00000,No,161.5 ,161.3, 161.7,501895,falling,-1.4 ,-1.4, -1.4
"Lawrence County",39087,No,221.2 ,206.4, 236.8,173,rising,4.4 ,1.7, 7.2
"Adams County",39001,No,215 ,193.6, 238.2,76,stable,-0.7 ,-1.4, 0.0
"Gallia County",39053,No,214.2 ,193.4, 236.8,81,stable,-0.3 ,-1.0, 0.3
"Guernsey County",39059,No,213.9 ,196.4, 232.7,114,falling,-0.7 ,-1.1, -0.2
"Brown County",39015,No,213.8 ,196.7, 232.1,120,falling,-0.7 ,-1.2, -0.2
"Hardin County",39065,No,212.9 ,191.7, 235.9,76,stable,-0.4 ,-1.0, 0.3
"Logan County",39091,No,207.1 ,190.3, 225.1,116,stable,-0.2 ,-0.6, 0.2
"Harrison County",39067,No,206 ,180, 235.1,48,stable,-0.7 ,-1.5, 0.2
"Meigs County",39105,No,203.1 ,181, 227.5,64,falling,-0.9 ,-1.6, -0.3
"Ross County",39141,No,201.9 ,188.6, 215.8,178,falling,-0.8 ,-1.2, -0.4
"Fayette County",39047,No,201.2 ,180.5, 223.7,71,stable,-0.4 ,-1.1, 0.2
"Jackson County",39079,No,199.9 ,180.3, 221.2,79,falling,-0.7 ,-1.1, -0.2
"Marion County",39101,No,199.7 ,185.9, 214.4,161,stable,-0.5 ,-1.1, 0.0
"Vinton County",39163,No,198.7 ,168.2, 233.5,32,falling,-0.9 ,-1.5, -0.2
"Perry County",39127,No,198.3 ,179.3, 218.9,84,stable,-0.6 ,-1.4, 0.2
"Scioto County",39145,No,198 ,185.6, 211.1,195,falling,-0.9 ,-1.2, -0.5
"Muskingum County",39119,No,197.1 ,185.1, 209.8,208,falling,-0.6 ,-1.0, -0.3
"Hocking County",39073,No,196 ,176, 217.8,73,falling,-1.1 ,-1.8, -0.4
"Coshocton County",39031,No,192 ,174.5, 210.9,92,stable,-0.4 ,-0.9, 0.1
"Crawford County",39033,No,192 ,176.5, 208.6,119,falling,-0.9 ,-1.4, -0.4
"Sandusky County",39143,No,191.4 ,177.6, 206.1,147,falling,-0.5 ,-0.8, -0.2
"Jefferson County",39081,No,191 ,178.7, 204.1,188,falling,-1.1 ,-1.4, -0.7
"Ashtabula County",39007,No,191 ,180.1, 202.3,244,falling,-0.6 ,-0.9, -0.3
"Clinton County",39027,No,190 ,173, 208.3,95,stable,-0.5 ,-1.1, 0.1
"Huron County",39077,No,189.9 ,175.4, 205.3,132,stable,-7.2 ,-16.5, 3.1
"Clark County",39023,No,189.8 ,180.3, 199.6,319,falling,-0.7 ,-1.1, -0.4
"Madison County",39097,No,189.4 ,172, 208.2,89,falling,-1.2 ,-1.9, -0.6
"Pickaway County",39129,No,189.1 ,174.2, 205.1,121,falling,-0.7 ,-1.1, -0.4
"Wyandot County",39175,No,189.1 ,167.2, 213.3,57,stable,0.2 ,-0.5, 0.9
"Darke County",39037,No,188.7 ,174.3, 203.9,135,falling,-0.5 ,-0.9, -0.1
"Highland County",39071,No,188.2 ,172, 205.6,102,stable,-0.7 ,-1.4, 0.0
"Champaign County",39021,No,187.8 ,170.6, 206.3,91,stable,-0.3 ,-0.8, 0.1
"Preble County",39135,No,187.2 ,170.8, 204.8,100,stable,-0.4 ,-0.8, 0.1
"Lucas County",39095,No,187.2 ,181.3, 193.2,804,falling,-0.9 ,-1.0, -0.7
"Allen County",39003,No,184.9 ,173.9, 196.4,223,falling,-0.8 ,-1.1, -0.4
"Shelby County",39149,No,184.6 ,168.8, 201.5,104,stable,-0.4 ,-1.0, 0.1
"Morgan County",39115,No,183.8 ,158.2, 213,38,stable,-0.5 ,-1.4, 0.5
"Mercer County",39107,No,183.8 ,167.2, 201.6,97,stable,-0.4 ,-0.9, 0.1
"Williams County",39171,No,183.7 ,167, 201.8,92,falling,-0.6 ,-1.1, -0.1
"Washington County",39167,No,183.4 ,170.7, 196.9,161,stable,-0.4 ,-0.9, 0.0
"Licking County",39089,No,182.7 ,174.2, 191.6,353,falling,-1.3 ,-1.5, -1.0
"Pike County",39131,No,182.6 ,163, 204.1,65,stable,-0.3 ,-1.2, 0.5
