------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '39', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_007.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Ohio by County

"Colon & Rectum, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 14.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Ohio",39000,No,15.7 ,15.4, 16,2236,falling,-2.6 ,-2.8, -2.4
"United States",00000,Yes,14.2 ,14.1, 14.2,51932,falling,-1.8 ,-2.3, -1.3
"Adams County",39001,No,27.9 ,20.5, 37.4,10,stable,-0.5 ,-2.2, 1.3
"Brown County",39015,No,22.8 ,17.5, 29.5,12,falling,-2.1 ,-3.8, -0.5
"Ashland County",39005,No,22.2 ,17.4, 27.9,16,stable,-1.0 ,-2.1, 0.2
"Guernsey County",39059,No,22 ,16.6, 28.6,12,falling,-1.4 ,-2.7, -0.1
"Athens County",39009,No,21.2 ,16.1, 27.4,12,falling,-1.7 ,-3.3, -0.2
"Fulton County",39051,No,20.8 ,15.5, 27.4,11,stable,0.1 ,-1.4, 1.6
"Seneca County",39147,No,20.5 ,16.2, 25.8,16,stable,-0.5 ,-1.6, 0.7
"Crawford County",39033,No,20.4 ,15.6, 26.3,13,falling,-2.0 ,-3.0, -0.9
"Lawrence County",39087,No,19.7 ,15.6, 24.7,16,falling,-1.3 ,-2.4, -0.1
"Darke County",39037,No,19.4 ,14.8, 24.9,13,falling,-1.6 ,-3.0, -0.3
"Wood County",39173,No,19.3 ,16.1, 23,27,falling,-2.1 ,-3.4, -0.7
"Shelby County",39149,No,19.3 ,14.5, 25.2,11,stable,-1.3 ,-2.8, 0.2
