------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=42&areatype=county&cancer=003&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '42', 'areatype': 'county', 'cancer': '003', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_015.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=42&areatype=county&cancer=003&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Pennsylvania by County

"Oral Cavity & Pharynx, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 2.3?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Pennsylvania",42000,Yes,2.2 ,2.1, 2.3,383,falling,-0.6 ,-1.1, -0.2
"United States",00000,No,2.5 ,2.5, 2.5,9420,rising,0.8 ,0.2, 1.4
"Luzerne County",42079,No,3.9 ,3.1, 4.9,18,rising,5.8 ,0.2, 11.7
"Lawrence County",42073,No,3.9 ,2.6, 5.8,6,*,*,*,*
"Carbon County",42025,No,3.5 ,2.1, 5.8,4,*,*,*,*
"Lackawanna County",42069,No,3.2 ,2.3, 4.3,9,stable,-0.1 ,-2.0, 1.7
"York County",42133,No,2.8 ,2.2, 3.5,16,stable,0.8 ,-0.7, 2.4
"Clearfield County",42033,No,2.7 ,1.5, 4.6,3,*,*,*,*
"Northampton County",42095,No,2.6 ,2, 3.5,11,stable,-1.4 ,-3.0, 0.3
"Blair County",42013,No,2.6 ,1.6, 4,5,stable,-0.8 ,-2.6, 1.0
"Fayette County",42051,No,2.6 ,1.7, 3.9,5,stable,1.0 ,-1.1, 3.2
"Lehigh County",42077,No,2.5 ,1.9, 3.3,12,stable,-1.0 ,-2.4, 0.4
"Somerset County",42111,No,2.5 ,1.4, 4.3,3,*,*,*,*
"Lycoming County",42081,No,2.5 ,1.5, 3.9,4,*,*,*,*
"Westmoreland County",42129,No,2.4 ,1.9, 3.1,14,stable,0.2 ,-1.4, 1.8
"Cambria County",42021,No,2.4 ,1.6, 3.6,5,stable,-1.5 ,-3.5, 0.5
"Schuylkill County",42107,No,2.4 ,1.5, 3.6,5,stable,-1.7 ,-3.9, 0.6
"Dauphin County",42043,No,2.3 ,1.6, 3.2,8,stable,-1.1 ,-3.1, 1.0
"Philadelphia County",42101,No,2.3 ,2, 2.7,38,falling,-3.4 ,-3.9, -2.9
"Butler County",42019,Yes,2.3 ,1.5, 3.3,6,*,*,*,*
"Northumberland County",42097,Yes,2.2 ,1.2, 3.8,3,*,*,*,*
"Cumberland County",42041,Yes,2.1 ,1.5, 3.1,7,stable,0.3 ,-1.8, 2.4
"Delaware County",42045,Yes,2.1 ,1.6, 2.7,15,stable,-1.4 ,-2.8, 0.1
"Lancaster County",42071,Yes,2.1 ,1.6, 2.7,14,stable,-1.1 ,-2.2, 0.1
"Washington County",42125,Yes,2.1 ,1.4, 3,6,stable,0.9 ,-1.5, 3.4
"Erie County",42049,Yes,2 ,1.4, 2.8,8,stable,-1.4 ,-3.2, 0.3
"Chester County",42029,Yes,2 ,1.5, 2.6,13,falling,-2.0 ,-3.4, -0.6
"Franklin County",42055,Yes,2 ,1.3, 3.1,4,*,*,*,*
"Bucks County",42017,Yes,2 ,1.6, 2.5,18,stable,0.9 ,-0.8, 2.7
"Allegheny County",42003,Yes,1.9 ,1.6, 2.3,33,falling,-1.6 ,-2.4, -0.9
"Berks County",42011,Yes,1.9 ,1.4, 2.6,10,stable,-1.0 ,-2.7, 0.7
"Beaver County",42007,Yes,1.9 ,1.2, 2.9,5,stable,-0.9 ,-3.2, 1.4
"Lebanon County",42075,Yes,1.9 ,1.1, 3,4,*,*,*,*
"Montgomery County",42091,Yes,1.8 ,1.4, 2.2,20,falling,-1.6 ,-2.9, -0.4
"Adams County",42001,***,* ,*, *,3 or fewer,*,*,*,*
"Armstrong County",42005,***,* ,*, *,3 or fewer,*,*,*,*
"Bedford County",42009,***,* ,*, *,3 or fewer,*,*,*,*
"Bradford County",42015,***,* ,*, *,3 or fewer,*,*,*,*
"Cameron County",42023,***,* ,*, *,3 or fewer,*,*,*,*
"Centre County",42027,***,* ,*, *,3 or fewer,*,*,*,*
"Clarion County",42031,***,* ,*, *,3 or fewer,*,*,*,*
"Clinton County",42035,***,* ,*, *,3 or fewer,*,*,*,*
"Columbia County",42037,***,* ,*, *,3 or fewer,*,*,*,*
"Crawford County",42039,***,* ,*, *,3 or fewer,*,*,*,*
"Elk County",42047,***,* ,*, *,3 or fewer,*,*,*,*
"Forest County",42053,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County",42057,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County",42059,***,* ,*, *,3 or fewer,*,*,*,*
"Huntingdon County",42061,***,* ,*, *,3 or fewer,*,*,*,*
"Indiana County",42063,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County",42065,***,* ,*, *,3 or fewer,*,*,*,*
