------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=01&areatype=county&cancer=003&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '01', 'areatype': 'county', 'cancer': '003', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_052.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=01&areatype=county&cancer=003&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Alabama by County

"Oral Cavity & Pharynx (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Alabama(6)",01000,***,7.2 ,6.9, 7.5,427,55.1
"US (SEER+NPCR)(1)",00000,***,7.3 ,7.2, 7.3,27477,62.6
"Pike County(6)",01109,***,13.2 ,8.4, 20,5,80.0
"Bibb County(6)",01007,***,12.3 ,6.9, 20.2,3,72.7
"Barbour County(6)",01005,***,11.1 ,6.6, 17.7,4,51.4
"Elmore County(6)",01051,***,10.7 ,7.9, 14.3,10,67.1
"Chambers County(6)",01017,***,10.5 ,6.7, 15.9,5,62.5
"Tallapoosa County(6)",01123,***,9.8 ,6.5, 14.5,6,72.5
"Talladega County(6)",01121,***,9.7 ,7.2, 12.9,10,55.4
"Dale County(6)",01045,***,9.6 ,6.3, 14.1,6,53.8
"Marion County(6)",01093,***,9.3 ,5.4, 15.1,4,57.6
"Geneva County(6)",01061,***,8.9 ,5.1, 14.8,3,54.8
"Cullman County(6)",01043,***,8.8 ,6.4, 11.9,9,53.5
"Etowah County(6)",01055,***,8.8 ,6.7, 11.4,12,61.2
