------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=01&areatype=county&cancer=003&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '01', 'areatype': 'county', 'cancer': '003', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_016.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=01&areatype=county&cancer=003&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Alabama by County

"Oral Cavity & Pharynx (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Alabama(6,10)",01000,***,13.2 ,12.8, 13.7,776,stable,1.0 ,-0.8, 2.9
"US (SEER+NPCR)(1,10)",00000,***,11.7 ,11.7, 11.8,43864,stable,0.5 ,-0.7, 1.6
"Barbour County(6,10)",01005,***,22.9 ,15.9, 31.9,7,stable,-9.2 ,-25.8, 11.3
"Choctaw County(6,10)",01023,***,18.6 ,10, 32,3,*,*,*,*
"Talladega County(6,10)",01121,***,18.1 ,14.5, 22.3,18,stable,-4.1 ,-12.5, 5.1
"Cleburne County(6,10)",01029,***,18.1 ,10.5, 29.3,4,*,*,*,*
"Dale County(6,10)",01045,***,17.5 ,13, 23.2,10,stable,18.4 ,-19.2, 73.6
"Chambers County(6,10)",01017,***,17.1 ,12.1, 23.7,8,stable,0.6 ,-20.5, 27.4
"Bibb County(6,10)",01007,***,16.7 ,10.4, 25.7,4,stable,3.2 ,-31.3, 55.0
"Pike County(6,10)",01109,***,16.7 ,11.2, 24.1,6,stable,16.0 ,-5.8, 42.9
"Henry County(6,10)",01067,***,16.7 ,10, 26.6,4,*,*,*,*
"Pickens County(6,10)",01107,***,16.2 ,10, 25.1,4,*,*,*,*
"Cullman County(6,10)",01043,***,16.1 ,12.8, 20,17,stable,-11.5 ,-32.3, 15.7
"Elmore County(6,10)",01051,***,16 ,12.4, 20.2,15,stable,-0.8 ,-16.8, 18.2
"Houston County(6,10)",01069,***,15.9 ,12.9, 19.5,20,stable,-2.2 ,-11.1, 7.5
"Calhoun County(6,10)",01015,***,15.8 ,12.9, 19,23,stable,-3.9 ,-16.3, 10.2
"Geneva County(6,10)",01061,***,15.7 ,10.5, 22.9,6,*,*,*,*
"Lawrence County(6,10)",01079,***,15.6 ,10.6, 22.4,6,stable,5.1 ,-37.5, 76.8
"Cherokee County(6,10)",01019,***,15.3 ,10.2, 22.6,6,stable,-2.6 ,-53.3, 103.3
"Marion County(6,10)",01093,***,15.3 ,10.4, 22,7,stable,-13.1 ,-47.0, 42.6
"Winston County(6,10)",01133,***,14.9 ,9.7, 22.2,5,stable,3.6 ,-25.4, 43.9
"Morgan County(6,10)",01103,***,14.7 ,12, 17.9,22,stable,-8.9 ,-20.6, 4.6
"Baldwin County(6,10)",01003,***,14.6 ,12.6, 16.9,40,stable,6.0 ,-6.0, 19.5
"Marshall County(6,10)",01095,***,14.5 ,11.5, 18.2,16,stable,-6.1 ,-26.1, 19.4
"Covington County(6,10)",01039,***,14.5 ,9.9, 20.5,7,stable,10.4 ,-4.9, 28.1
"Butler County(6,10)",01013,***,14.3 ,8.8, 22.4,4,stable,-12.4 ,-43.7, 36.3
"Tallapoosa County(6,10)",01123,***,14.2 ,10.1, 19.7,8,stable,-5.8 ,-46.0, 64.2
"Walker County(6,10)",01127,***,14.2 ,10.9, 18.4,13,stable,-8.6 ,-26.8, 14.1
"Etowah County(6,10)",01055,***,14.1 ,11.4, 17.4,20,stable,11.9 ,-4.7, 31.5
"Colbert County(6,10)",01033,***,14 ,10.2, 18.8,10,stable,6.1 ,-18.6, 38.3
"Autauga County(6,10)",01001,***,13.5 ,9.6, 18.3,8,stable,10.4 ,-9.5, 34.7
"Escambia County(6,10)",01053,***,13.1 ,8.8, 18.9,6,stable,-0.9 ,-21.2, 24.8
"Jackson County(6,10)",01071,***,13 ,9.3, 17.8,9,stable,19.7 ,-18.3, 75.3
"Lee County(6,10)",01081,***,13 ,10.3, 16,18,stable,2.2 ,-10.9, 17.3
"Macon County(6,10)",01087,***,12.8 ,7.3, 21.3,3,stable,-8.5 ,-45.0, 52.2
"Coffee County(6,10)",01031,***,12.7 ,9.1, 17.5,8,stable,5.7 ,-40.0, 86.2
"St. Clair County(6,10)",01115,***,12.5 ,9.6, 16.1,13,stable,-10.1 ,-32.2, 19.3
"Madison County(6,10)",01089,***,12.5 ,11, 14.2,50,stable,5.9 ,-9.2, 23.6
"Mobile County(6,10)",01097,***,12.3 ,10.9, 13.8,60,stable,2.7 ,-10.5, 17.9
"Chilton County(6,10)",01021,***,12.1 ,8, 17.6,6,stable,-19.6 ,-44.9, 17.3
"Russell County(6,10)",01113,***,12.1 ,8.5, 16.6,8,stable,6.4 ,-29.7, 60.9
"Shelby County(6,10)",01117,***,12.1 ,10.1, 14.3,28,falling,-8.2 ,-12.6, -3.6
"Lauderdale County(6,10)",01077,***,12 ,9.3, 15.4,14,stable,9.6 ,-27.0, 64.6
"Jefferson County(6,10)",01073,***,11.9 ,10.8, 13.1,94,stable,0.9 ,-14.0, 18.4
"DeKalb County(6,10)",01049,***,11.6 ,8.5, 15.5,10,stable,-7.2 ,-23.2, 12.3
"Clarke County(6,10)",01025,***,11.6 ,6.9, 18.6,4,stable,-24.5 ,-58.9, 38.5
"Limestone County(6,10)",01083,***,11.4 ,8.7, 14.7,12,stable,1.3 ,-24.7, 36.2
"Dallas County(6,10)",01047,***,11.3 ,7.6, 16.2,6,stable,20.6 ,-13.0, 67.2
"Blount County(6,10)",01009,***,10.9 ,7.7, 15.1,8,stable,15.7 ,-32.5, 98.4
"Tuscaloosa County(6,10)",01125,***,10.6 ,8.7, 12.8,22,stable,-6.9 ,-24.9, 15.4
"Montgomery County(6,10)",01101,***,10.5 ,8.8, 12.5,27,stable,2.3 ,-9.5, 15.7
"Franklin County(6,10)",01059,***,9.3 ,5.4, 14.9,4,stable,2.4 ,-32.9, 56.2
"Randolph County(6,10)",01111,***,9.1 ,5.2, 15.4,3,*,*,*,*
"Bullock County(6,10)",01011,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County(6,10)",01027,***,* ,*, *,3 or fewer,*,*,*,*
"Conecuh County(6,10)",01035,***,* ,*, *,3 or fewer,*,*,*,*
"Coosa County(6,10)",01037,***,* ,*, *,3 or fewer,*,*,*,*
"Crenshaw County(6,10)",01041,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County(6,10)",01057,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County(6,10)",01063,***,* ,*, *,3 or fewer,*,*,*,*
"Hale County(6,10)",01065,***,* ,*, *,3 or fewer,*,*,*,*
"Lamar County(6,10)",01075,***,* ,*, *,3 or fewer,*,*,*,*
"Lowndes County(6,10)",01085,***,* ,*, *,3 or fewer,*,*,*,*
"Marengo County(6,10)",01091,***,* ,*, *,3 or fewer,*,*,*,*
"Monroe County(6,10)",01099,***,* ,*, *,3 or fewer,*,*,*,*
"Perry County(6,10)",01105,***,* ,*, *,3 or fewer,*,*,*,*
"Sumter County(6,10)",01119,***,* ,*, *,3 or fewer,*,*,*,*
"Washington County(6,10)",01129,***,* ,*, *,3 or fewer,*,*,*,*
"Wilcox County(6,10)",01131,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 4:57 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
