------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=01&areatype=county&cancer=040&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '01', 'areatype': 'county', 'cancer': '040', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_018.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=01&areatype=county&cancer=040&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Alabama by County

"Pancreas (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Alabama(6,10)",01000,***,12.8 ,12.4, 13.3,751,rising,2.1 ,0.3, 3.8
"US (SEER+NPCR)(1,10)",00000,***,12.8 ,12.7, 12.8,47197,stable,0.4 ,-0.9, 1.7
"Dallas County(6,10)",01047,***,20.2 ,15.1, 26.7,11,stable,0.2 ,-28.2, 39.8
"Hale County(6,10)",01065,***,19.5 ,12, 30.5,4,stable,-4.9 ,-35.4, 40.0
"Chambers County(6,10)",01017,***,19.3 ,13.8, 26.3,9,stable,4.4 ,-25.5, 46.5
"Lamar County(6,10)",01075,***,17.4 ,10.2, 28.4,4,stable,-5.5 ,-36.5, 40.7
"Macon County(6,10)",01087,***,16.4 ,9.9, 26.1,4,stable,-2.9 ,-47.1, 78.3
"Walker County(6,10)",01127,***,16.2 ,12.6, 20.6,14,stable,-2.4 ,-28.7, 33.6
"Bibb County(6,10)",01007,***,16.1 ,9.8, 25.2,4,stable,3.6 ,-30.9, 55.4
"Washington County(6,10)",01129,***,16.1 ,9.4, 26.1,4,*,*,*,*
