------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=017&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '017', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_045.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=017&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Michigan by County

"Esophagus (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Michigan(5)",26000,***,3.4 #  ,3.3, 3.6,427,66.1
"US (SEER+NPCR)(1)",00000,***,3.1 ,3.1, 3.1,11635,68.1
"Alpena County(6)",26007,***,6.6 #  ,3.7, 11.3,3,88.9
"Branch County(6)",26023,***,6.5 #  ,3.8, 10.4,4,66.7
"Isabella County(6)",26073,***,5.2 #  ,2.9, 8.5,3,69.6
"Calhoun County(6)",26025,***,4.8 #  ,3.4, 6.6,8,68.4
"Jackson County(6)",26075,***,4.7 #  ,3.5, 6.3,10,82.3
"St. Clair County(6)",26147,***,4.4 #  ,3.3, 5.9,10,69.9
"Lenawee County(6)",26091,***,4.4 #  ,2.8, 6.5,5,76.5
"Muskegon County(6)",26121,***,4.4 #  ,3.2, 5.8,10,75.4
"Wayne County(7)",26163,***,4 ,3.6, 4.4,86,70.8
"Lapeer County(6)",26087,***,3.9 #  ,2.4, 5.9,5,72.7
"Macomb County(7)",26099,***,3.8 ,3.3, 4.4,42,75.9
"Shiawassee County(6)",26155,***,3.7 #  ,2.2, 6.2,3,54.8
"Bay County(6)",26017,***,3.6 #  ,2.4, 5.3,6,64.4
"Midland County(6)",26111,***,3.5 #  ,2.1, 5.6,4,70.4
"Berrien County(6)",26021,***,3.4 #  ,2.4, 4.8,7,60.0
"Eaton County(6)",26045,***,3.4 #  ,2.1, 5.2,5,61.5
"Kalamazoo County(6)",26077,***,3.3 #  ,2.5, 4.5,10,68.1
"Genesee County(6)",26049,***,3.3 #  ,2.6, 4.1,17,59.3
"Saginaw County(6)",26145,***,3.3 #  ,2.4, 4.5,9,56.4
"Ingham County(6)",26065,***,3.3 #  ,2.4, 4.5,9,60.3
"Livingston County(6)",26093,***,3.2 #  ,2.2, 4.5,7,76.1
"Washtenaw County(6)",26161,***,3.2 #  ,2.4, 4.1,11,70.4
"Kent County(6)",26081,***,3.1 #  ,2.5, 3.8,20,63.5
"Oakland County(7)",26125,***,3 ,2.6, 3.4,47,67.9
"Monroe County(6)",26115,***,2.9 #  ,1.9, 4.2,6,57.1
"Grand Traverse County(6)",26055,***,2.8 #  ,1.6, 4.6,3,48.6
"Ottawa County(6)",26139,***,2.7 #  ,1.9, 3.7,8,63.5
"Allegan County(6)",26005,***,2.4 #  ,1.4, 3.9,4,64.3
"Alcona County(6)",26001,***,* ,*, *,3 or fewer,*
"Alger County(6)",26003,***,* ,*, *,3 or fewer,*
"Antrim County(6)",26009,***,* ,*, *,3 or fewer,*
"Arenac County(6)",26011,***,* ,*, *,3 or fewer,*
"Baraga County(6)",26013,***,* ,*, *,3 or fewer,*
"Barry County(6)",26015,***,* ,*, *,3 or fewer,*
"Benzie County(6)",26019,***,* ,*, *,3 or fewer,*
"Cass County(6)",26027,***,* ,*, *,3 or fewer,*
"Charlevoix County(6)",26029,***,* ,*, *,3 or fewer,*
"Cheboygan County(6)",26031,***,* ,*, *,3 or fewer,*
"Chippewa County(6)",26033,***,* ,*, *,3 or fewer,*
"Clare County(6)",26035,***,* ,*, *,3 or fewer,*
"Clinton County(6)",26037,***,* ,*, *,3 or fewer,*
"Crawford County(6)",26039,***,* ,*, *,3 or fewer,*
"Delta County(6)",26041,***,* ,*, *,3 or fewer,*
"Dickinson County(6)",26043,***,* ,*, *,3 or fewer,*
"Emmet County(6)",26047,***,* ,*, *,3 or fewer,*
"Gladwin County(6)",26051,***,* ,*, *,3 or fewer,*
"Gogebic County(6)",26053,***,* ,*, *,3 or fewer,*
