------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '040', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_054.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Michigan by County

"Pancreas (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Michigan(5)",26000,***,10.2 #  ,9.9, 10.4,1255,76.9
"US (SEER+NPCR)(1)",00000,***,9.8 ,9.8, 9.9,36450,77.2
"Roscommon County(6)",26143,***,16.3 #  ,10.5, 24.8,7,67.9
"Osceola County(6)",26133,***,14.4 #  ,9.2, 21.8,5,86.2
"Emmet County(6)",26047,***,13.2 #  ,9, 19.2,7,75.0
"Wayne County(7)",26163,***,12.8 ,12.1, 13.6,265,80.2
"Wexford County(6)",26165,***,12.7 #  ,8.3, 18.8,5,75.0
"Dickinson County(6)",26043,***,12.7 #  ,7.9, 19.6,5,76.7
"Arenac County(6)",26011,***,12.3 #  ,6.8, 21.5,3,94.1
"Macomb County(7)",26099,***,12.1 ,11.2, 13.1,133,83.2
"Berrien County(6)",26021,***,12 #  ,10, 14.3,26,81.0
"Oakland County(7)",26125,***,11.9 ,11.1, 12.7,180,80.7
"Genesee County(6)",26049,***,11.9 #  ,10.5, 13.3,61,75.7
"Grand Traverse County(6)",26055,***,11.8 #  ,9.2, 15,14,79.8
"Tuscola County(6)",26157,***,11.7 #  ,8.5, 15.8,9,73.0
"Calhoun County(6)",26025,***,11.2 #  ,9, 13.8,19,79.3
"Presque Isle County(6)",26141,***,11 #  ,6.3, 20.5,3,72.7
"Iosco County(6)",26069,***,10.8 #  ,6.6, 17.3,5,69.4
"Saginaw County(6)",26145,***,10.4 #  ,8.7, 12.4,27,78.9
"Cheboygan County(6)",26031,***,10.3 #  ,6, 17.1,4,80.0
"Jackson County(6)",26075,***,10.3 #  ,8.4, 12.6,21,78.9
"Bay County(6)",26017,***,10.3 #  ,8.1, 13,15,80.2
"Shiawassee County(6)",26155,***,10 #  ,7.2, 13.7,9,71.7
"Branch County(6)",26023,***,9.8 #  ,6.3, 14.5,5,74.3
"Muskegon County(6)",26121,***,9.6 #  ,7.8, 11.8,20,76.7
"Gratiot County(6)",26057,***,9.6 #  ,6.2, 14.3,5,72.2
"Newaygo County(6)",26123,***,9.5 #  ,6.3, 13.9,6,75.0
"Menominee County(6)",26109,***,9.5 #  ,5.6, 15.7,4,81.8
