------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '047', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_049.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Michigan by County

"Lung & Bronchus (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Michigan(5)",26000,***,46.3 #  ,45.7, 46.8,5717,72.5
"US (SEER+NPCR)(1)",00000,***,42.1 ,42, 42.2,156578,71.3
"Arenac County(6)",26011,***,77.6 #  ,62.9, 95.6,20,71.3
"Schoolcraft County(6)",26153,***,67.9 #  ,48.9, 93.6,10,72.7
"Roscommon County(6)",26143,***,65.4 #  ,54.7, 78.2,32,79.0
"Wayne County(7)",26163,***,58.8 ,57.3, 60.3,1205,77.6
"Osceola County(6)",26133,***,58.6 #  ,47.4, 72,20,64.7
"Mecosta County(6)",26107,***,58.5 #  ,49.3, 69.1,31,71.6
"Oscoda County(6)",26135,***,58.4 #  ,42.9, 79.9,10,73.1
"Ontonagon County(6)",26131,***,58.2 #  ,40, 87.2,8,75.9
"Macomb County(7)",26099,***,58 ,55.9, 60.1,623,77.9
"Kalkaska County(6)",26079,***,56.5 #  ,44.1, 71.8,15,75.0
"Gladwin County(6)",26051,***,56 #  ,46.7, 67,27,76.3
"Clare County(6)",26035,***,55.7 #  ,46.6, 66.4,29,69.4
"Shiawassee County(6)",26155,***,55.7 #  ,48.9, 63.2,51,72.4
"Cheboygan County(6)",26031,***,55.5 #  ,45.6, 67.4,24,69.5
"Ionia County(6)",26067,***,55 #  ,47.5, 63.5,40,74.6
"Montmorency County(6)",26119,***,54.4 #  ,39.8, 75,11,72.6
"Van Buren County(6)",26159,***,54.3 #  ,47.8, 61.5,53,74.7
"Ogemaw County(6)",26129,***,53.8 #  ,43.4, 66.5,20,68.7
"Muskegon County(6)",26121,***,52.6 #  ,48.3, 57.3,113,75.3
"Iosco County(6)",26069,***,52.5 #  ,43.4, 63.5,26,69.9
"Berrien County(6)",26021,***,52.2 #  ,47.9, 56.8,113,76.3
"Wexford County(6)",26165,***,52.1 #  ,43.1, 62.8,24,74.5
"Alpena County(6)",26007,***,50 #  ,41.2, 60.4,24,76.3
"Genesee County(6)",26049,***,49.9 #  ,47.2, 52.7,263,67.1
"Marquette County(6)",26103,***,49.8 #  ,43.2, 57.2,43,76.5
"Luce County(6)",26095,***,49.3 #  ,30.8, 76.6,5,62.2
"Jackson County(6)",26075,***,49.3 #  ,45, 53.9,101,66.1
"Bay County(6)",26017,***,49 #  ,44.1, 54.5,74,73.9
"Tuscola County(6)",26157,***,48.9 #  ,42, 56.6,38,71.0
"Lapeer County(6)",26087,***,48.4 #  ,42.7, 54.8,54,69.7
"Gogebic County(6)",26053,***,48.1 #  ,36.9, 62.4,13,76.7
"Missaukee County(6)",26113,***,48 #  ,35.5, 64,10,67.5
"Otsego County(6)",26137,***,48 #  ,37.4, 60.9,15,72.0
"Benzie County(6)",26019,***,47.5 #  ,36.6, 61.3,14,81.4
"Charlevoix County(6)",26029,***,47.1 #  ,37.4, 58.9,19,74.4
"Isabella County(6)",26073,***,47.1 #  ,39.6, 55.6,29,70.7
"Lake County(6)",26085,***,46.6 #  ,33.5, 64.5,10,70.0
"Saginaw County(6)",26145,***,46.1 #  ,42.4, 50,120,71.4
"Chippewa County(6)",26033,***,46.1 #  ,37.8, 55.8,22,63.8
"Alcona County(6)",26001,***,46 #  ,33.2, 64.7,11,67.5
"St. Joseph County(6)",26149,***,46 #  ,39.2, 53.6,35,68.2
"Mackinac County(6)",26097,***,45.4 #  ,33.3, 62.3,10,73.8
"Houghton County(6)",26061,***,45.2 #  ,36.5, 55.6,20,75.4
"Oceana County(6)",26127,***,45.2 #  ,35.9, 56.5,17,64.7
"Calhoun County(6)",26025,***,45 #  ,40.6, 49.9,77,66.4
"Lenawee County(6)",26091,***,45 #  ,39.9, 50.6,58,70.5
"Grand Traverse County(6)",26055,***,45 #  ,39.7, 50.8,56,74.3
"Emmet County(6)",26047,***,44.9 #  ,36.9, 54.4,23,79.3
"Gratiot County(6)",26057,***,44.2 #  ,36.3, 53.4,23,64.6
"Kalamazoo County(6)",26077,***,44.2 #  ,40.7, 47.9,123,79.4
"Monroe County(6)",26115,***,43.7 #  ,39.5, 48.3,84,66.8
"Huron County(6)",26063,***,43.7 #  ,35.9, 53,23,65.7
"Newaygo County(6)",26123,***,43.4 #  ,36.6, 51.3,30,68.3
"Oakland County(7)",26125,***,43.4 ,41.9, 45,656,73.5
"Montcalm County(6)",26117,***,43.1 #  ,36.9, 50.1,36,65.2
"St. Clair County(6)",26147,***,43 #  ,39.1, 47.2,93,69.4
"Hillsdale County(6)",26059,***,42.5 #  ,35.4, 50.8,27,62.1
"Manistee County(6)",26101,***,41.7 #  ,33.1, 52.3,17,73.7
"Crawford County(6)",26039,***,41.5 #  ,30.5, 56.1,10,72.9
"Delta County(6)",26041,***,41.1 #  ,33.9, 49.6,24,70.8
"Baraga County(6)",26013,***,40.9 #  ,25.9, 62.5,5,73.5
"Cass County(6)",26027,***,40.9 #  ,34.6, 48.2,32,73.6
"Branch County(6)",26023,***,39.8 #  ,32.7, 48,23,63.5
"Antrim County(6)",26009,***,39.5 #  ,31.1, 50,16,70.1
"Sanilac County(6)",26151,***,39.1 #  ,32.4, 47,25,68.7
"Mason County(6)",26105,***,38.6 #  ,30.9, 48.1,18,64.3
"Ingham County(6)",26065,***,38.4 #  ,35.1, 41.9,108,68.5
