------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=001&race=03&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '001', 'race': '03', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_029.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=001&race=03&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Michigan by County

"All Cancer Sites (All Stages^), 2012-2016"

"Amer. Indian/Alaskan Native (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Michigan(5,10)",26000,***,466.9 #  ,442.9, 491.7,333,stable,0.4 ,-3.6, 4.6
"US (SEER+NPCR)(1,10)",00000,***,288.8 ,286, 291.6,9632,stable,-1.5 ,-4.0, 1.0
"Luce County(6,10)",26095,***,978.2 #  ,577.3, 1551,4,*,*,*,*
"Van Buren County(6,10)",26159,***,874.3 #  ,531.2, 1331.7,5,stable,24.7 ,-30.0, 122.0
"Cheboygan County(6,10)",26031,***,787.5 #  ,546.8, 1098.4,8,stable,-1.7 ,-37.7, 55.3
"Isabella County(6,10)",26073,***,676.4 #  ,450.5, 960.8,10,rising,7.8 ,0.1, 16.0
"Eaton County(6,10)",26045,***,669.7 #  ,343.8, 1149.2,3,*,*,*,*
"Schoolcraft County(6,10)",26153,***,665.4 #  ,426.3, 988.1,5,stable,-12.4 ,-58.1, 83.0
"Charlevoix County(6,10)",26029,***,659.6 #  ,382.8, 1067.1,4,*,*,*,*
"Cass County(6,10)",26027,***,658.6 #  ,414.2, 993.9,5,stable,-20.9 ,-37.7, 0.5
