------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=001&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '1', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_032.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=001&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Michigan by County

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Michigan(5,10)",26000,***,488.9 #  ,486.3, 491.6,27306,falling,-1.4 ,-2.3, -0.5
"US (SEER+NPCR)(1,10)",00000,***,488.8 ,488.3, 489.3,824195,falling,-1.4 ,-2.1, -0.7
"Roscommon County(6,10)",26143,***,604.1 #  ,554.2, 658.3,140,stable,3.2 ,-5.3, 12.5
"Osceola County(6,10)",26133,***,586.6 #  ,532.8, 644.8,94,stable,3.1 ,-19.5, 32.0
"Wayne County(7,8)",26163,***,573.4 ,566.2, 580.6,5185,falling,-2.6 ,-3.7, -1.6
"Grand Traverse County(6,10)",26055,***,568.8 #  ,540, 598.8,312,stable,-3.3 ,-7.7, 1.3
"Montmorency County(6,10)",26119,***,563.4 #  ,491.7, 645.9,53,stable,0.4 ,-13.7, 16.7
"Macomb County(7,8)",26099,***,546.1 ,536.5, 555.8,2602,falling,-1.4 ,-1.8, -1.0
"Emmet County(6,10)",26047,***,537.2 #  ,493.7, 583.9,122,stable,-2.3 ,-12.7, 9.4
"Wexford County(6,10)",26165,***,534.2 #  ,489.8, 581.8,113,stable,1.9 ,-9.3, 14.4
"Shiawassee County(6,10)",26155,***,533.1 #  ,501, 566.8,220,stable,0.6 ,-12.0, 15.0
"Oakland County(7,8)",26125,***,532.1 ,524.1, 540.2,3613,falling,-1.7 ,-2.0, -1.3
"Eaton County(6,10)",26045,***,524.2 #  ,498.4, 551.1,333,stable,5.1 ,-2.4, 13.3
"Arenac County(6,10)",26011,***,520.5 #  ,460.7, 587,63,stable,5.8 ,-4.6, 17.4
"Van Buren County(6,10)",26159,***,518.7 #  ,488.2, 550.8,234,stable,-1.8 ,-7.7, 4.5
"Cheboygan County(6,10)",26031,***,517.8 #  ,472.5, 567.1,109,stable,-3.3 ,-15.7, 10.9
"Jackson County(6,10)",26075,***,517.3 #  ,496.4, 538.8,491,stable,-2.4 ,-9.7, 5.5
"Genesee County(6,10)",26049,***,512.2 #  ,498.9, 525.8,1187,stable,-2.2 ,-8.0, 4.0
"Muskegon County(6,10)",26121,***,504.7 #  ,484.3, 525.7,491,stable,-1.3 ,-4.0, 1.6
"Ingham County(6,10)",26065,***,504.6 #  ,486.7, 523.1,646,stable,-0.5 ,-5.2, 4.4
"Lapeer County(6,10)",26087,***,504.3 #  ,476.4, 533.5,274,stable,0.0 ,-6.2, 6.6
"Kalkaska County(6,10)",26079,***,501.9 #  ,444.6, 565.2,61,stable,-4.5 ,-17.3, 10.3
"Berrien County(6,10)",26021,***,501.7 #  ,481.5, 522.6,488,stable,-0.8 ,-8.9, 7.9
"Schoolcraft County(6,10)",26153,***,500.9 #  ,418.9, 596.5,31,stable,6.9 ,-5.2, 20.7
"Clare County(6,10)",26035,***,500.3 #  ,458.4, 545.4,118,stable,1.6 ,-11.6, 16.8
"Benzie County(6,10)",26019,***,496.6 #  ,441.6, 557.3,67,stable,-6.9 ,-18.4, 6.3
"Huron County(6,10)",26063,***,494.5 #  ,453.4, 538.6,120,stable,-2.1 ,-14.1, 11.6
"Tuscola County(6,10)",26157,***,494.4 #  ,461.4, 529.4,179,stable,-2.8 ,-10.8, 5.9
