------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=45&areatype=county&cancer=001&race=07&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '45', 'areatype': 'county', 'cancer': '001', 'race': '07', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_025.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=45&areatype=county&cancer=001&race=07&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for South Carolina by County

"All Cancer Sites, 2012-2016"

"White Non-Hispanic, Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"South Carolina",45000,No,168.4 ,166.7, 170.2,7292,falling,-1.3 ,-1.5, -1.1
"United States (6)",00000,No,165.4 ,165.2, 165.7,465052,falling,-1.4 ,-1.4, -1.3
"Marlboro County",45069,No,244.7 ,211.8, 281.9,42,stable,0.4 ,-0.4, 1.2
"Lee County",45061,No,234.4 ,193.3, 283.7,24,stable,1.2 ,-0.2, 2.7
"Williamsburg County",45089,No,209.7 ,177.7, 246.6,34,stable,0.6 ,-0.6, 1.7
"Chester County",45023,No,205.4 ,182.4, 230.9,60,stable,-0.4 ,-1.1, 0.3
"Allendale County",45005,No,205.2 ,147.5, 289.5,9,stable,-1.4 ,-3.4, 0.7
"Chesterfield County",45025,No,204.1 ,184.2, 225.8,81,stable,-0.4 ,-1.1, 0.3
"Dillon County",45033,No,203.4 ,176.9, 233.3,44,stable,-0.7 ,-1.5, 0.2
"Hampton County",45049,No,200.5 ,166.3, 240.7,25,stable,0.7 ,-0.3, 1.7
"Union County",45087,No,200.4 ,177.6, 225.7,58,stable,-0.3 ,-0.9, 0.4
"Sumter County",45085,No,198.4 ,183.3, 214.6,130,stable,-0.2 ,-0.7, 0.2
"Barnwell County",45011,No,196.9 ,167.8, 230.2,34,stable,-0.2 ,-0.9, 0.5
"Colleton County",45029,No,196.5 ,175.2, 220.1,65,stable,0.1 ,-0.6, 0.8
