------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=45&areatype=county&cancer=066&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '45', 'areatype': 'county', 'cancer': '066', 'race': '00', 'sex': '1', 'age': '001', 'type': 'death', 'file_name': 'deathrates_018.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=45&areatype=county&cancer=066&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for South Carolina by County

"Prostate, 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 21.8?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"South Carolina",45000,No,22.2 ,21.3, 23.1,493,falling,-3.9 ,-4.2, -3.6
"United States",00000,Yes,19.2 ,19.1, 19.3,28497,stable,-0.8 ,-2.1, 0.5
"Lee County",45061,No,59.1 ,37.9, 87.6,5,*,*,*,*
"Williamsburg County",45089,No,46.6 ,31.9, 65.7,7,stable,-1.8 ,-4.1, 0.5
"Fairfield County",45039,No,42.8 ,27.6, 63.7,5,*,*,*,*
"Hampton County",45049,No,40.5 ,23.6, 64.3,4,stable,-1.9 ,-4.4, 0.7
"Marlboro County",45069,No,40.2 ,24.6, 61.2,5,stable,-1.7 ,-4.0, 0.6
"Dillon County",45033,No,34.5 ,20.7, 53.3,4,*,*,*,*
"Marion County",45067,No,34.3 ,22, 51,6,falling,-2.9 ,-5.5, -0.3
"Colleton County",45029,No,34.2 ,23.8, 47.9,7,falling,-3.1 ,-5.3, -0.8
"Newberry County",45071,No,31.7 ,21.2, 45.6,6,stable,-1.6 ,-3.4, 0.3
"Clarendon County",45027,No,30.8 ,20.6, 44.4,6,falling,-3.7 ,-5.7, -1.6
"Richland County",45079,No,30.4 ,26.1, 35.1,39,falling,-2.6 ,-3.6, -1.6
"Abbeville County",45001,No,30.4 ,18.8, 46.9,4,stable,-2.0 ,-4.0, 0.1
"Sumter County",45085,No,29.2 ,22.4, 37.3,13,falling,-3.7 ,-5.2, -2.1
"Georgetown County",45043,No,28 ,20.9, 37,12,falling,-2.7 ,-4.4, -1.0
"Chesterfield County",45025,No,25.1 ,15.6, 37.9,5,*,*,*,*
"Orangeburg County",45075,No,25.1 ,18.9, 32.6,12,falling,-3.9 ,-5.3, -2.5
"Greenwood County",45047,No,25 ,18.2, 33.6,9,falling,-4.1 ,-5.7, -2.5
"Darlington County",45031,No,25 ,17.4, 34.8,7,falling,-3.3 ,-5.1, -1.5
"Union County",45087,No,23.3 ,13.2, 38.1,3,falling,-2.8 ,-5.2, -0.3
"York County",45091,No,22.4 ,18.1, 27.4,20,falling,-4.2 ,-5.4, -3.0
"Charleston County",45019,No,22.2 ,19, 25.7,36,falling,-3.4 ,-4.3, -2.4
"Laurens County",45059,No,22 ,15.4, 30.7,7,falling,-3.3 ,-5.1, -1.5
"Greenville County",45045,Yes,21.6 ,18.7, 24.7,44,falling,-2.8 ,-3.7, -1.8
"Lexington County",45063,Yes,20.8 ,17.1, 25,24,falling,-3.4 ,-4.4, -2.4
"Florence County",45041,Yes,20.6 ,15.5, 26.8,12,falling,-5.3 ,-6.6, -4.0
"Oconee County",45073,Yes,20.6 ,14.8, 28,9,stable,0.1 ,-4.9, 5.4
"Spartanburg County",45083,Yes,20.4 ,16.9, 24.4,25,falling,-3.1 ,-4.2, -2.0
"Aiken County",45003,Yes,20.3 ,16.2, 25.2,17,falling,-3.3 ,-4.4, -2.2
"Kershaw County",45055,Yes,20.1 ,13.3, 29.1,6,falling,-4.2 ,-6.1, -2.4
"Lancaster County",45057,Yes,20 ,14.3, 27.2,9,falling,-4.9 ,-6.3, -3.5
"Dorchester County",45035,Yes,19.9 ,14.4, 26.6,10,falling,-4.4 ,-6.3, -2.4
"Beaufort County",45013,Yes,19.2 ,15.9, 23,25,falling,-2.8 ,-4.2, -1.4
"Cherokee County",45021,Yes,18.5 ,11.2, 28.5,4,*,*,*,*
"Berkeley County",45015,Yes,18.4 ,13.8, 24,12,falling,-5.5 ,-7.0, -3.9
"Anderson County",45007,Yes,18.2 ,14.6, 22.6,18,falling,-4.7 ,-6.1, -3.3
"Horry County",45051,Yes,15.9 ,13.2, 19,27,falling,-4.8 ,-5.9, -3.7
"Pickens County",45077,Yes,15.8 ,11.4, 21.2,9,falling,-3.6 ,-5.3, -1.8
"Allendale County",45005,***,* ,*, *,3 or fewer,*,*,*,*
"Bamberg County",45009,***,* ,*, *,3 or fewer,*,*,*,*
"Barnwell County",45011,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County",45017,***,* ,*, *,3 or fewer,*,*,*,*
"Chester County",45023,***,* ,*, *,3 or fewer,*,*,*,*
"Edgefield County",45037,***,* ,*, *,3 or fewer,*,*,*,*
"Jasper County",45053,***,* ,*, *,3 or fewer,*,*,*,*
"McCormick County",45065,***,* ,*, *,3 or fewer,*,*,*,*
"Saluda County",45081,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:21 pm.

State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."


"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

