------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=45&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '45', 'areatype': 'county', 'cancer': '035', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_011.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=45&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for South Carolina by County

"Liver & Bile Duct, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"South Carolina",45000,***,6.3 ,6, 6.5,383,rising,2.4 ,2.0, 2.8
"United States",00000,***,6.5 ,6.5, 6.6,24806,rising,1.3 ,0.6, 1.9
"Marlboro County",45069,***,11.3 ,6.8, 17.9,4,*,*,*,*
"Richland County",45079,***,8.8 ,7.5, 10.2,35,rising,3.7 ,2.5, 4.9
"York County",45091,***,8.6 ,7.1, 10.4,24,rising,5.1 ,3.5, 6.7
"Colleton County",45029,***,8 ,4.9, 12.5,4,*,*,*,*
"Greenwood County",45047,***,7.6 ,5.3, 10.8,7,*,*,*,*
"Lancaster County",45057,***,7.5 ,5.4, 10.3,9,*,*,*,*
"Spartanburg County",45083,***,7.5 ,6.3, 8.9,28,rising,3.6 ,2.1, 5.2
"Laurens County",45059,***,7.3 ,5, 10.5,7,*,*,*,*
"Cherokee County",45021,***,7.2 ,4.7, 10.7,5,*,*,*,*
"Anderson County",45007,***,7.1 ,5.7, 8.8,18,rising,3.3 ,1.8, 4.8
"Pickens County",45077,***,6.9 ,5.1, 9.2,10,rising,4.9 ,2.9, 7.0
"Chester County",45023,***,6.9 ,3.9, 11.6,3,*,*,*,*
"Charleston County",45019,***,6.4 ,5.4, 7.6,29,stable,-1.8 ,-5.4, 2.0
"Kershaw County",45055,***,6.1 ,4, 9.1,5,*,*,*,*
"Lexington County",45063,***,6.1 ,4.9, 7.5,20,stable,1.7 ,-0.1, 3.6
"Greenville County",45045,***,5.9 ,5, 6.9,34,rising,3.0 ,1.9, 4.0
"Chesterfield County",45025,***,5.9 ,3.4, 9.6,3,*,*,*,*
"Berkeley County",45015,***,5.8 ,4.4, 7.6,12,stable,0.2 ,-2.0, 2.5
"Sumter County",45085,***,5.7 ,4, 8,7,stable,0.3 ,-1.7, 2.3
"Darlington County",45031,***,5.6 ,3.6, 8.4,5,stable,-0.4 ,-2.5, 1.7
"Horry County",45051,***,5.6 ,4.6, 6.7,25,stable,1.1 ,-0.6, 2.7
"Orangeburg County",45075,***,5.6 ,3.8, 7.9,7,*,*,*,*
"Aiken County",45003,***,5.3 ,4, 6.9,12,rising,2.4 ,0.3, 4.6
"Florence County",45041,***,5.2 ,3.8, 7,9,stable,1.6 ,-0.3, 3.5
"Beaufort County",45013,***,4.8 ,3.7, 6.2,14,stable,0.2 ,-1.8, 2.2
"Georgetown County",45043,***,4.3 ,2.6, 6.8,4,*,*,*,*
"Oconee County",45073,***,3.9 ,2.4, 6,5,*,*,*,*
"Dorchester County",45035,***,3.5 ,2.3, 5,6,stable,-2.0 ,-4.3, 0.3
"Abbeville County",45001,***,* ,*, *,3 or fewer,*,*,*,*
"Allendale County",45005,***,* ,*, *,3 or fewer,*,*,*,*
"Bamberg County",45009,***,* ,*, *,3 or fewer,*,*,*,*
"Barnwell County",45011,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County",45017,***,* ,*, *,3 or fewer,*,*,*,*
"Clarendon County",45027,***,* ,*, *,3 or fewer,*,*,*,*
"Dillon County",45033,***,* ,*, *,3 or fewer,*,*,*,*
"Edgefield County",45037,***,* ,*, *,3 or fewer,*,*,*,*
"Fairfield County",45039,***,* ,*, *,3 or fewer,*,*,*,*
"Hampton County",45049,***,* ,*, *,3 or fewer,*,*,*,*
"Jasper County",45053,***,* ,*, *,3 or fewer,*,*,*,*
"Lee County",45061,***,* ,*, *,3 or fewer,*,*,*,*
"Marion County",45067,***,* ,*, *,3 or fewer,*,*,*,*
"McCormick County",45065,***,* ,*, *,3 or fewer,*,*,*,*
"Newberry County",45071,***,* ,*, *,3 or fewer,*,*,*,*
"Saluda County",45081,***,* ,*, *,3 or fewer,*,*,*,*
"Union County",45087,***,* ,*, *,3 or fewer,*,*,*,*
"Williamsburg County",45089,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:21 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

