------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=45&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '45', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_007.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=45&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for South Carolina by County

"Colon & Rectum, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 14.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"South Carolina",45000,No,14.7 ,14.2, 15.1,838,falling,-2.0 ,-2.3, -1.8
"United States",00000,Yes,14.2 ,14.1, 14.2,51932,falling,-1.8 ,-2.3, -1.3
"Lee County",45061,No,28.5 ,19.3, 41,6,stable,0.7 ,-1.0, 2.5
"Marlboro County",45069,No,23 ,16.2, 31.7,8,stable,-0.9 ,-2.5, 0.6
"Darlington County",45031,No,22.9 ,18.3, 28.2,19,stable,-0.3 ,-1.7, 1.1
"Marion County",45067,No,22.5 ,16.3, 30.5,9,stable,-1.5 ,-3.4, 0.5
"Union County",45087,No,21.3 ,15, 29.5,8,stable,-0.6 ,-2.1, 1.0
"McCormick County",45065,No,21.3 ,11.7, 37.6,3,*,*,*,*
"Hampton County",45049,No,21.1 ,13.7, 31.4,5,*,*,*,*
"Orangeburg County",45075,No,20.9 ,17.2, 25.2,24,stable,-0.9 ,-1.8, 0.0
"Chester County",45023,No,20.5 ,14.7, 28,9,stable,-1.7 ,-3.5, 0.1
"Cherokee County",45021,No,20 ,15.4, 25.5,14,stable,-1.2 ,-2.4, 0.0
"Kershaw County",45055,No,19.9 ,15.6, 25.2,15,stable,-0.9 ,-2.3, 0.7
"Calhoun County",45017,No,19.9 ,12.4, 31,5,*,*,*,*
"Laurens County",45059,No,19.3 ,15.2, 24.2,16,stable,-0.8 ,-2.2, 0.7
"Chesterfield County",45025,No,18.7 ,13.8, 24.9,10,stable,-0.8 ,-2.5, 1.0
"Fairfield County",45039,No,18.6 ,12.4, 27.3,6,stable,-1.6 ,-4.0, 0.9
"Saluda County",45081,No,18.3 ,11.9, 27.3,5,stable,-1.1 ,-2.8, 0.7
"Edgefield County",45037,No,18.2 ,12.3, 26.4,6,stable,-2.0 ,-4.2, 0.3
"Dillon County",45033,No,17.5 ,11.8, 25,6,stable,-0.6 ,-2.6, 1.4
"Clarendon County",45027,No,17.4 ,12.1, 24.4,8,stable,-0.6 ,-2.2, 1.1
"Newberry County",45071,No,17.3 ,12.5, 23.5,9,falling,-1.8 ,-3.3, -0.2
"Bamberg County",45009,No,17.1 ,10, 27.9,4,*,*,*,*
"Lancaster County",45057,No,16.9 ,13.5, 21,18,stable,-0.7 ,-2.0, 0.6
"Anderson County",45007,No,16 ,13.8, 18.5,39,falling,-4.4 ,-6.0, -2.7
"Florence County",45041,No,16 ,13.3, 19.1,26,falling,-1.2 ,-2.1, -0.3
"Williamsburg County",45089,No,15.7 ,10.7, 22.4,7,stable,-0.4 ,-2.0, 1.3
"Colleton County",45029,No,15.5 ,11.1, 21.4,8,falling,-2.0 ,-3.6, -0.4
"Abbeville County",45001,No,15.4 ,10, 23,5,falling,-2.3 ,-4.3, -0.1
"Georgetown County",45043,No,15.3 ,11.7, 19.7,14,stable,0.9 ,-2.6, 4.7
"Jasper County",45053,No,15.2 ,9.3, 23.4,4,*,*,*,*
"Sumter County",45085,No,14.9 ,12, 18.4,18,falling,-3.0 ,-4.0, -2.0
"Dorchester County",45035,No,14.9 ,12.1, 18.1,21,falling,-2.9 ,-3.9, -1.9
"Oconee County",45073,No,14.7 ,11.6, 18.5,16,falling,-2.3 ,-3.6, -1.0
"Spartanburg County",45083,Yes,14.4 ,12.6, 16.3,50,falling,-2.2 ,-2.8, -1.6
"Horry County",45051,Yes,14.1 ,12.5, 15.9,59,falling,-1.3 ,-2.2, -0.5
"York County",45091,Yes,14 ,12, 16.2,37,falling,-2.2 ,-3.4, -1.1
"Richland County",45079,Yes,14 ,12.3, 15.9,50,falling,-2.6 ,-3.4, -1.9
"Greenwood County",45047,Yes,13.9 ,10.5, 18.1,12,stable,-1.2 ,-2.7, 0.2
"Barnwell County",45011,Yes,13.5 ,8.2, 21.4,4,*,*,*,*
"Greenville County",45045,Yes,13.4 ,12, 14.9,71,falling,-2.1 ,-2.8, -1.4
"Pickens County",45077,Yes,13.1 ,10.5, 16.2,18,falling,-2.4 ,-3.7, -0.9
"Aiken County",45003,Yes,12.3 ,10.2, 14.7,25,falling,-3.4 ,-4.2, -2.5
"Charleston County",45019,Yes,11.9 ,10.5, 13.5,50,stable,6.1 ,-8.8, 23.3
"Berkeley County",45015,Yes,11.7 ,9.5, 14.2,22,falling,-3.3 ,-4.5, -2.0
"Lexington County",45063,Yes,11.6 ,9.9, 13.4,36,falling,-3.5 ,-4.6, -2.4
"Beaufort County",45013,Yes,10.6 ,8.8, 12.7,28,falling,-2.5 ,-3.5, -1.5
"Allendale County",45005,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:21 pm.

State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."


"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

"Interpret Rankings provides insight into interpreting cancer incidence statistics.  When the population size for a denominator is small, the rates may be unstable.  A rate is unstable when a small change in the numerator (e.g., only one or two additional cases) has a dramatic effect on the calculated rate."

