------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=24&areatype=county&cancer=066&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '24', 'areatype': 'county', 'cancer': '066', 'race': '00', 'sex': '1', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_019.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=24&areatype=county&cancer=066&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Maryland by County

"Prostate (All Stages^), 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Maryland(6,10)",24000,***,122.1 ,120.4, 123.9,4021,stable,-0.5 ,-2.2, 1.2
"US (SEER+NPCR)(1,10)",00000,***,104.1 ,103.8, 104.3,187184,stable,-2.2 ,-5.2, 0.9
"Prince Georges County(6,10)",24033,***,143.2 ,138, 148.7,616,stable,2.1 ,-5.0, 9.7
"Charles County(6,10)",24017,***,140.7 ,128.2, 154,105,stable,4.7 ,-15.3, 29.4
"Wicomico County(6,10)",24045,***,136.9 ,123.1, 151.8,76,stable,-1.6 ,-11.6, 9.6
"Baltimore City(6,10)",24510,***,135.2 ,129.1, 141.4,405,stable,-4.3 ,-11.4, 3.4
"Dorchester County(6,10)",24019,***,134.5 ,114.1, 158.1,32,stable,-10.1 ,-31.1, 17.4
"Kent County(6,10)",24029,***,127.5 ,103.3, 157,20,stable,2.4 ,-21.3, 33.3
"Harford County(6,10)",24025,***,123.7 ,115.6, 132.3,186,stable,-3.4 ,-15.4, 10.2
"Baltimore County(6,10)",24005,***,122.9 ,118.4, 127.5,590,stable,-4.7 ,-17.2, 9.7
"Cecil County(6,10)",24015,***,119.8 ,107.3, 133.5,73,stable,-6.7 ,-25.7, 17.2
"Worcester County(6,10)",24047,***,115.5 ,101.9, 130.9,54,stable,8.3 ,-6.1, 24.8
"Talbot County(6,10)",24041,***,114.5 ,98.1, 133.4,37,falling,-12.8 ,-19.4, -5.8
"Caroline County(6,10)",24011,***,114.2 ,93.7, 138.2,23,stable,-11.9 ,-23.5, 1.5
"Carroll County(6,10)",24013,***,112.7 ,103.4, 122.6,117,stable,-10.0 ,-23.7, 6.1
"Somerset County(6,10)",24039,***,112.2 ,89.8, 139,18,stable,-0.3 ,-10.5, 11.1
"Anne Arundel County(6,10)",24003,***,112.2 ,106.8, 117.8,350,stable,-5.9 ,-12.1, 0.8
"Calvert County(6,10)",24009,***,110.5 ,97.7, 124.7,60,stable,-1.3 ,-6.8, 4.6
"Allegany County(6,10)",24001,***,109.4 ,96.7, 123.5,54,rising,11.9 ,0.6, 24.5
"Queen Annes County(6,10)",24035,***,107.9 ,92.6, 125.3,37,stable,0.2 ,-19.1, 24.2
"Montgomery County(6,10)",24031,***,107.1 ,103.1, 111.1,598,stable,-1.9 ,-5.1, 1.4
"Frederick County(6,10)",24021,***,99.5 ,91.7, 107.9,130,stable,3.6 ,-12.8, 23.1
"Howard County(6,10)",24027,***,99 ,92.1, 106.3,168,stable,-2.5 ,-12.0, 8.0
"Washington County(6,10)",24043,***,98.7 ,89.6, 108.5,90,stable,-1.7 ,-16.3, 15.4
"Garrett County(6,10)",24023,***,92 ,74.5, 113,20,rising,9.8 ,3.4, 16.5
"St. Marys County(6,10)",24037,***,91.1 ,80.2, 103.1,54,stable,-6.1 ,-14.5, 3.2

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:01 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
