------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=24&areatype=county&cancer=071&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '24', 'areatype': 'county', 'cancer': '071', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_001.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=24&areatype=county&cancer=071&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Maryland by County

"Bladder (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Maryland(6,10)",24000,***,20.9 ,20.4, 21.4,1383,stable,-3.5 ,-10.4, 4.1
"US (SEER+NPCR)(1,10)",00000,***,20.1 ,20.1, 20.2,73697,falling,-2.1 ,-2.9, -1.2
"Kent County(6,10)",24029,***,30.5 ,22.5, 41.2,11,stable,-0.6 ,-10.5, 10.4
"Cecil County(6,10)",24015,***,27.9 ,23.6, 32.8,31,stable,6.0 ,-16.0, 33.8
"Harford County(6,10)",24025,***,27.4 ,24.8, 30.3,80,falling,-8.5 ,-15.9, -0.5
"Talbot County(6,10)",24041,***,26.5 ,21.3, 32.9,19,stable,-1.6 ,-27.2, 32.9
"Carroll County(6,10)",24013,***,26.4 ,23.3, 29.9,54,stable,0.8 ,-18.0, 23.9
"Queen Annes County(6,10)",24035,***,24.7 ,19.3, 31.2,15,stable,-5.0 ,-16.4, 8.0
"Worcester County(6,10)",24047,***,23.9 ,19.7, 29.1,23,stable,4.0 ,-12.1, 23.1
"Allegany County(6,10)",24001,***,23.8 ,19.8, 28.5,25,stable,-4.0 ,-27.5, 27.1
"Anne Arundel County(6,10)",24003,***,23.8 ,22, 25.6,142,stable,-5.4 ,-19.7, 11.3
"Baltimore County(6,10)",24005,***,23.7 ,22.3, 25.1,244,stable,-9.2 ,-23.7, 8.0
"Calvert County(6,10)",24009,***,23.7 ,19.4, 28.6,23,stable,-4.9 ,-18.6, 11.2
"Frederick County(6,10)",24021,***,23.3 ,20.7, 26.2,60,stable,0.0 ,-12.5, 14.4
"Somerset County(6,10)",24039,***,23.2 ,16.2, 32.5,7,stable,-1.7 ,-14.8, 13.3
"Wicomico County(6,10)",24045,***,23 ,19.2, 27.4,27,stable,9.2 ,-10.2, 32.8
"Caroline County(6,10)",24011,***,22.7 ,16.5, 30.6,9,stable,17.0 ,-17.8, 66.5
"Dorchester County(6,10)",24019,***,22.6 ,16.8, 30,11,stable,6.3 ,-13.3, 30.4
"Charles County(6,10)",24017,***,22.1 ,18.6, 26.1,31,stable,-7.9 ,-19.5, 5.5
"Washington County(6,10)",24043,***,22 ,19.1, 25.2,42,stable,-5.3 ,-29.1, 26.5
"St. Marys County(6,10)",24037,***,20.6 ,16.9, 25,22,stable,-8.0 ,-24.2, 11.7
"Howard County(6,10)",24027,***,19.3 ,17.1, 21.8,59,stable,-6.2 ,-20.0, 10.1
"Baltimore City(6,10)",24510,***,18.3 ,16.8, 19.8,119,stable,-2.6 ,-11.8, 7.6
"Garrett County(6,10)",24023,***,17.8 ,12.7, 24.6,8,stable,-4.7 ,-34.1, 37.7
"Montgomery County(6,10)",24031,***,17.1 ,16.1, 18.3,197,stable,2.5 ,-3.8, 9.2
"Prince Georges County(6,10)",24033,***,14.6 ,13.4, 15.9,117,stable,-2.6 ,-15.4, 12.3

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:00 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
