------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=16&areatype=county&cancer=055&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '16', 'areatype': 'county', 'cancer': '055', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_003.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=16&areatype=county&cancer=055&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Idaho by County

"Breast (All Stages^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Idaho(7,8)",16000,***,124.2 ,120.9, 127.6,1141,stable,0.7 ,0.0, 1.3
"US (SEER+NPCR)(1,10)",00000,***,125.2 ,124.9, 125.4,239297,stable,0.0 ,-0.8, 0.9
"Boise County(7,8)",16015,***,169.7 ,117.4, 241.9,8,rising,4.5 ,0.1, 9.0
"Latah County(7,8)",16057,***,164 ,136.8, 194.9,28,stable,-2.8 ,-23.0, 22.6
"Owyhee County(7,8)",16073,***,159.5 ,117.4, 212.2,10,stable,3.2 ,-1.1, 7.8
"Nez Perce County(7,8)",16069,***,143.6 ,123.4, 166.5,39,stable,1.4 ,-0.6, 3.4
"Kootenai County(7,8)",16055,***,142.8 ,131.8, 154.5,135,stable,-0.2 ,-1.7, 1.2
"Lincoln County(7)",16063,***,140.9 ,79.6, 229.2,3,*,*,*,*
"Blaine County(7,8)",16013,***,139.7 ,110.3, 174.8,17,stable,0.1 ,-3.3, 3.5
"Ada County(7,8)",16001,***,134.8 ,128, 141.8,312,stable,0.9 ,-0.3, 2.0
"Canyon County(7,8)",16027,***,131.5 ,121.7, 141.9,138,rising,1.8 ,0.5, 3.2
"Lemhi County(7,8)",16059,***,130.7 ,90.4, 186.2,9,stable,1.8 ,-1.0, 4.8
"Payette County(7,8)",16075,***,120.4 ,95.8, 149.6,17,stable,-1.0 ,-3.1, 1.2
"Power County(7,8)",16077,***,117.6 ,75, 176.2,5,stable,2.5 ,-3.5, 8.8
"Gooding County(7,8)",16047,***,117.3 ,85.9, 156.7,10,stable,-0.1 ,-3.9, 3.8
"Elmore County(7,8)",16039,***,117.2 ,91.8, 147.6,15,stable,-0.3 ,-3.6, 3.0
"Valley County(7,8)",16085,***,116.5 ,80.6, 164.8,9,stable,-2.1 ,-4.6, 0.4
"Twin Falls County(7,8)",16083,***,116.4 ,102.6, 131.5,55,stable,-1.1 ,-2.7, 0.5
"Bingham County(7,8)",16011,***,115.7 ,96.6, 137.5,27,stable,1.4 ,-1.2, 4.0
"Franklin County(7,8)",16041,***,115.3 ,81.5, 158.7,8,stable,-1.9 ,-6.2, 2.6
"Minidoka County(7,8)",16067,***,113.2 ,86.5, 145.7,13,stable,0.0 ,-3.1, 3.1
"Jerome County(7,8)",16053,***,113.1 ,87, 144.6,13,falling,-2.4 ,-4.3, -0.5
"Bonner County(7,8)",16017,***,112.8 ,95.6, 132.5,36,stable,-1.3 ,-3.1, 0.5
"Gem County(7,8)",16045,***,112 ,86, 144.1,14,stable,-0.2 ,-4.5, 4.4
"Bonneville County(7,8)",16019,***,107.5 ,95.3, 120.7,59,stable,-1.3 ,-2.8, 0.3
"Washington County(7,8)",16087,***,107.3 ,75.2, 150.4,8,stable,-1.0 ,-4.8, 3.0
"Cassia County(7,8)",16031,***,107.1 ,82.1, 137.3,13,stable,1.7 ,-1.0, 4.5
"Teton County(7)",16081,***,107 ,67.5, 161,5,*,*,*,*
"Idaho County(7,8)",16049,***,106.5 ,80, 140.1,13,stable,0.3 ,-2.9, 3.7
"Clearwater County(7,8)",16035,***,105.3 ,71.2, 154.3,7,falling,-4.4 ,-7.4, -1.4
"Bannock County(7,8)",16005,***,105 ,91.3, 120,45,falling,-1.7 ,-3.3, -0.1
