------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=16&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '16', 'areatype': 'county', 'cancer': '047', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_049.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=16&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Idaho by County

"Lung & Bronchus (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Idaho(3)",16000,***,35.8 ,34.5, 37,652,71.3
"US (SEER+NPCR)(1)",00000,***,42.1 ,42, 42.2,156578,71.3
"Shoshone County(7)",16079,***,70.3 ,55.2, 89.2,15,80.9
"Lewis County(7)",16061,***,47.8 ,27.6, 82.2,3,81.0
"Nez Perce County(7)",16069,***,47 ,39.3, 56.1,27,70.4
"Kootenai County(7)",16055,***,46.8 ,42.5, 51.6,87,73.5
"Benewah County(7)",16009,***,46.1 ,31.1, 67.2,7,71.7
"Gooding County(7)",16047,***,45.7 ,33, 62,9,72.9
"Clearwater County(7)",16035,***,43.7 ,30.6, 62.8,7,69.8
"Elmore County(7)",16039,***,42.7 ,32.1, 55.6,11,72.7
"Bonner County(7)",16017,***,41.1 ,34.3, 49.2,28,72.8
"Boise County(7)",16015,***,39.6 ,23.5, 65.4,5,68.6
"Payette County(7)",16075,***,39.6 ,30, 51.5,12,65.2
"Gem County(7)",16045,***,39.2 ,29.1, 52.3,10,64.6
"Washington County(7)",16087,***,38.5 ,25.9, 56.4,6,69.6
"Fremont County(7)",16043,***,38 ,25.2, 55.4,6,87.9
"Boundary County(7)",16021,***,37.6 ,25.3, 54.8,6,73.8
"Canyon County(7)",16027,***,37.6 ,33.8, 41.6,74,66.7
"Idaho County(7)",16049,***,37.5 ,27.8, 50.2,11,78.3
"Jerome County(7)",16053,***,37.2 ,26.8, 50.4,9,74.1
"Power County(7)",16077,***,36.7 ,21.2, 59.9,3,89.5
"Latah County(7)",16057,***,36.6 ,28.2, 46.9,13,73.3
"Lemhi County(7)",16059,***,36.1 ,23.9, 55.2,6,80.6
"Twin Falls County(7)",16083,***,35.9 ,30.6, 41.8,33,76.6
"Minidoka County(7)",16067,***,35.1 ,25, 48,8,82.0
"Ada County(7)",16001,***,34 ,31.5, 36.6,144,65.2
"Valley County(7)",16085,***,29.6 ,18.9, 45.9,5,81.8
"Bannock County(7)",16005,***,29.3 ,24.3, 35.1,25,80.5
"Bingham County(7)",16011,***,26.9 ,20.7, 34.5,13,76.5
"Bonneville County(7)",16019,***,26.8 ,22.5, 31.6,29,77.0
"Blaine County(7)",16013,***,25.8 ,17.2, 37.4,6,82.1
"Cassia County(7)",16031,***,25 ,16.8, 35.9,6,76.9
"Jefferson County(7)",16051,***,24.1 ,16.1, 34.7,6,69.8
"Owyhee County(7)",16073,***,24 ,13.9, 39.2,3,68.0
"Adams County(7)",16003,***,* ,*, *,3 or fewer,*
"Bear Lake County(7)",16007,***,* ,*, *,3 or fewer,*
"Butte County(7)",16023,***,* ,*, *,3 or fewer,*
"Camas County(7)",16025,***,* ,*, *,3 or fewer,*
"Caribou County(7)",16029,***,* ,*, *,3 or fewer,*
"Clark County(7)",16033,***,* ,*, *,3 or fewer,*
"Custer County(7)",16037,***,* ,*, *,3 or fewer,*
