locale,fips,met_health_obj,incidence rate_per_100000,incidence rate_lower_95_confidence,incidence rate_upper_95_confidence,annual_count_avg,recent_trend_str,trend_last_5,trend_last_5_lower_95_confidence,trend_last_5_upper_95_confidence,age,areatype,cancer,file_name,race,sex,source_url,stage,stateFIPS,type
"Pennsylvania(6,10)",42000.0,***,487.0,485.4,488.6,79060.0,stable,-0.3,-1.1,0.5,1,state,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"US (SEER+NPCR)(1,10)",0.0,***,448.0,447.7,448.4,1638110.0,falling,-0.9,-1.6,-0.1,1,country,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Montour County(6,10)",42093.0,***,553.1,511.2,597.7,143.0,stable,1.2,-5.3,8.2,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Elk County(6,10)",42047.0,***,529.7,498.6,562.4,241.0,stable,2.4,-3.4,8.6,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Northampton County(6,10)",42095.0,***,528.0,517.5,538.6,2063.0,stable,-0.9,-3.2,1.4,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Sullivan County(6,10)",42113.0,***,518.0,456.0,588.3,59.0,falling,-7.8,-13.9,-1.1,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Wyoming County(6,10)",42131.0,***,510.2,477.1,545.1,194.0,stable,-1.9,-10.6,7.8,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Philadelphia County(6,10)",42101.0,***,509.9,504.9,515.0,8288.0,falling,-1.5,-2.9,-0.1,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Luzerne County(6,10)",42079.0,***,508.6,498.8,518.5,2221.0,stable,0.5,-1.2,2.2,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Washington County(6,10)",42125.0,***,507.5,495.5,519.8,1467.0,stable,0.7,-1.1,2.6,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Delaware County(6,10)",42045.0,***,507.1,499.3,514.9,3422.0,stable,0.7,-1.7,3.2,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Lycoming County(6,10)",42081.0,***,507.0,490.5,524.0,763.0,stable,-0.4,-3.5,2.7,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Columbia County(6,10)",42037.0,***,505.5,483.7,528.2,434.0,stable,-1.8,-3.7,0.0,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Schuylkill County(6,10)",42107.0,***,505.4,491.3,519.9,1030.0,stable,-0.6,-4.3,3.2,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Cameron County(6,10)",42023.0,***,502.4,430.2,585.2,41.0,stable,-3.8,-16.5,10.9,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Lehigh County(6,10)",42077.0,***,502.2,492.6,512.0,2180.0,stable,-0.7,-4.6,3.4,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Mercer County(6,10)",42085.0,***,501.9,485.9,518.4,812.0,stable,1.0,-1.8,3.8,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Crawford County(6,10)",42039.0,***,499.4,480.9,518.6,590.0,stable,0.0,-3.2,3.3,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Northumberland County(6,10)",42097.0,***,495.6,478.1,513.7,655.0,stable,-0.4,-3.2,2.5,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Beaver County(6,10)",42007.0,***,495.2,482.2,508.6,1193.0,stable,-1.8,-3.8,0.1,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Bucks County(6,10)",42017.0,***,494.4,487.3,501.5,4042.0,stable,-0.4,-2.6,1.9,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Butler County(6,10)",42019.0,***,494.3,481.4,507.5,1187.0,stable,1.0,-1.4,3.5,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Allegheny County(6,10)",42003.0,***,493.5,488.5,498.6,7980.0,stable,-0.9,-2.3,0.5,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Venango County(6,10)",42121.0,***,492.9,469.8,516.9,381.0,stable,-1.6,-3.9,0.8,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Armstrong County(6,10)",42005.0,***,492.6,472.3,513.7,483.0,stable,1.0,-4.3,6.6,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Adams County(6,10)",42001.0,***,491.7,474.6,509.2,670.0,stable,0.0,-7.4,8.0,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Carbon County(6,10)",42025.0,***,490.0,469.2,511.6,451.0,falling,-2.7,-5.2,-0.1,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Lawrence County(6,10)",42073.0,***,489.4,471.6,507.9,627.0,stable,1.8,-2.0,5.8,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"York County(6,10)",42133.0,***,488.1,479.7,496.7,2652.0,stable,-0.1,-2.4,2.2,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Warren County(6,10)",42123.0,***,487.6,461.7,514.8,293.0,stable,-2.4,-9.9,5.7,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Somerset County(6,10)",42111.0,***,486.0,467.0,505.5,540.0,stable,-3.0,-6.1,0.2,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Westmoreland County(6,10)",42129.0,***,485.4,476.7,494.4,2575.0,stable,0.3,-3.9,4.7,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Greene County(6,10)",42059.0,***,485.3,457.1,515.0,236.0,stable,-3.2,-13.1,7.7,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Bradford County(6,10)",42015.0,***,484.0,462.5,506.3,418.0,stable,-0.8,-5.2,3.9,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Fulton County(6,10)",42057.0,***,483.2,440.2,529.7,99.0,stable,-4.8,-15.6,7.4,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Montgomery County(6,10)",42091.0,***,483.1,477.0,489.3,4964.0,stable,-0.9,-4.2,2.5,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Fayette County(6,10)",42051.0,***,482.8,468.3,497.6,917.0,stable,0.1,-6.0,6.6,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Chester County(6,10)",42029.0,***,482.3,474.3,490.5,2897.0,stable,-0.2,-2.5,2.1,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
"Blair County(6,10)",42013.0,***,480.7,465.7,496.2,836.0,stable,0.9,-2.8,4.7,1,county,1,incidencerates_000.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,,42,incd
