------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=003&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '42', 'areatype': 'county', 'cancer': '003', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_052.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=003&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Pennsylvania by County

"Oral Cavity & Pharynx (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Pennsylvania(6)",42000,***,7.8 ,7.6, 8,1279,65.1
"US (SEER+NPCR)(1)",00000,***,7.3 ,7.2, 7.3,27477,62.6
"McKean County(6)",42083,***,12.5 ,8.7, 17.6,7,71.2
"Montour County(6)",42093,***,11.4 ,6.5, 19.3,3,72.7
"Washington County(6)",42125,***,10.5 ,8.9, 12.4,31,72.8
"Luzerne County(6)",42079,***,10.5 ,9.1, 12,44,70.7
"Pike County(6)",42103,***,10 ,7.2, 13.8,9,67.2
"Wyoming County(6)",42131,***,10 ,5.6, 16.7,3,66.7
"Armstrong County(6)",42005,***,10 ,7.2, 13.7,9,66.2
"Jefferson County(6)",42065,***,9.9 ,6.4, 14.6,6,70.7
"Lawrence County(6)",42073,***,9.3 ,7, 12.3,12,67.8
"Columbia County(6)",42037,***,9.1 ,6.3, 12.9,7,56.1
"Blair County(6)",42013,***,9 ,7.1, 11.5,15,68.8
"Adams County(6)",42001,***,9 ,6.8, 11.7,12,70.1
"Wayne County(6)",42127,***,8.9 ,6.1, 12.8,7,59.6
"Northampton County(6)",42095,***,8.8 ,7.5, 10.3,34,66.3
"York County(6)",42133,***,8.8 ,7.7, 10,50,67.5
"Greene County(6)",42059,***,8.7 ,5.5, 13.4,5,66.7
