------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=006&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '42', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '006', 'type': 'incd', 'file_name': 'incidencerates_035.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=006&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Pennsylvania by County

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <65"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Pennsylvania(6,10)",42000,***,249.6 ,248.3, 250.8,34180,stable,0.0 ,-0.7, 0.8
"US (SEER+NPCR)(1,10)",00000,***,225.9 ,225.7, 226.1,737439,stable,-0.2 ,-1.1, 0.7
"Montour County(6,10)",42093,***,310.3 ,274.6, 349.7,63,stable,1.1 ,-11.6, 15.5
"Wyoming County(6,10)",42131,***,280.6 ,253.4, 310.1,89,stable,-0.4 ,-12.4, 13.1
"Elk County(6,10)",42047,***,274.1 ,248, 302.5,95,stable,2.9 ,-11.3, 19.3
"Venango County(6,10)",42121,***,272.5 ,253, 293.4,170,stable,-2.2 ,-6.2, 2.0
"Lycoming County(6,10)",42081,***,270.9 ,257.3, 285,336,stable,2.1 ,-5.8, 10.6
"Philadelphia County(6,10)",42101,***,269.1 ,265.2, 272.9,4016,stable,-1.6 ,-3.3, 0.1
"Mercer County(6,10)",42085,***,268.1 ,254.6, 282.1,339,stable,0.8 ,-1.8, 3.4
"Washington County(6,10)",42125,***,267 ,257.1, 277.2,628,stable,1.3 ,-1.6, 4.3
