------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '42', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '1', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_032.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Pennsylvania by County

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Pennsylvania(6,10)",42000,***,527.3 ,524.9, 529.7,39307,stable,-0.6 ,-1.9, 0.7
"US (SEER+NPCR)(1,10)",00000,***,488.8 ,488.3, 489.3,824195,falling,-1.4 ,-2.1, -0.7
"Montour County(6,10)",42093,***,631.4 ,566.4, 702.4,73,stable,-0.9 ,-18.7, 20.7
"Northampton County(6,10)",42095,***,593.4 ,577.2, 610.1,1058,stable,-1.9 ,-4.8, 1.1
"Elk County(6,10)",42047,***,576.8 ,531.4, 625.4,127,stable,0.3 ,-9.7, 11.3
"Philadelphia County(6,10)",42101,***,574.7 ,566.6, 583,4011,stable,-1.5 ,-3.0, 0.0
"Cameron County(6,10)",42023,***,568.5 ,459.7, 699.2,22,stable,-9.5 ,-24.9, 9.1
"Schuylkill County(6,10)",42107,***,564.2 ,542.7, 586.5,541,stable,1.4 ,-3.0, 6.1
"Venango County(6,10)",42121,***,563.4 ,528.3, 600.4,209,stable,-0.6 ,-8.0, 7.4
"Luzerne County(6,10)",42079,***,560.9 ,545.9, 576.1,1117,stable,1.0 ,-1.0, 3.2
"Potter County(6,10)",42105,***,558.7 ,500.2, 623,72,stable,-4.4 ,-16.2, 9.0
"Lehigh County(6,10)",42077,***,555 ,540.1, 570.2,1096,falling,-0.5 ,-0.9, -0.1
