------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=400&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '42', 'areatype': 'county', 'cancer': '400', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_004.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=400&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Pennsylvania by County

"Breast (in situ) (All Stages^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Pennsylvania(6,10)",42000,***,34.3 ,33.7, 34.9,2761,falling,-2.8 ,-5.5, -0.1
"US (SEER+NPCR)(1,10)",00000,***,30.1 ,30, 30.2,56702,stable,-2.0 ,-4.2, 0.3
"Centre County(6,10)",42027,***,52.8 ,45.4, 61.1,39,rising,9.3 ,1.0, 18.2
"Montour County(6,10)",42093,***,50.8 ,32.3, 75.9,5,stable,-9.4 ,-50.0, 64.2
"Washington County(6,10)",42125,***,46.9 ,41.7, 52.6,66,stable,7.4 ,-7.1, 24.3
"Union County(6,10)",42119,***,45.8 ,33.7, 61,10,stable,-7.8 ,-36.8, 34.3
"Butler County(6,10)",42019,***,44.9 ,39.4, 50.9,53,stable,0.0 ,-20.8, 26.2
"Lycoming County(6,10)",42081,***,44.8 ,38, 52.5,34,stable,-1.7 ,-14.3, 12.8
"Beaver County(6,10)",42007,***,43.1 ,37.7, 49.1,52,stable,-8.9 ,-18.5, 1.9
"Perry County(6,10)",42099,***,43 ,32.7, 55.6,13,stable,-9.0 ,-36.4, 30.2
"Chester County(6,10)",42029,***,42.3 ,39, 45.7,131,stable,-0.2 ,-10.1, 10.8
"Dauphin County(6,10)",42043,***,42.2 ,37.7, 47,70,stable,-4.7 ,-15.0, 6.7
"Berks County(6,10)",42011,***,41.2 ,37.7, 45,105,stable,-4.6 ,-13.7, 5.4
"Lebanon County(6,10)",42075,***,39.3 ,33.4, 45.9,34,stable,6.9 ,-5.9, 21.4
"Fulton County(6,10)",42057,***,39.2 ,22.7, 63.9,4,stable,-26.2 ,-52.0, 13.6
"Snyder County(6,10)",42109,***,38.9 ,28.1, 52.7,9,stable,19.0 ,-20.7, 78.6
"Clinton County(6,10)",42035,***,38 ,27.6, 51.2,10,stable,-11.8 ,-28.1, 8.1
"Cumberland County(6,10)",42041,***,37.9 ,33.4, 42.8,56,falling,-9.1 ,-15.2, -2.6
"Venango County(6,10)",42121,***,37.8 ,28.7, 49.1,13,stable,1.2 ,-19.2, 26.8
"Montgomery County(6,10)",42091,***,37.5 ,35.2, 40.1,196,falling,-7.4 ,-14.0, -0.2
"Delaware County(6,10)",42045,***,36 ,33.1, 39.1,122,stable,-0.6 ,-13.4, 14.1
"Wyoming County(6,10)",42131,***,36 ,23.9, 52.3,6,stable,-13.2 ,-34.5, 15.1
"Philadelphia County(6,10)",42101,***,36 ,34.1, 37.8,310,falling,-6.5 ,-11.7, -1.0
"Allegheny County(6,10)",42003,***,35.5 ,33.6, 37.5,285,stable,-1.7 ,-9.0, 6.2
"Blair County(6,10)",42013,***,34.4 ,28.8, 40.8,29,stable,-5.8 ,-11.6, 0.4
"Northumberland County(6,10)",42097,***,34.1 ,27.7, 41.7,22,stable,-2.0 ,-12.0, 9.3
"Northampton County(6,10)",42095,***,33.9 ,30.2, 38,65,stable,-7.1 ,-27.1, 18.4
"Tioga County(6,10)",42117,***,33.9 ,24.6, 45.9,10,stable,-14.8 ,-54.8, 60.5
"Huntingdon County(6,10)",42061,***,33.5 ,24.9, 44.7,11,stable,2.8 ,-43.6, 87.4
"Westmoreland County(6,10)",42129,***,33.1 ,29.8, 36.7,85,stable,-0.9 ,-10.5, 9.7
"York County(6,10)",42133,***,32.8 ,29.8, 36.1,91,stable,-3.5 ,-12.7, 6.7
"Bucks County(6,10)",42017,***,31.7 ,29.2, 34.4,130,stable,-3.9 ,-11.3, 4.1
"Columbia County(6,10)",42037,***,31.7 ,24, 41.2,13,stable,0.5 ,-29.8, 43.7
"Monroe County(6,10)",42089,***,31.6 ,26.9, 37.1,34,stable,5.1 ,-16.0, 31.5
"Lancaster County(6,10)",42071,***,31.6 ,28.8, 34.7,100,stable,0.5 ,-6.3, 7.8
"Lehigh County(6,10)",42077,***,31.6 ,28.3, 35.2,70,stable,-5.5 ,-26.2, 21.1
"Mercer County(6,10)",42085,***,31.2 ,25.6, 37.7,24,stable,1.1 ,-9.7, 13.3
"Adams County(6,10)",42001,***,30.1 ,24.2, 37,20,stable,1.7 ,-24.0, 36.2
"Bradford County(6,10)",42015,***,30 ,22.3, 39.5,12,stable,-6.4 ,-56.2, 100.1
"Luzerne County(6,10)",42079,***,29.8 ,26.5, 33.4,64,stable,-9.4 ,-25.3, 10.0
"Erie County(6,10)",42049,***,29.6 ,25.9, 33.7,51,stable,11.0 ,-2.9, 26.9
"Greene County(6,10)",42059,***,28.7 ,20, 40.5,7,stable,13.6 ,-11.3, 45.6
"Crawford County(6,10)",42039,***,28.5 ,22.4, 35.9,16,stable,-13.7 ,-35.9, 16.1
"Mifflin County(6,10)",42087,***,28.1 ,19.5, 39.3,8,rising,16.7 ,1.0, 34.9
"Carbon County(6,10)",42025,***,28.1 ,21.3, 36.5,13,stable,6.8 ,-19.7, 42.1
"Armstrong County(6,10)",42005,***,27.8 ,21.2, 36,13,stable,-19.6 ,-38.2, 4.4
"Franklin County(6,10)",42055,***,27 ,22.5, 32.3,27,stable,-8.6 ,-23.9, 9.8
"Lackawanna County(6,10)",42069,***,26.2 ,22.4, 30.5,37,stable,0.9 ,-5.7, 7.9
"Lawrence County(6,10)",42073,***,25.4 ,19.8, 32.2,15,stable,-4.3 ,-26.6, 24.7
"Fayette County(6,10)",42051,***,24.9 ,20.4, 30.3,23,stable,-0.3 ,-15.6, 17.6
"McKean County(6,10)",42083,***,24.9 ,16.2, 36.6,6,stable,-11.8 ,-58.6, 87.9
"Pike County(6,10)",42103,***,24 ,17.4, 32.7,9,stable,5.4 ,-27.9, 54.2
"Schuylkill County(6,10)",42107,***,24 ,19.6, 29.2,23,falling,-11.1 ,-20.0, -1.2
"Cambria County(6,10)",42021,***,24 ,19.6, 29.2,24,stable,5.1 ,-14.0, 28.4
"Clarion County(6,10)",42031,***,23.7 ,15, 35.7,5,rising,26.5 ,1.8, 57.3
"Bedford County(6,10)",42009,***,22.9 ,16.1, 31.9,8,stable,-0.4 ,-42.0, 71.0
"Somerset County(6,10)",42111,***,22.6 ,16.9, 29.9,12,stable,-9.3 ,-20.1, 2.9
"Susquehanna County(6,10)",42115,***,21.9 ,14.6, 32,7,stable,-15.6 ,-36.1, 11.5
"Warren County(6,10)",42123,***,21.3 ,13.9, 31.5,6,stable,-7.4 ,-56.7, 98.3
"Juniata County(6,10)",42067,***,20.8 ,11.8, 34.5,3,stable,9.5 ,-36.1, 87.4
"Clearfield County(6,10)",42033,***,20.5 ,15.2, 27.2,11,stable,2.3 ,-17.1, 26.4
"Elk County(6,10)",42047,***,19.2 ,11.4, 30.8,4,stable,3.1 ,-34.9, 63.4
"Wayne County(6,10)",42127,***,18.2 ,11.9, 27,6,stable,-6.9 ,-32.1, 27.7
"Indiana County(6,10)",42063,***,17.8 ,12.9, 24,10,stable,-5.6 ,-38.7, 45.3
"Jefferson County(6,10)",42065,***,17.6 ,11.6, 26.1,6,stable,8.3 ,-32.2, 73.2
"Cameron County(6,10)",42023,***,* ,*, *,3 or fewer,*,*,*,*
"Forest County(6,10)",42053,***,* ,*, *,3 or fewer,*,*,*,*
"Potter County(6,10)",42105,***,* ,*, *,3 or fewer,*,*,*,*
"Sullivan County(6,10)",42113,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:01 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
