------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=003&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '42', 'areatype': 'county', 'cancer': '003', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_016.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=003&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Pennsylvania by County

"Oral Cavity & Pharynx (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Pennsylvania(6,10)",42000,***,12 ,11.7, 12.2,1965,stable,0.3 ,-1.6, 2.2
"US (SEER+NPCR)(1,10)",00000,***,11.7 ,11.7, 11.8,43864,stable,0.5 ,-0.7, 1.6
"McKean County(6,10)",42083,***,18.1 ,13.3, 24.1,10,stable,0.7 ,-21.7, 29.5
"Columbia County(6,10)",42037,***,15.9 ,12.1, 20.5,13,stable,-2.2 ,-14.1, 11.5
"Montour County(6,10)",42093,***,15.7 ,9.8, 24.6,4,stable,14.9 ,-27.2, 81.3
"Union County(6,10)",42119,***,15.6 ,11.2, 21.2,9,stable,10.6 ,-17.8, 48.8
"Pike County(6,10)",42103,***,15.5 ,11.8, 20,13,stable,-12.1 ,-39.2, 27.1
"Armstrong County(6,10)",42005,***,15 ,11.5, 19.3,14,stable,-4.2 ,-23.6, 20.0
"Luzerne County(6,10)",42079,***,14.6 ,13, 16.4,63,stable,2.4 ,-9.9, 16.3
"Wyoming County(6,10)",42131,***,14.5 ,9.1, 22.1,5,stable,4.6 ,-26.0, 47.9
"Washington County(6,10)",42125,***,14.5 ,12.6, 16.7,43,stable,1.7 ,-12.9, 18.6
"Wayne County(6,10)",42127,***,14.3 ,10.7, 18.9,11,stable,3.1 ,-11.0, 19.5
"Clinton County(6,10)",42035,***,14.2 ,9.7, 20.3,7,stable,1.8 ,-32.3, 53.0
"Lackawanna County(6,10)",42069,***,14.2 ,12.2, 16.4,40,stable,-2.8 ,-21.0, 19.4
"Greene County(6,10)",42059,***,13.8 ,9.5, 19.6,7,stable,-14.4 ,-47.2, 38.9
"Lawrence County(6,10)",42073,***,13.6 ,10.8, 17,17,rising,13.6 ,7.2, 20.5
"Jefferson County(6,10)",42065,***,13.5 ,9.5, 18.7,8,stable,-24.2 ,-44.8, 4.1
"Fayette County(6,10)",42051,***,13.4 ,11.1, 16.2,25,stable,5.1 ,-9.3, 21.6
"Carbon County(6,10)",42025,***,13.4 ,10.3, 17.4,13,stable,4.8 ,-27.5, 51.4
"Cumberland County(6,10)",42041,***,13.3 ,11.5, 15.3,42,stable,-1.8 ,-12.7, 10.4
"Cambria County(6,10)",42021,***,13.2 ,11, 15.8,27,stable,0.3 ,-10.2, 12.1
"Northampton County(6,10)",42095,***,13.2 ,11.6, 15,52,stable,5.2 ,-18.1, 35.2
"York County(6,10)",42133,***,13.1 ,11.7, 14.5,74,stable,4.5 ,-1.3, 10.7
"Northumberland County(6,10)",42097,***,12.8 ,10.2, 16,18,stable,-3.1 ,-25.2, 25.6
"Warren County(6,10)",42123,***,12.8 ,8.8, 18.2,7,stable,-7.9 ,-44.8, 53.6
"Adams County(6,10)",42001,***,12.8 ,10.2, 16,17,falling,-15.6 ,-27.6, -1.6
"Blair County(6,10)",42013,***,12.8 ,10.4, 15.5,22,stable,-3.4 ,-17.0, 12.3
"Beaver County(6,10)",42007,***,12.8 ,10.7, 15.1,30,stable,0.4 ,-25.4, 35.1
"Schuylkill County(6,10)",42107,***,12.7 ,10.5, 15.2,26,stable,2.2 ,-6.9, 12.1
"Centre County(6,10)",42027,***,12.4 ,10, 15.3,20,stable,4.1 ,-17.8, 31.8
"Lehigh County(6,10)",42077,***,12.4 ,11, 14,56,stable,-3.2 ,-19.1, 15.9
"Bucks County(6,10)",42017,***,12.1 ,11.1, 13.3,103,stable,0.1 ,-8.0, 8.8
"Delaware County(6,10)",42045,***,12 ,10.9, 13.3,83,stable,-3.9 ,-19.4, 14.7
"Westmoreland County(6,10)",42129,***,12 ,10.6, 13.5,62,stable,4.9 ,-7.8, 19.3
"Clearfield County(6,10)",42033,***,11.9 ,9.2, 15.4,13,stable,5.5 ,-24.7, 47.7
"Somerset County(6,10)",42111,***,11.9 ,9.1, 15.4,14,falling,-12.5 ,-21.8, -2.0
