------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=057&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '42', 'areatype': 'county', 'cancer': '057', 'stage': '211', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_043.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=057&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Pennsylvania by County

"Cervix (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Pennsylvania(6)",42000,***,3.6 ,3.4, 3.9,273,53.0
"US (SEER+NPCR)(1)",00000,***,3.6 ,3.6, 3.7,6370,50.2
"Adams County(6)",42001,***,6.4 ,3.7, 10.5,4,62.1
"Cambria County(6)",42021,***,5.7 ,3.5, 8.8,4,78.6
"Philadelphia County(6)",42101,***,5.6 ,4.9, 6.4,48,54.7
"Lackawanna County(6)",42069,***,5.6 ,3.8, 8,7,59.0
"Luzerne County(6)",42079,***,5.5 ,4, 7.3,10,52.1
"Fayette County(6)",42051,***,5.4 ,3.2, 8.4,4,57.9
"Schuylkill County(6)",42107,***,5 ,2.9, 8,4,61.3
"Washington County(6)",42125,***,4.3 ,2.8, 6.5,6,54.9
"Erie County(6)",42049,***,4.2 ,2.8, 5.9,6,60.4
"Northampton County(6)",42095,***,4 ,2.8, 5.7,7,54.7
"Westmoreland County(6)",42129,***,4 ,2.9, 5.5,10,64.1
"Monroe County(6)",42089,***,4 ,2.4, 6.3,4,57.1
"Delaware County(6)",42045,***,3.9 ,3, 5,13,49.6
"Lehigh County(6)",42077,***,3.9 ,2.7, 5.4,8,46.3
"Allegheny County(6)",42003,***,3.5 ,2.8, 4.2,26,54.5
"Dauphin County(6)",42043,***,3.4 ,2.2, 5.1,5,52.9
"Cumberland County(6)",42041,***,3.3 ,2, 5.1,5,65.7
"Berks County(6)",42011,***,3.2 ,2.1, 4.5,7,55.0
"Lancaster County(6)",42071,***,3.1 ,2.2, 4.2,9,48.9
"Beaver County(6)",42007,***,2.9 ,1.7, 4.7,4,55.9
"York County(6)",42133,***,2.4 ,1.6, 3.4,6,53.4
"Montgomery County(6)",42091,***,2.3 ,1.7, 3,12,46.2
"Chester County(6)",42029,***,2.3 ,1.6, 3.2,7,48.1
"Bucks County(6)",42017,***,1.9 ,1.3, 2.6,8,42.1
"Armstrong County(6)",42005,***,* ,*, *,3 or fewer,*
"Bedford County(6)",42009,***,* ,*, *,3 or fewer,*
"Blair County(6)",42013,***,* ,*, *,3 or fewer,*
"Bradford County(6)",42015,***,* ,*, *,3 or fewer,*
"Butler County(6)",42019,***,* ,*, *,3 or fewer,*
"Cameron County(6)",42023,***,* ,*, *,3 or fewer,*
"Carbon County(6)",42025,***,* ,*, *,3 or fewer,*
"Centre County(6)",42027,***,* ,*, *,3 or fewer,*
"Clarion County(6)",42031,***,* ,*, *,3 or fewer,*
"Clearfield County(6)",42033,***,* ,*, *,3 or fewer,*
"Clinton County(6)",42035,***,* ,*, *,3 or fewer,*
"Columbia County(6)",42037,***,* ,*, *,3 or fewer,*
"Crawford County(6)",42039,***,* ,*, *,3 or fewer,*
"Elk County(6)",42047,***,* ,*, *,3 or fewer,*
"Forest County(6)",42053,***,* ,*, *,3 or fewer,*
"Franklin County(6)",42055,***,* ,*, *,3 or fewer,*
"Fulton County(6)",42057,***,* ,*, *,3 or fewer,*
"Greene County(6)",42059,***,* ,*, *,3 or fewer,*
"Huntingdon County(6)",42061,***,* ,*, *,3 or fewer,*
"Indiana County(6)",42063,***,* ,*, *,3 or fewer,*
"Jefferson County(6)",42065,***,* ,*, *,3 or fewer,*
"Juniata County(6)",42067,***,* ,*, *,3 or fewer,*
"Lawrence County(6)",42073,***,* ,*, *,3 or fewer,*
"Lebanon County(6)",42075,***,* ,*, *,3 or fewer,*
"Lycoming County(6)",42081,***,* ,*, *,3 or fewer,*
"McKean County(6)",42083,***,* ,*, *,3 or fewer,*
"Mercer County(6)",42085,***,* ,*, *,3 or fewer,*
"Mifflin County(6)",42087,***,* ,*, *,3 or fewer,*
"Montour County(6)",42093,***,* ,*, *,3 or fewer,*
"Northumberland County(6)",42097,***,* ,*, *,3 or fewer,*
"Perry County(6)",42099,***,* ,*, *,3 or fewer,*
"Pike County(6)",42103,***,* ,*, *,3 or fewer,*
"Potter County(6)",42105,***,* ,*, *,3 or fewer,*
"Snyder County(6)",42109,***,* ,*, *,3 or fewer,*
"Somerset County(6)",42111,***,* ,*, *,3 or fewer,*
"Sullivan County(6)",42113,***,* ,*, *,3 or fewer,*
"Susquehanna County(6)",42115,***,* ,*, *,3 or fewer,*
"Tioga County(6)",42117,***,* ,*, *,3 or fewer,*
