------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=157&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '42', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '157', 'type': 'incd', 'file_name': 'incidencerates_038.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=42&areatype=county&cancer=001&race=00&sex=0&age=157&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Pennsylvania by County

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages 65+"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Pennsylvania(6,10)",42000,***,2128.2 ,2119.2, 2137.1,44881,stable,-0.7 ,-1.7, 0.4
"US (SEER+NPCR)(1,10)",00000,***,1983.5 ,1981.6, 1985.3,900671,falling,-1.4 ,-2.2, -0.6
"Northampton County(6,10)",42095,***,2360.8 ,2300.5, 2422.1,1212,falling,-2.3 ,-4.2, -0.3
"Elk County(6,10)",42047,***,2296.2 ,2131.3, 2470.4,146,stable,1.9 ,-13.4, 19.9
"Schuylkill County(6,10)",42107,***,2271.9 ,2191.7, 2354.2,622,stable,-1.8 ,-7.0, 3.8
"Sullivan County(6,10)",42113,***,2267 ,1948.6, 2622.6,37,stable,-6.7 ,-16.2, 3.9
"Luzerne County(6,10)",42079,***,2246.7 ,2192.3, 2302.1,1338,stable,0.6 ,-1.5, 2.8
"Montour County(6,10)",42093,***,2231 ,2014.2, 2464.4,80,stable,1.4 ,-1.6, 4.5
"Delaware County(6,10)",42045,***,2224.5 ,2178.7, 2270.9,1877,stable,1.5 ,-0.8, 3.8
"Clearfield County(6,10)",42033,***,2222.7 ,2116.3, 2333,333,stable,1.2 ,-3.7, 6.4
"Carbon County(6,10)",42025,***,2216.4 ,2099, 2338.6,272,stable,-4.1 ,-10.0, 2.2
"Crawford County(6,10)",42039,***,2210.2 ,2106.3, 2317.8,348,stable,-0.4 ,-6.0, 5.5
"Lehigh County(6,10)",42077,***,2208.8 ,2153.2, 2265.5,1231,stable,-1.7 ,-5.6, 2.5
"Warren County(6,10)",42123,***,2194.4 ,2052.6, 2343.4,182,stable,-2.3 ,-15.1, 12.5
"Monroe County(6,10)",42089,***,2187.1 ,2104.2, 2272.4,543,stable,2.0 ,-3.2, 7.3
"York County(6,10)",42133,***,2184.6 ,2134.8, 2235.3,1495,stable,0.1 ,-2.4, 2.6
"Fulton County(6,10)",42057,***,2181.5 ,1943.3, 2441.1,62,stable,-2.5 ,-9.2, 4.7
"Columbia County(6,10)",42037,***,2181.3 ,2061.5, 2306.1,254,stable,-0.3 ,-4.4, 4.0
"Adams County(6,10)",42001,***,2177.9 ,2081.4, 2277.8,391,stable,0.0 ,-8.3, 9.1
"Bucks County(6,10)",42017,***,2177.3 ,2136.5, 2218.6,2232,stable,-0.4 ,-2.1, 1.3
"Berks County(6,10)",42011,***,2177.1 ,2126.1, 2229.1,1423,stable,0.1 ,-5.4, 6.0
"Philadelphia County(6,10)",42101,***,2174.9 ,2145.5, 2204.7,4272,falling,-1.4 ,-2.5, -0.3
"Washington County(6,10)",42125,***,2169.9 ,2103.9, 2237.4,839,stable,0.2 ,-2.3, 2.7
"Cameron County(6,10)",42023,***,2166.9 ,1789.4, 2599.6,25,stable,-1.2 ,-15.1, 14.8
"Potter County(6,10)",42105,***,2165.4 ,1955.3, 2391.9,79,stable,-7.1 ,-19.3, 6.8
"Somerset County(6,10)",42111,***,2164.7 ,2060.1, 2273.3,329,stable,-2.4 ,-10.5, 6.4
"Northumberland County(6,10)",42097,***,2163.7 ,2067.9, 2262.7,393,stable,-0.2 ,-6.5, 6.5
"Allegheny County(6,10)",42003,***,2162.5 ,2134.1, 2191.1,4601,stable,-1.3 ,-3.5, 0.9
"Armstrong County(6,10)",42005,***,2156.5 ,2045.5, 2271.9,288,stable,1.1 ,-9.1, 12.4
"Chester County(6,10)",42029,***,2155.9 ,2107.8, 2204.8,1574,stable,-1.1 ,-4.7, 2.7
"Butler County(6,10)",42019,***,2151.7 ,2077.8, 2227.5,661,stable,1.1 ,0.0, 2.2
"Lycoming County(6,10)",42081,***,2139.5 ,2048.5, 2233.4,427,stable,-2.8 ,-6.8, 1.4
"Montgomery County(6,10)",42091,***,2131.6 ,2095.9, 2167.8,2812,stable,-1.8 ,-4.5, 0.9
"Beaver County(6,10)",42007,***,2130.3 ,2059.6, 2202.9,701,stable,-2.6 ,-6.4, 1.4
"Clarion County(6,10)",42031,***,2122.3 ,1971.4, 2281.7,148,stable,0.0 ,-8.8, 9.6
"Mercer County(6,10)",42085,***,2118.4 ,2032.8, 2206.6,473,stable,1.1 ,-3.6, 6.0
"Erie County(6,10)",42049,***,2109.3 ,2047.7, 2172.2,916,stable,0.4 ,-4.1, 5.1
"Tioga County(6,10)",42117,***,2103.8 ,1964.8, 2250.1,172,stable,2.4 ,-6.4, 12.0
