------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=066&stage=211&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '48', 'areatype': 'county', 'cancer': '066', 'stage': '211', 'race': '00', 'sex': '1', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_055.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=066&stage=211&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Texas by County

"Prostate (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Texas(6)",48000,***,18 ,17.7, 18.4,2299,19.8
"US (SEER+NPCR)(1)",00000,***,20.1 ,20, 20.2,36257,19.4
"Lee County(6)",48287,***,46.1 ,29.8, 69.1,5,32.5
"Washington County(6)",48477,***,39.3 ,28.8, 52.8,10,30.4
"Uvalde County(6)",48463,***,29 ,18.1, 44.4,4,39.3
"Coryell County(6)",48099,***,27.2 ,18.9, 37.9,7,25.5
"Milam County(6)",48331,***,27.2 ,16.9, 42.1,4,21.2
"Jasper County(6)",48241,***,26.9 ,18.3, 38.6,6,26.0
"Austin County(6)",48015,***,26.4 ,17.3, 39.2,6,25.7
"Matagorda County(6)",48321,***,24.7 ,16.2, 36.3,6,22.8
"Lampasas County(6)",48281,***,24.7 ,14.5, 40.3,4,26.1
"Cherokee County(6)",48073,***,24.4 ,17.2, 33.9,8,23.9
"Angelina County(6)",48005,***,24.4 ,18.5, 31.5,12,18.9
"Val Verde County(6)",48465,***,24.1 ,16, 34.8,6,23.0
"Lubbock County(6)",48303,***,23.9 ,20.3, 28,32,21.6
"Cooke County(6)",48097,***,23.8 ,16.1, 34.4,6,27.7
"Atascosa County(6)",48013,***,23.7 ,15.7, 34.4,6,31.5
"Hardin County(6)",48199,***,23.3 ,16.5, 32.1,8,28.9
"McLennan County(6)",48309,***,23.2 ,19.5, 27.4,29,24.1
"Grimes County(6)",48185,***,23.2 ,14, 36.6,4,30.9
"Fort Bend County(6)",48157,***,23 ,20.4, 25.7,73,23.0
"Waller County(6)",48473,***,22.7 ,14.6, 33.7,5,26.0
"Brazos County(6)",48041,***,22.7 ,17.8, 28.4,16,21.6
"Hopkins County(6)",48223,***,22.6 ,14.4, 33.9,5,21.0
"Caldwell County(6)",48055,***,22.4 ,14.1, 33.8,5,32.4
"Rockwall County(6)",48397,***,22 ,15.9, 29.6,10,25.7
"Taylor County(6)",48441,***,21.8 ,17.1, 27.6,15,22.3
"Bell County(6)",48027,***,21.7 ,18.2, 25.7,29,19.8
"Dallas County(6)",48113,***,21.5 ,20.2, 22.9,222,22.0
"Kaufman County(6)",48257,***,21.3 ,15.8, 28,11,22.6
"Midland County(6)",48329,***,21 ,16.2, 26.8,14,24.2
"Kerr County(6)",48265,***,21 ,15.2, 28.9,9,21.7
"Williamson County(6)",48491,***,20.7 ,18, 23.8,45,21.2
"Brazoria County(6)",48039,***,20.6 ,17.4, 24.2,34,21.9
"Ellis County(6)",48139,***,20.5 ,15.9, 26,15,20.9
"Bastrop County(6)",48021,***,20 ,14.3, 27.2,9,23.2
"Harris County(6)",48201,***,20 ,19, 21,369,21.3
"Polk County(6)",48373,***,19.7 ,13.6, 28,7,16.3
"Hill County(6)",48217,***,19.7 ,12.8, 29.6,5,22.8
"Kendall County(6)",48259,***,19.5 ,12.5, 29.4,5,24.1
"Travis County(6)",48453,***,19 ,17.1, 21,89,22.9
"Tom Green County(6)",48451,***,19 ,14.3, 24.7,11,20.2
"Henderson County(6)",48213,***,18.9 ,14, 25.2,11,20.9
"Nacogdoches County(6)",48347,***,18.6 ,12.7, 26.4,7,21.6
"Starr County(6)",48427,***,18.3 ,11.4, 27.6,4,15.4
"Wharton County(6)",48481,***,17.8 ,10.9, 27.5,4,22.1
"Potter County(6)",48375,***,17.7 ,13.1, 23.4,10,17.2
"Randall County(6)",48381,***,17.7 ,13.4, 23,12,16.5
"Victoria County(6)",48469,***,17.6 ,12.8, 23.8,9,25.9
"Grayson County(6)",48181,***,17.6 ,13.6, 22.5,14,17.8
"Tarrant County(6)",48439,***,17.6 ,16.3, 18.9,150,16.8
"Maverick County(6)",48323,***,17.5 ,10.7, 26.8,4,23.6
"Denton County(6)",48121,***,17.4 ,15.2, 19.9,53,18.1
"Hays County(6)",48209,***,17.3 ,13.3, 22.2,14,23.7
"Bowie County(6)",48037,***,17.1 ,12.6, 22.8,10,21.0
"Wilson County(6)",48493,***,17 ,10.7, 25.7,5,21.8
"Brown County(6)",48049,***,16.7 ,10.4, 25.8,4,18.3
"Wood County(6)",48499,***,16.6 ,11.1, 24.6,6,18.4
"Collin County(6)",48085,***,16.5 ,14.6, 18.5,65,19.0
"Guadalupe County(6)",48187,***,16.5 ,12.5, 21.3,12,20.2
"Johnson County(6)",48251,***,16.3 ,12.4, 21,13,15.6
"Fannin County(6)",48147,***,16.3 ,9.7, 26,4,17.6
"Aransas County(6)",48007,***,16.3 ,9.4, 27.5,4,21.2
"Bexar County(6)",48029,***,16.2 ,15, 17.6,132,21.6
"Rusk County(6)",48401,***,16.1 ,10.4, 23.9,5,17.3
"Smith County(6)",48423,***,15.8 ,12.8, 19.4,20,15.1
"Cameron County(6)",48061,***,15.8 ,13.3, 18.6,30,20.3
"Ector County(6)",48135,***,15.8 ,11.3, 21.3,9,21.9
"Burnet County(6)",48053,***,15.7 ,10.4, 23.3,6,18.1
