------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=515&race=00&sex=0&age=015&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '48', 'areatype': 'county', 'cancer': '515', 'race': '00', 'sex': '0', 'age': '015', 'type': 'incd', 'file_name': 'incidencerates_007.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=515&race=00&sex=0&age=015&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Texas by County

"Childhood (Ages <20, All Sites) (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <20"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Texas(6,10)",48000,***,19.3 ,18.8, 19.7,1522,falling,-0.7 ,-1.2, -0.3
"US (SEER+NPCR)(1,10)",00000,***,18.9 ,18.7, 19,15570,stable,1.2 ,-0.2, 2.5
"Wilson County(6,10)",48493,***,34.8 ,21.8, 52.9,4,*,*,*,*
"Van Zandt County(6,10)",48467,***,34.8 ,22.3, 51.9,5,*,*,*,*
"Cooke County(6,10)",48097,***,32.6 ,19, 52.2,3,*,*,*,*
"Polk County(6,10)",48373,***,32.4 ,18.9, 51.9,3,*,*,*,*
"Rusk County(6,10)",48401,***,32.2 ,20.2, 48.8,4,*,*,*,*
"Wise County(6,10)",48497,***,30.6 ,20, 44.8,5,stable,23.3 ,-26.1, 105.9
"Starr County(6,10)",48427,***,30.3 ,21.2, 42,7,stable,7.0 ,-15.8, 35.9
"Caldwell County(6,10)",48055,***,30.2 ,17.5, 48.6,3,*,*,*,*
"Henderson County(6,10)",48213,***,28.9 ,19.2, 41.8,6,stable,26.7 ,-5.7, 70.3
"Coryell County(6,10)",48099,***,28.5 ,19.1, 41,6,stable,-3.9 ,-37.9, 48.6
"Gregg County(6,10)",48183,***,25.6 ,18.7, 34.2,9,rising,22.0 ,1.0, 47.3
"Cherokee County(6,10)",48073,***,23.1 ,13.5, 37,3,*,*,*,*
"El Paso County(6,10)",48141,***,22.9 ,20.4, 25.7,61,stable,-3.5 ,-18.1, 13.8
"Maverick County(6,10)",48323,***,22.4 ,14.2, 33.6,5,stable,-11.2 ,-28.8, 10.8
"Comal County(6,10)",48091,***,22.3 ,15.5, 31,7,stable,-6.1 ,-36.5, 38.8
"Hays County(6,10)",48209,***,22.2 ,16.8, 28.7,12,falling,-11.0 ,-18.6, -2.7
"Collin County(6,10)",48085,***,21.9 ,19.4, 24.6,56,stable,5.0 ,-0.6, 11.0
"Harrison County(6,10)",48203,***,21.7 ,13.3, 33.6,4,*,*,*,*
"Johnson County(6,10)",48251,***,21.3 ,15.7, 28.3,10,stable,0.7 ,-31.5, 48.0
"Ellis County(6,10)",48139,***,21.2 ,15.7, 27.9,10,stable,-1.0 ,-14.2, 14.3
"Victoria County(6,10)",48469,***,20.6 ,13.6, 30,5,stable,-11.6 ,-49.4, 54.4
"Harris County(6,10)",48201,***,20.4 ,19.3, 21.5,271,falling,-4.6 ,-8.0, -1.1
"Cameron County(6,10)",48061,***,20.4 ,17.3, 23.9,30,stable,4.6 ,-14.2, 27.6
"Potter County(6,10)",48375,***,20.1 ,14, 27.8,7,stable,21.8 ,-29.9, 111.7
"Bexar County(6,10)",48029,***,19.9 ,18.3, 21.7,108,stable,-6.1 ,-14.5, 3.1
"Tarrant County(6,10)",48439,***,19.8 ,18.2, 21.5,114,stable,6.8 ,-0.5, 14.7
"Denton County(6,10)",48121,***,19.6 ,17, 22.4,42,stable,6.5 ,-18.8, 39.7
"Brazoria County(6,10)",48039,***,19.5 ,15.8, 23.8,19,stable,-7.9 ,-31.2, 23.4
"Hunt County(6,10)",48231,***,19.2 ,12.2, 28.9,5,stable,7.4 ,-37.3, 83.9
"Guadalupe County(6,10)",48187,***,19.2 ,13.7, 26.1,8,stable,-12.8 ,-36.3, 19.2
"Montgomery County(6,10)",48339,***,19 ,16, 22.4,28,stable,3.4 ,-8.1, 16.4
"Wichita County(6,10)",48485,***,18.9 ,13.1, 26.5,7,stable,-4.7 ,-35.4, 40.4
"Travis County(6,10)",48453,***,18.7 ,16.5, 21,56,stable,2.3 ,-4.4, 9.4
"Smith County(6,10)",48423,***,18.6 ,14.1, 24.1,11,stable,-0.9 ,-14.9, 15.5
"Lubbock County(6,10)",48303,***,18.5 ,14.7, 23.1,16,stable,0.6 ,-25.9, 36.6
"Liberty County(6,10)",48291,***,18.5 ,11.3, 28.5,4,stable,16.1 ,-4.6, 41.2
"Galveston County(6,10)",48167,***,18.5 ,14.6, 23,16,stable,0.3 ,-24.3, 32.7
"Fort Bend County(6,10)",48157,***,18.4 ,15.9, 21.2,38,stable,-4.6 ,-21.2, 15.4
"Hidalgo County(6,10)",48215,***,18.4 ,16.3, 20.6,57,stable,0.0 ,-11.6, 13.0
"Dallas County(6,10)",48113,***,18.3 ,16.9, 19.7,135,stable,-4.2 ,-10.9, 2.9
"San Patricio County(6,10)",48409,***,18 ,10.7, 28.5,4,*,*,*,*
"Randall County(6,10)",48381,***,17.5 ,11.9, 24.9,6,stable,13.8 ,-27.5, 78.5
"Taylor County(6,10)",48441,***,17.4 ,12.1, 24.4,7,stable,-1.3 ,-8.9, 6.9
"Bell County(6,10)",48027,***,17.2 ,13.8, 21.2,18,stable,-6.8 ,-43.9, 54.9
"Nueces County(6,10)",48355,***,17.2 ,13.8, 21.3,17,falling,-9.6 ,-15.7, -3.0
"Tom Green County(6,10)",48451,***,16.9 ,11.1, 24.6,5,stable,-14.4 ,-51.3, 50.4
"Angelina County(6,10)",48005,***,16.7 ,10.4, 25.6,4,stable,-26.2 ,-54.1, 18.6
