------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=058&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '48', 'areatype': 'county', 'cancer': '058', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_022.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=058&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Texas by County

"Uterus (Corpus & Uterus, NOS) (All Stages^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Texas(6,10)",48000,***,22 ,21.7, 22.4,3185,stable,2.9 ,0.0, 6.0
"US (SEER+NPCR)(1,10)",00000,***,26.6 ,26.5, 26.7,53371,rising,1.4 ,1.0, 1.9
"Frio County(6,10)",48163,***,40.7 ,22.8, 66.8,3,*,*,*,*
"Kleberg County(6,10)",48273,***,39 ,25.7, 56.6,6,stable,16.1 ,-13.0, 55.0
"Atascosa County(6,10)",48013,***,33.6 ,24.1, 45.5,9,stable,27.1 ,-45.2, 194.6
"Uvalde County(6,10)",48463,***,33.3 ,21, 50,5,stable,-22.4 ,-41.7, 3.3
"Gregg County(6,10)",48183,***,30.7 ,25.1, 37.2,22,stable,6.2 ,-14.2, 31.4
"Bee County(6,10)",48025,***,29.9 ,18.1, 46.4,4,stable,20.4 ,-22.0, 85.7
"Montague County(6,10)",48337,***,29.2 ,17.1, 47.2,4,*,*,*,*
"Maverick County(6,10)",48323,***,29.1 ,20.6, 39.8,8,rising,79.5 ,50.0, 114.8
"Medina County(6,10)",48325,***,29 ,20.6, 39.8,8,stable,1.5 ,-45.9, 90.5
"Lavaca County(6,10)",48285,***,28.3 ,15.7, 47.1,4,*,*,*,*
"Gillespie County(6,10)",48171,***,28.2 ,17.5, 43.7,6,stable,-5.6 ,-20.3, 11.9
"Trinity County(6,10)",48455,***,28.2 ,15.9, 48.2,4,*,*,*,*
"Caldwell County(6,10)",48055,***,26.7 ,17.8, 38.6,6,stable,-3.2 ,-34.0, 42.1
"Cherokee County(6,10)",48073,***,26.6 ,18.9, 36.6,8,stable,2.1 ,-23.5, 36.4
"Robertson County(6,10)",48395,***,26.6 ,14.9, 44.8,3,*,*,*,*
"Bexar County(6,10)",48029,***,26.3 ,24.9, 27.8,260,stable,3.6 ,-5.3, 13.3
"Val Verde County(6,10)",48465,***,26 ,17.6, 36.9,6,stable,3.5 ,-42.8, 87.3
"Bastrop County(6,10)",48021,***,25.9 ,19.7, 33.6,13,stable,8.6 ,-22.2, 51.4
"Rusk County(6,10)",48401,***,25.4 ,18.2, 34.7,9,stable,6.9 ,-13.1, 31.4
"Travis County(6,10)",48453,***,25.1 ,23.2, 27.2,134,rising,7.6 ,1.0, 14.7
"Williamson County(6,10)",48491,***,25.1 ,22.4, 28,66,stable,1.3 ,-8.3, 12.0
"Anderson County(6,10)",48001,***,25 ,17.3, 35.1,7,stable,2.6 ,-33.1, 57.5
"Victoria County(6,10)",48469,***,24.9 ,19.1, 32,13,rising,35.6 ,2.7, 79.0
"Grimes County(6,10)",48185,***,24.9 ,14.7, 39.8,4,stable,-3.4 ,-54.5, 104.8
"Wilson County(6,10)",48493,***,24.8 ,17.2, 34.7,7,stable,-5.0 ,-14.4, 5.4
"San Patricio County(6,10)",48409,***,24.6 ,17.8, 33,9,stable,1.0 ,-40.6, 71.7
"Burnet County(6,10)",48053,***,24.5 ,16.6, 35,7,stable,-5.8 ,-14.0, 3.1
"DeWitt County(6,10)",48123,***,24.4 ,14, 40.6,3,*,*,*,*
"Jasper County(6,10)",48241,***,24.1 ,15.2, 36.3,5,stable,-11.7 ,-29.0, 9.7
"Hays County(6,10)",48209,***,24 ,19.5, 29.1,21,stable,9.8 ,-14.0, 40.3
"Wharton County(6,10)",48481,***,23.9 ,16.1, 34.4,6,stable,6.8 ,-40.1, 90.5
"Nueces County(6,10)",48355,***,23.9 ,20.9, 27.2,48,stable,6.1 ,-15.4, 33.0
"Titus County(6,10)",48449,***,23.9 ,14.7, 36.8,4,stable,-2.0 ,-33.8, 45.1
"Smith County(6,10)",48423,***,23.8 ,20.3, 27.8,34,stable,2.3 ,-22.0, 34.2
"Hidalgo County(6,10)",48215,***,23.6 ,21.4, 25.9,89,stable,4.2 ,-3.9, 13.0
"Harris County(6,10)",48201,***,23.5 ,22.6, 24.5,515,stable,-0.3 ,-6.0, 5.9
"Dallas County(6,10)",48113,***,23.5 ,22.3, 24.8,299,stable,3.1 ,-6.5, 13.6
"Bell County(6,10)",48027,***,23.4 ,20.1, 27.1,37,stable,9.2 ,-10.3, 33.0
"Shelby County(6,10)",48419,***,23.4 ,14.1, 36.9,4,stable,-6.9 ,-22.3, 11.7
"Coryell County(6,10)",48099,***,23.3 ,16.6, 31.7,8,stable,-15.5 ,-47.6, 36.4
"Guadalupe County(6,10)",48187,***,23.3 ,18.8, 28.5,20,stable,-15.1 ,-28.9, 1.5
"Brown County(6,10)",48049,***,23.2 ,15.4, 33.7,6,stable,-14.2 ,-28.5, 2.9
"Wood County(6,10)",48499,***,22.9 ,14.9, 33.9,7,stable,3.6 ,-33.6, 61.4
"McLennan County(6,10)",48309,***,22.7 ,19.1, 26.7,31,stable,9.4 ,-5.4, 26.6
"Brazoria County(6,10)",48039,***,22.6 ,19.5, 26,40,stable,-2.0 ,-20.6, 21.1
"Cass County(6,10)",48067,***,22.6 ,14.2, 34.5,5,stable,10.7 ,-17.7, 49.0
"Potter County(6,10)",48375,***,22.5 ,17.4, 28.6,14,stable,3.1 ,-9.9, 17.9
"Navarro County(6,10)",48349,***,22.4 ,15.4, 31.7,7,stable,4.4 ,-40.2, 82.4
"Henderson County(6,10)",48213,***,22.2 ,16.7, 29,13,stable,7.2 ,-12.8, 31.8
"Randall County(6,10)",48381,***,22.1 ,17.4, 27.6,16,stable,1.5 ,-18.0, 25.5
"Polk County(6,10)",48373,***,22 ,14.7, 32,7,stable,11.8 ,-28.0, 73.4
"El Paso County(6,10)",48141,***,21.9 ,20, 24,95,stable,2.2 ,-7.1, 12.5
"Ellis County(6,10)",48139,***,21.8 ,17.7, 26.6,20,stable,15.3 ,-7.2, 43.3
"Lamar County(6,10)",48277,***,21.6 ,14.9, 30.6,7,stable,-8.3 ,-32.2, 24.2
"Grayson County(6,10)",48181,***,21.5 ,17, 27,17,stable,3.4 ,-3.1, 10.4
"Tarrant County(6,10)",48439,***,21.3 ,20, 22.6,219,stable,2.2 ,-5.1, 10.1
"Harrison County(6,10)",48203,***,21.1 ,15.2, 28.7,9,stable,16.0 ,-2.5, 38.1
"Tom Green County(6,10)",48451,***,21 ,16.2, 26.8,14,stable,-13.3 ,-29.5, 6.5
"Taylor County(6,10)",48441,***,20.9 ,16.4, 26.3,15,stable,-7.2 ,-33.5, 29.4
"Angelina County(6,10)",48005,***,20.9 ,15.7, 27.4,11,stable,8.1 ,-28.3, 63.0
"Fayette County(6,10)",48149,***,20.9 ,12.8, 33.3,5,stable,11.6 ,-34.2, 89.4
"Liberty County(6,10)",48291,***,20.8 ,15.2, 27.8,10,stable,8.1 ,-14.3, 36.2
"Aransas County(6,10)",48007,***,20.6 ,12.3, 33.6,4,stable,13.8 ,-31.3, 88.7
"Comal County(6,10)",48091,***,20.5 ,16.2, 25.7,17,stable,-9.9 ,-34.5, 23.9
"Brazos County(6,10)",48041,***,20.5 ,16.3, 25.4,17,stable,-9.3 ,-35.9, 28.4
"Jefferson County(6,10)",48245,***,20.5 ,17.2, 24.2,30,stable,-0.5 ,-10.3, 10.3
"Kerr County(6,10)",48265,***,20.4 ,14.3, 28.5,8,stable,8.4 ,-11.8, 33.1
"Milam County(6,10)",48331,***,20.3 ,11.4, 33.9,3,*,*,*,*
"Walker County(6,10)",48471,***,20.1 ,13.3, 29.2,6,stable,4.8 ,-35.1, 69.3
"Cameron County(6,10)",48061,***,20.1 ,17.5, 23,43,stable,1.3 ,-12.5, 17.2
"Kendall County(6,10)",48259,***,20.1 ,12.8, 30.3,5,falling,-11.2 ,-20.5, -0.7
"Houston County(6,10)",48225,***,20 ,11.7, 33.2,4,stable,4.0 ,-60.1, 171.0
"Palo Pinto County(6,10)",48363,***,19.8 ,11.3, 32.4,4,*,*,*,*
"Erath County(6,10)",48143,***,19.8 ,12.3, 30.4,4,*,*,*,*
"Fort Bend County(6,10)",48157,***,19.8 ,17.7, 22,74,stable,-4.5 ,-14.2, 6.2
"Chambers County(6,10)",48071,***,19.7 ,12.1, 30.6,4,stable,12.4 ,-7.9, 37.2
"Nacogdoches County(6,10)",48347,***,19.7 ,13.5, 27.8,7,stable,-7.9 ,-30.8, 22.5
"Bandera County(6,10)",48019,***,19.5 ,10.4, 34.7,3,*,*,*,*
"Upshur County(6,10)",48459,***,19.5 ,12.4, 29.4,5,rising,46.2 ,30.0, 64.3
"Webb County(6,10)",48479,***,19.5 ,16.1, 23.4,23,stable,11.8 ,-6.7, 33.9
"Fannin County(6,10)",48147,***,19.4 ,12.2, 30,5,stable,-7.8 ,-43.7, 51.0
"Collin County(6,10)",48085,***,19.3 ,17.5, 21.2,90,stable,4.1 ,-7.2, 16.8
"Washington County(6,10)",48477,***,19 ,11.9, 29.3,5,stable,-18.6 ,-42.9, 16.0
"Jim Wells County(6,10)",48249,***,19 ,11.7, 29.2,4,stable,7.1 ,-39.0, 87.9
"Howard County(6,10)",48227,***,18.9 ,10.7, 31.1,3,*,*,*,*
"Wise County(6,10)",48497,***,18.8 ,12.8, 26.7,7,stable,35.0 ,-8.0, 98.2
"Johnson County(6,10)",48251,***,18.8 ,14.9, 23.3,17,stable,6.1 ,-3.8, 16.9
"Kaufman County(6,10)",48257,***,18.6 ,14.1, 24.2,12,stable,-14.8 ,-39.7, 20.3
"Ector County(6,10)",48135,***,18.6 ,14.3, 23.7,13,stable,23.6 ,-4.9, 60.7
