------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=001&race=00&sex=0&age=136&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '48', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '136', 'type': 'incd', 'file_name': 'incidencerates_037.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=001&race=00&sex=0&age=136&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Texas by County

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages 50+"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Texas(6,10)",48000,***,1229.1 ,1225.4, 1232.8,90423,falling,-1.5 ,-2.2, -0.7
"US (SEER+NPCR)(1,10)",00000,***,1350.2 ,1349.2, 1351.2,1428518,falling,-1.1 ,-1.8, -0.3
"Polk County(6,10)",48373,***,1839.8 ,1751.5, 1931.4,348,stable,-0.3 ,-3.1, 2.7
"Delta County(6,10)",48119,***,1513.7 ,1291, 1763.9,34,stable,2.3 ,-13.9, 21.6
"Lampasas County(6,10)",48281,***,1499.8 ,1380, 1627.3,118,stable,-0.3 ,-8.0, 8.2
"Lamar County(6,10)",48277,***,1487 ,1410, 1567,285,falling,-6.3 ,-12.1, -0.1
"Wheeler County(6,10)",48483,***,1483.1 ,1259.9, 1734.6,32,stable,-8.2 ,-17.7, 2.4
"Gregg County(6,10)",48183,***,1466.6 ,1413.3, 1521.4,582,stable,-0.5 ,-3.9, 2.9
"Houston County(6,10)",48225,***,1459.4 ,1355.2, 1569.5,147,stable,3.2 ,-2.5, 9.2
"Milam County(6,10)",48331,***,1455.6 ,1350.2, 1567.1,144,stable,-1.7 ,-10.1, 7.6
"Trinity County(6,10)",48455,***,1451.8 ,1329.1, 1583,107,stable,1.4 ,-4.6, 7.8
"Camp County(6,10)",48063,***,1450.7 ,1299, 1615.4,68,stable,-2.9 ,-13.1, 8.5
"Coryell County(6,10)",48099,***,1449.7 ,1365.9, 1537.2,233,stable,1.3 ,-7.2, 10.5
