------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=053&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '48', 'areatype': 'county', 'cancer': '053', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_050.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=053&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Texas by County

"Melanoma of the Skin (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Texas(6)",48000,***,3.3 ,3.2, 3.4,862,26.0
"US (SEER+NPCR)(1)",00000,***,3 ,3, 3,10716,13.8
"Hardin County(6)",48199,***,11.4 ,7.9, 15.9,7,54.5
"Orange County(6)",48361,***,10 ,7.3, 13.4,9,57.3
"Polk County(6)",48373,***,9.1 ,6, 13.5,6,37.2
"Chambers County(6)",48071,***,8.5 ,4.7, 13.9,3,57.1
"Montgomery County(6)",48339,***,7.9 ,6.8, 9.1,42,38.9
"Victoria County(6)",48469,***,7.5 ,5.2, 10.5,7,52.2
"Wood County(6)",48499,***,6.1 ,3.3, 10.4,4,37.3
"Jefferson County(6)",48245,***,6.1 ,4.8, 7.5,17,52.2
"Angelina County(6)",48005,***,5.8 ,3.8, 8.5,6,44.4
"Galveston County(6)",48167,***,5.7 ,4.6, 7,19,41.2
"Van Zandt County(6)",48467,***,5.6 ,3.1, 9.3,3,34.0
"Harrison County(6)",48203,***,5.4 ,3.2, 8.5,4,40.4
"Brazoria County(6)",48039,***,5.2 ,4.1, 6.4,17,41.2
"Walker County(6)",48471,***,5.1 ,3, 8.2,4,40.9
"Liberty County(6)",48291,***,5.1 ,3.1, 7.8,4,41.5
"Parker County(6)",48367,***,5 ,3.4, 7,7,21.6
"Hood County(6)",48221,***,4.8 ,2.7, 8,4,16.4
"Fort Bend County(6)",48157,***,4.5 ,3.7, 5.3,29,41.6
"Henderson County(6)",48213,***,4.4 ,2.6, 6.9,4,29.7
"Harris County(6)",48201,***,4.4 ,4.1, 4.7,173,42.1
"Randall County(6)",48381,***,4.3 ,2.9, 6.2,6,18.4
"Wichita County(6)",48485,***,4.3 ,2.8, 6.3,6,19.3
"McLennan County(6)",48309,***,4.2 ,3.2, 5.6,11,26.1
"Brazos County(6)",48041,***,3.7 ,2.4, 5.5,5,27.3
"Kaufman County(6)",48257,***,3.7 ,2.3, 5.7,4,21.9
"Taylor County(6)",48441,***,3.4 ,2.1, 5.1,5,27.6
"Johnson County(6)",48251,***,3.3 ,2.2, 4.9,6,16.3
"Midland County(6)",48329,***,3.3 ,2.1, 5,5,24.0
"Grayson County(6)",48181,***,3.3 ,2.1, 4.9,5,20.2
"Tom Green County(6)",48451,***,3.2 ,2, 5,4,23.3
"Ellis County(6)",48139,***,3.2 ,2.1, 4.8,5,17.3
"Ector County(6)",48135,***,3.2 ,1.9, 4.9,4,26.9
"Bell County(6)",48027,***,3.1 ,2.2, 4.1,9,18.7
"Bowie County(6)",48037,***,3.1 ,1.7, 5.1,3,29.6
"Williamson County(6)",48491,***,3 ,2.3, 3.9,14,18.5
"Hays County(6)",48209,***,3 ,1.9, 4.6,5,19.8
"Travis County(6)",48453,***,2.9 ,2.4, 3.4,28,20.0
"Potter County(6)",48375,***,2.9 ,1.6, 4.6,3,18.2
"Comal County(6)",48091,***,2.8 ,1.7, 4.4,4,16.8
"Tarrant County(6)",48439,***,2.8 ,2.4, 3.2,50,15.2
"Lubbock County(6)",48303,***,2.7 ,1.9, 3.7,8,25.3
"Smith County(6)",48423,***,2.6 ,1.8, 3.7,7,23.9
"Denton County(6)",48121,***,2.5 ,1.9, 3.1,16,13.8
"Collin County(6)",48085,***,2.4 ,1.9, 2.9,20,14.2
"Nueces County(6)",48355,***,2.4 ,1.7, 3.2,9,27.0
"Guadalupe County(6)",48187,***,2.4 ,1.4, 3.8,4,19.6
"Cameron County(6)",48061,***,2.3 ,1.7, 3.1,9,39.5
"Dallas County(6)",48113,***,2.2 ,1.9, 2.5,48,19.4
"Bexar County(6)",48029,***,1.9 ,1.6, 2.2,33,23.9
"Hidalgo County(6)",48215,***,1.7 ,1.3, 2.2,12,35.7
"El Paso County(6)",48141,***,1.5 ,1.1, 1.9,12,25.3
"Anderson County(6)",48001,***,* ,*, *,3 or fewer,*
"Andrews County(6)",48003,***,* ,*, *,3 or fewer,*
"Aransas County(6)",48007,***,* ,*, *,3 or fewer,*
"Archer County(6)",48009,***,* ,*, *,3 or fewer,*
"Armstrong County(6)",48011,***,* ,*, *,3 or fewer,*
"Atascosa County(6)",48013,***,* ,*, *,3 or fewer,*
"Austin County(6)",48015,***,* ,*, *,3 or fewer,*
"Bailey County(6)",48017,***,* ,*, *,3 or fewer,*
"Bandera County(6)",48019,***,* ,*, *,3 or fewer,*
"Bastrop County(6)",48021,***,* ,*, *,3 or fewer,*
"Baylor County(6)",48023,***,* ,*, *,3 or fewer,*
"Bee County(6)",48025,***,* ,*, *,3 or fewer,*
"Blanco County(6)",48031,***,* ,*, *,3 or fewer,*
