------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=080&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '48', 'areatype': 'county', 'cancer': '080', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_021.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=48&areatype=county&cancer=080&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Texas by County

"Thyroid (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Texas(6,10)",48000,***,12.3 ,12.1, 12.5,3279,stable,-2.2 ,-4.9, 0.6
"US (SEER+NPCR)(1,10)",00000,***,14.5 ,14.4, 14.6,48388,stable,-0.8 ,-2.5, 1.1
"Cooke County(6,10)",48097,***,20.1 ,13.9, 28,7,stable,4.4 ,-36.5, 71.7
"Starr County(6,10)",48427,***,19.9 ,14.9, 26,11,stable,11.9 ,-38.8, 104.7
"Coryell County(6,10)",48099,***,18.3 ,14, 23.6,13,stable,0.8 ,-14.9, 19.5
"Hutchinson County(6,10)",48233,***,17.8 ,10.6, 28,4,*,*,*,*
"El Paso County(6,10)",48141,***,17.3 ,16, 18.7,134,stable,5.5 ,-3.8, 15.7
"Williamson County(6,10)",48491,***,16.9 ,15.3, 18.6,83,stable,-2.9 ,-18.7, 16.1
"Bell County(6,10)",48027,***,16.7 ,14.7, 19,50,stable,-1.7 ,-15.1, 13.8
"Young County(6,10)",48503,***,16.4 ,9, 27.2,3,*,*,*,*
"Milam County(6,10)",48331,***,16.2 ,9.8, 25.3,4,rising,37.4 ,7.8, 75.1
"Johnson County(6,10)",48251,***,16.2 ,13.5, 19.3,26,stable,11.1 ,-5.3, 30.3
"Willacy County(6,10)",48489,***,16.2 ,9.5, 25.8,4,*,*,*,*
