------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=090&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '090', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_010.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=090&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for North Carolina by County

"Leukemia, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"North Carolina",37000,***,6.3 ,6.1, 6.6,694,falling,-0.8 ,-1.0, -0.6
"United States",00000,***,6.5 ,6.5, 6.6,23311,falling,-2.3 ,-3.1, -1.5
"Davie County",37059,***,11.1 ,7.5, 16,6,*,*,*,*
"Burke County",37023,***,9.7 ,7.4, 12.7,12,stable,1.1 ,-0.7, 2.8
"Polk County",37149,***,9.4 ,5.5, 16.1,4,*,*,*,*
"Lincoln County",37109,***,9.1 ,6.5, 12.5,8,stable,-0.8 ,-2.9, 1.3
"Rowan County",37159,***,8.7 ,6.8, 11,14,stable,0.3 ,-1.2, 1.9
"Bladen County",37017,***,8.6 ,5, 13.8,4,*,*,*,*
"Craven County",37049,***,8.6 ,6.4, 11.2,11,stable,-0.5 ,-2.3, 1.4
"Ashe County",37009,***,8.5 ,4.8, 14.4,3,*,*,*,*
"Richmond County",37153,***,8.4 ,5.3, 12.7,5,*,*,*,*
"Catawba County",37035,***,8.3 ,6.5, 10.5,15,stable,-0.1 ,-1.3, 1.2
"Cabarrus County",37025,***,8.2 ,6.4, 10.3,15,stable,-0.7 ,-2.0, 0.7
"Person County",37145,***,8.1 ,5, 12.7,4,*,*,*,*
"Beaufort County",37013,***,7.9 ,5.1, 12,5,*,*,*,*
"Dare County",37055,***,7.9 ,4.5, 13,3,*,*,*,*
"Cleveland County",37045,***,7.9 ,5.7, 10.6,9,stable,0.2 ,-1.7, 2.1
"Haywood County",37087,***,7.8 ,5.5, 11,8,stable,0.7 ,-1.8, 3.3
"Onslow County",37133,***,7.8 ,5.7, 10.3,10,stable,-0.3 ,-2.1, 1.6
"Stanly County",37167,***,7.6 ,5, 11.3,5,*,*,*,*
"Halifax County",37083,***,7.6 ,5, 11.3,5,stable,0.5 ,-1.7, 2.8
"Sampson County",37163,***,7.6 ,5, 11.1,5,stable,1.0 ,-2.1, 4.1
"Brunswick County",37019,***,7.5 ,5.7, 9.8,14,*,*,*,*
"Lee County",37105,***,7.3 ,4.7, 10.9,5,*,*,*,*
"Columbus County",37047,***,7.1 ,4.6, 10.6,5,stable,-0.7 ,-2.5, 1.1
"Wilkes County",37193,***,7.1 ,4.9, 10,7,stable,1.0 ,-0.9, 3.0
"Franklin County",37069,***,7 ,4.5, 10.4,5,stable,0.4 ,-1.4, 2.2
"Union County",37179,***,7 ,5.3, 9,13,stable,-1.2 ,-3.1, 0.7
"Buncombe County",37021,***,7 ,5.7, 8.4,22,stable,-0.3 ,-1.5, 0.9
"Nash County",37127,***,6.9 ,4.9, 9.6,8,stable,-1.1 ,-2.9, 0.8
"Rockingham County",37157,***,6.9 ,4.9, 9.5,8,stable,-1.1 ,-3.0, 1.0
"Alamance County",37001,***,6.8 ,5.2, 8.6,13,falling,-1.3 ,-2.4, -0.2
"Forsyth County",37067,***,6.7 ,5.7, 8,27,stable,-0.7 ,-1.8, 0.4
"Transylvania County",37175,***,6.7 ,3.7, 11.7,4,*,*,*,*
"Carteret County",37031,***,6.7 ,4.7, 9.5,7,*,*,*,*
"Granville County",37077,***,6.7 ,4.2, 10.3,4,*,*,*,*
"Yadkin County",37197,***,6.7 ,3.9, 11,3,*,*,*,*
"Chatham County",37037,***,6.6 ,4.6, 9.5,7,stable,-1.0 ,-3.5, 1.6
"Orange County",37135,***,6.6 ,4.7, 9,8,stable,0.0 ,-1.6, 1.6
"Vance County",37181,***,6.6 ,3.8, 10.6,4,falling,-2.8 ,-5.0, -0.5
"Davidson County",37057,***,6.5 ,5, 8.4,13,stable,-1.2 ,-2.7, 0.3
"Wayne County",37191,***,6.4 ,4.7, 8.6,9,stable,0.0 ,-2.1, 2.2
"Lenoir County",37107,***,6.3 ,4, 9.6,5,*,*,*,*
"Iredell County",37097,***,6.3 ,4.7, 8.3,11,falling,-1.5 ,-2.6, -0.4
"Robeson County",37155,***,6.3 ,4.6, 8.5,9,stable,-1.3 ,-3.2, 0.8
"McDowell County",37111,***,6.3 ,3.8, 10.1,4,*,*,*,*
"Durham County",37063,***,6.2 ,5, 7.7,17,stable,-1.0 ,-2.7, 0.7
"Rutherford County",37161,***,6.2 ,4.1, 9.1,6,stable,-0.8 ,-3.0, 1.5
"Cumberland County",37051,***,6.1 ,4.9, 7.6,18,falling,-2.0 ,-3.3, -0.7
"Watauga County",37189,***,6 ,3.3, 10.1,3,*,*,*,*
"Guilford County",37081,***,6 ,5.1, 7,32,stable,-0.7 ,-1.6, 0.3
"Duplin County",37061,***,6 ,3.6, 9.3,4,stable,-0.7 ,-3.2, 1.8
"Johnston County",37101,***,5.9 ,4.3, 8,9,stable,-1.7 ,-3.9, 0.5
"Surry County",37171,***,5.9 ,4, 8.5,6,stable,-1.9 ,-4.1, 0.3
"Wake County",37183,***,5.9 ,5.1, 6.7,48,stable,-0.9 ,-1.9, 0.1
"Caldwell County",37027,***,5.9 ,3.9, 8.5,6,stable,-1.7 ,-3.5, 0.2
"Randolph County",37151,***,5.8 ,4.3, 7.7,10,stable,-0.8 ,-2.4, 0.9
"New Hanover County",37129,***,5.7 ,4.4, 7.2,15,stable,-0.2 ,-1.6, 1.2
"Gaston County",37071,***,5.5 ,4.3, 7.1,13,falling,-1.7 ,-3.3, -0.1
"Mecklenburg County",37119,***,5.5 ,4.8, 6.3,46,falling,-1.9 ,-2.7, -1.2
"Wilson County",37195,***,5.1 ,3.3, 7.6,5,stable,-0.3 ,-2.4, 1.9
"Harnett County",37085,***,5.1 ,3.3, 7.4,6,stable,-1.8 ,-3.6, 0.0
"Pitt County",37147,***,5 ,3.5, 6.8,8,stable,-1.5 ,-3.4, 0.5
"Stokes County",37169,***,4.9 ,2.8, 8.2,3,*,*,*,*
"Macon County",37113,***,4.6 ,2.6, 8.1,3,stable,-1.4 ,-3.7, 0.9
"Moore County",37125,***,3.9 ,2.6, 5.6,7,*,*,*,*
"Henderson County",37089,***,3.7 ,2.6, 5.2,8,falling,-2.6 ,-4.3, -0.9
"Alexander County",37003,***,* ,*, *,3 or fewer,*,*,*,*
"Alleghany County",37005,***,* ,*, *,3 or fewer,*,*,*,*
"Anson County",37007,***,* ,*, *,3 or fewer,*,*,*,*
"Avery County",37011,***,* ,*, *,3 or fewer,*,*,*,*
"Bertie County",37015,***,* ,*, *,3 or fewer,*,*,*,*
"Camden County",37029,***,* ,*, *,3 or fewer,*,*,*,*
"Caswell County",37033,***,* ,*, *,3 or fewer,*,*,*,*
"Cherokee County",37039,***,* ,*, *,3 or fewer,*,*,*,*
"Chowan County",37041,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",37043,***,* ,*, *,3 or fewer,*,*,*,*
