------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_032.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for North Carolina by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"North Carolina",37000,Yes,139.1 ,137.8, 140.4,8892,falling,-1.3 ,-1.5, -1.2
"United States",00000,Yes,137.7 ,137.4, 137.9,280047,falling,-1.4 ,-1.5, -1.4
"Tyrrell County",37177,No,184.9 ,123.8, 273.1,6,*,*,*,*
"Hyde County",37095,No,183 ,124.8, 263.1,7,stable,0.5 ,-1.1, 2.2
"Onslow County",37133,No,171 ,157.5, 185.5,119,stable,9.1 ,-1.4, 20.6
"Martin County",37117,No,171 ,145.2, 200.7,34,stable,-0.7 ,-1.8, 0.3
"Scotland County",37165,No,168.9 ,146.2, 194.6,42,stable,0.1 ,-0.9, 1.0
"Person County",37145,No,168.8 ,147.9, 192.1,49,stable,-0.2 ,-1.0, 0.6
"Rowan County",37159,No,168 ,156.3, 180.4,160,rising,1.1 ,0.2, 2.0
"Caswell County",37033,No,167.8 ,141, 199.1,30,stable,-0.6 ,-1.6, 0.5
"Vance County",37181,No,167.3 ,147.4, 189.3,54,falling,-0.6 ,-1.1, -0.2
"Lenoir County",37107,No,165.8 ,148.7, 184.5,74,stable,-0.5 ,-1.2, 0.2
"Sampson County",37163,No,161.6 ,144.7, 180,70,stable,0.1 ,-0.5, 0.7
"Pasquotank County",37139,Yes,161.3 ,139.7, 185.4,42,stable,0.4 ,-0.5, 1.3
"Davie County",37059,Yes,159.2 ,139.7, 180.9,52,stable,0.5 ,-0.4, 1.3
"Edgecombe County",37065,Yes,157.4 ,140.2, 176.2,65,falling,-0.9 ,-1.5, -0.4
"Rockingham County",37157,Yes,157.2 ,144.2, 171.2,114,falling,-1.4 ,-2.2, -0.5
"Anson County",37007,Yes,157.1 ,131.2, 187.1,28,stable,-0.6 ,-1.6, 0.4
"Beaufort County",37013,Yes,156.6 ,139, 176.1,63,stable,-0.4 ,-0.9, 0.2
"Cleveland County",37045,Yes,156.4 ,143.4, 170.5,110,stable,0.0 ,-0.7, 0.6
"Davidson County",37057,Yes,156 ,145.8, 166.8,179,stable,-0.2 ,-0.8, 0.4
"McDowell County",37111,Yes,154.1 ,135.2, 175.2,52,stable,0.6 ,-0.3, 1.5
"Gaston County",37071,Yes,153.3 ,144.1, 162.9,216,falling,-0.5 ,-0.9, -0.2
"Cumberland County",37051,Yes,151.5 ,143.2, 160.3,251,falling,-0.9 ,-1.2, -0.5
