------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=018&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '018', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_019.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=018&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for North Carolina by County

"Stomach, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"North Carolina",37000,***,2.9 ,2.8, 3.1,333,falling,-2.7 ,-3.0, -2.5
"United States",00000,***,3.1 ,3.1, 3.1,11305,falling,-1.8 ,-2.3, -1.4
"Vance County",37181,***,6 ,3.5, 9.8,4,*,*,*,*
"Halifax County",37083,***,5.1 ,3.1, 8.2,4,*,*,*,*
"Beaufort County",37013,***,4.8 ,2.8, 8,3,*,*,*,*
"Cleveland County",37045,***,4.8 ,3.1, 7,6,*,*,*,*
"Cumberland County",37051,***,4.6 ,3.5, 5.8,13,falling,-2.3 ,-4.0, -0.6
"Johnston County",37101,***,4.5 ,3.2, 6.1,8,stable,-1.7 ,-3.4, 0.0
"Wilson County",37195,***,4.4 ,2.8, 6.8,5,stable,-1.7 ,-4.2, 1.0
"Mecklenburg County",37119,***,3.7 ,3.2, 4.4,33,falling,-1.8 ,-2.9, -0.7
"Rockingham County",37157,***,3.7 ,2.3, 5.7,5,stable,-1.7 ,-4.5, 1.2
"Robeson County",37155,***,3.6 ,2.3, 5.3,5,*,*,*,*
"Iredell County",37097,***,3.6 ,2.4, 5.1,6,falling,-2.6 ,-4.5, -0.6
"Nash County",37127,***,3.5 ,2.2, 5.5,4,falling,-2.6 ,-4.5, -0.6
"Pitt County",37147,***,3.5 ,2.4, 5,6,falling,-4.0 ,-6.2, -1.6
"Haywood County",37087,***,3.3 ,1.9, 5.6,3,*,*,*,*
"Harnett County",37085,***,3.3 ,2, 5.2,4,*,*,*,*
"Craven County",37049,***,3.1 ,1.9, 4.8,4,stable,-0.1 ,-2.8, 2.6
"Durham County",37063,***,3.1 ,2.2, 4.2,8,falling,-3.6 ,-4.9, -2.3
"Rowan County",37159,***,3 ,1.9, 4.6,5,stable,27.6 ,-11.3, 83.7
"Gaston County",37071,***,3 ,2.1, 4.2,7,falling,-3.0 ,-4.5, -1.6
"Buncombe County",37021,***,2.9 ,2.2, 3.9,10,falling,-2.7 ,-4.4, -1.0
"Guilford County",37081,***,2.9 ,2.3, 3.7,17,falling,-3.0 ,-4.2, -1.9
"Forsyth County",37067,***,2.8 ,2.1, 3.7,11,falling,-2.5 ,-3.8, -1.1
"Randolph County",37151,***,2.8 ,1.8, 4.2,5,*,*,*,*
"Orange County",37135,***,2.8 ,1.6, 4.5,3,*,*,*,*
"Onslow County",37133,***,2.7 ,1.5, 4.3,3,*,*,*,*
"Wake County",37183,***,2.5 ,2.1, 3.1,22,falling,-3.4 ,-4.6, -2.2
"Alamance County",37001,***,2.5 ,1.6, 3.7,5,stable,-1.3 ,-3.3, 0.7
"Brunswick County",37019,***,2.4 ,1.5, 3.8,5,falling,-2.1 ,-4.2, -0.1
"Catawba County",37035,***,2.4 ,1.5, 3.7,5,stable,-1.4 ,-3.5, 0.8
"Cabarrus County",37025,***,2.4 ,1.5, 3.6,5,falling,-5.2 ,-7.0, -3.4
"Moore County",37125,***,2.3 ,1.3, 3.9,4,falling,-3.6 ,-5.7, -1.4
"Wayne County",37191,***,2.2 ,1.3, 3.7,3,falling,-3.5 ,-5.8, -1.2
"Union County",37179,***,2.2 ,1.4, 3.4,5,*,*,*,*
"New Hanover County",37129,***,2.1 ,1.4, 3.1,6,falling,-3.1 ,-5.5, -0.6
"Henderson County",37089,***,1.9 ,1.1, 3.1,4,falling,-4.2 ,-6.3, -2.1
"Davidson County",37057,***,1.8 ,1.1, 2.9,4,*,*,*,*
"Alexander County",37003,***,* ,*, *,3 or fewer,*,*,*,*
