------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=072&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '072', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_009.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=072&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for North Carolina by County

"Kidney & Renal Pelvis, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"North Carolina",37000,***,3.8 ,3.6, 3.9,434,falling,-1.3 ,-1.8, -0.7
"United States",00000,***,3.8 ,3.7, 3.8,13926,falling,-0.9 ,-1.1, -0.7
"Wilkes County",37193,***,5.9 ,3.9, 8.8,6,*,*,*,*
"Randolph County",37151,***,5.7 ,4.2, 7.6,10,*,*,*,*
"Rockingham County",37157,***,5.6 ,3.9, 7.9,7,stable,0.2 ,-2.2, 2.6
"Davidson County",37057,***,5.4 ,4, 7,11,stable,0.6 ,-1.1, 2.3
"Lincoln County",37109,***,5.3 ,3.4, 8,5,*,*,*,*
"Stokes County",37169,***,5.2 ,3, 8.5,4,*,*,*,*
"Wayne County",37191,***,5.2 ,3.6, 7.2,7,stable,0.3 ,-1.3, 1.9
"Johnston County",37101,***,5 ,3.6, 6.8,9,stable,0.4 ,-1.5, 2.4
"Moore County",37125,***,4.9 ,3.4, 7,8,stable,0.9 ,-0.7, 2.6
"Cleveland County",37045,***,4.8 ,3.3, 7,6,stable,2.2 ,0.0, 4.6
"Burke County",37023,***,4.8 ,3.3, 7,6,stable,-1.3 ,-3.5, 1.0
"Nash County",37127,***,4.8 ,3.1, 7,5,stable,-1.1 ,-3.4, 1.3
"Robeson County",37155,***,4.8 ,3.3, 6.7,7,stable,0.2 ,-1.3, 1.7
"Beaufort County",37013,***,4.6 ,2.6, 7.8,3,*,*,*,*
"Onslow County",37133,***,4.6 ,3.1, 6.5,6,*,*,*,*
"Edgecombe County",37065,***,4.6 ,2.7, 7.4,4,*,*,*,*
"Carteret County",37031,***,4.5 ,2.8, 6.9,5,stable,-0.7 ,-3.2, 1.9
"New Hanover County",37129,***,4.4 ,3.3, 5.8,11,stable,-1.8 ,-3.9, 0.3
"Pitt County",37147,***,4.3 ,3, 6,7,*,*,*,*
"Alamance County",37001,***,4.3 ,3.1, 5.8,9,stable,0.3 ,-1.6, 2.3
