------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_007.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for North Carolina by County

"Colon & Rectum, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 14.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"North Carolina",37000,Yes,13.8 ,13.5, 14.1,1562,falling,-2.5 ,-2.8, -2.3
"United States",00000,Yes,14.2 ,14.1, 14.2,51932,falling,-1.8 ,-2.3, -1.3
"Caswell County",37033,No,25.5 ,18.1, 35.1,8,stable,-0.8 ,-2.7, 1.3
"Washington County",37187,No,22.9 ,14.1, 36.2,5,stable,-2.2 ,-4.3, 0.1
"Person County",37145,No,21.6 ,16.1, 28.4,11,stable,-1.6 ,-3.4, 0.2
"Swain County",37173,No,20.3 ,11.8, 32.8,4,stable,-0.8 ,-3.0, 1.5
"Cleveland County",37045,No,19.9 ,16.5, 24,24,stable,-0.3 ,-1.6, 0.9
"Vance County",37181,No,19.8 ,14.8, 26.1,11,stable,-1.3 ,-2.9, 0.3
"Anson County",37007,No,19.7 ,13.4, 28,7,falling,-2.0 ,-3.3, -0.6
"Robeson County",37155,No,19.6 ,16.4, 23.3,28,stable,-0.9 ,-1.8, 0.1
"Halifax County",37083,No,19.5 ,15.2, 24.9,14,stable,-1.0 ,-2.0, 0.1
"Lenoir County",37107,No,19.5 ,15.3, 24.6,15,stable,-1.5 ,-2.9, 0.0
"Pasquotank County",37139,No,19.3 ,14, 26,9,falling,-1.9 ,-3.4, -0.4
"Hertford County",37091,No,19.1 ,12.9, 27.5,6,stable,-1.5 ,-3.1, 0.2
"Edgecombe County",37065,No,18.6 ,14.3, 23.9,13,falling,-1.8 ,-2.9, -0.6
"Rutherford County",37161,No,18.2 ,14.4, 22.8,17,stable,-0.7 ,-2.2, 0.8
"McDowell County",37111,No,17.9 ,13.3, 23.6,11,stable,-0.2 ,-1.6, 1.3
"Jackson County",37099,No,17.4 ,12.1, 24.3,8,stable,-0.4 ,-2.3, 1.5
"Warren County",37185,No,17.4 ,11.2, 26.4,5,stable,-1.6 ,-3.7, 0.6
"Rockingham County",37157,No,17.4 ,14.3, 21.1,23,falling,-1.5 ,-2.4, -0.6
"Lee County",37105,No,17.4 ,13.2, 22.5,12,stable,-1.2 ,-3.0, 0.5
"Chowan County",37041,No,17.4 ,10.8, 27.5,4,falling,-3.0 ,-5.1, -0.8
"Macon County",37113,No,17.3 ,12.2, 24.1,9,stable,-0.7 ,-2.7, 1.3
"Iredell County",37097,No,17.1 ,14.5, 20,31,falling,-1.9 ,-2.7, -1.0
"Rowan County",37159,No,16.9 ,14.2, 19.9,29,stable,-0.8 ,-1.7, 0.0
"Martin County",37117,No,16.8 ,11.2, 24.7,6,falling,-2.7 ,-4.9, -0.5
"Gaston County",37071,No,16.8 ,14.6, 19.4,41,falling,-1.4 ,-2.1, -0.7
"Catawba County",37035,No,16.8 ,14.2, 19.7,32,falling,-1.8 ,-2.9, -0.7
"Sampson County",37163,No,16.5 ,12.7, 21.2,13,falling,-1.8 ,-2.9, -0.6
"Ashe County",37009,No,16.4 ,11, 23.9,7,stable,-0.9 ,-2.9, 1.0
