------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_022.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=001&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for North Carolina by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"North Carolina",37000,No,166.9 ,165.8, 168,19036,falling,-1.5 ,-1.6, -1.3
"United States",00000,Yes,161 ,160.8, 161.1,590623,falling,-1.5 ,-1.6, -1.5
"Hyde County",37095,No,215.8 ,170.4, 271,16,stable,0.1 ,-1.1, 1.4
"Caswell County",37033,No,203.1 ,181.4, 227,67,falling,-0.9 ,-1.6, -0.2
"Vance County",37181,No,202.3 ,185.7, 220,115,falling,-1.2 ,-1.6, -0.7
"Onslow County",37133,No,197.6 ,186.6, 209.1,249,stable,6.3 ,-1.0, 14.2
"Scotland County",37165,No,196.7 ,178.2, 216.6,88,stable,-0.5 ,-1.2, 0.3
"Rowan County",37159,No,196 ,186.6, 205.8,339,stable,0.3 ,-0.3, 0.9
"Cleveland County",37045,No,196 ,184.9, 207.6,244,stable,-0.1 ,-0.5, 0.3
"Person County",37145,No,195.2 ,178.4, 213.4,103,stable,-0.5 ,-1.2, 0.2
"Martin County",37117,No,195.1 ,174.5, 217.8,70,falling,-2.9 ,-4.1, -1.6
"Halifax County",37083,No,194 ,179.9, 209,145,falling,-0.7 ,-1.1, -0.3
"Rockingham County",37157,No,193.4 ,182.7, 204.6,253,falling,-0.8 ,-1.0, -0.5
"Sampson County",37163,No,192.3 ,178.7, 206.7,152,falling,-0.5 ,-1.0, -0.1
"Robeson County",37155,No,191.2 ,180.9, 201.9,273,falling,-1.2 ,-1.6, -0.8
"Beaufort County",37013,No,190 ,175.5, 205.5,137,falling,-0.9 ,-1.4, -0.5
"Anson County",37007,No,189.5 ,168.6, 212.3,62,falling,-0.7 ,-1.3, -0.1
"Lenoir County",37107,No,188.5 ,174.9, 202.9,149,falling,-1.0 ,-1.4, -0.6
"Edgecombe County",37065,No,187.3 ,173, 202.5,134,falling,-1.4 ,-1.7, -1.2
"Gaston County",37071,No,187.2 ,179.5, 195.1,466,falling,-0.8 ,-1.1, -0.5
"Pasquotank County",37139,No,187 ,169.7, 205.8,88,falling,-0.9 ,-1.3, -0.4
"Washington County",37187,No,185.5 ,158.4, 216.5,36,falling,-1.7 ,-2.9, -0.6
"McDowell County",37111,No,184.6 ,169.5, 200.8,115,stable,-0.1 ,-0.6, 0.4
"Harnett County",37085,No,184.6 ,173.5, 196.2,215,falling,-1.3 ,-1.7, -0.9
"Richmond County",37153,No,184.4 ,168.8, 201.1,107,falling,-0.6 ,-1.1, -0.1
"Caldwell County",37027,No,184.1 ,172.7, 196.1,203,falling,-0.6 ,-1.0, -0.3
"Nash County",37127,No,183.6 ,172.6, 195.1,219,falling,-1.0 ,-1.3, -0.7
"Davidson County",37057,No,183.5 ,175.3, 192.1,383,falling,-0.5 ,-0.8, -0.1
"Graham County",37075,No,182.4 ,150.5, 219.9,25,stable,-1.0 ,-2.0, 0.0
"Craven County",37049,No,182.2 ,171.9, 193.1,239,falling,-1.0 ,-1.3, -0.6
"Surry County",37171,No,182.1 ,170.5, 194.3,190,stable,-0.3 ,-0.7, 0.1
"Swain County",37173,No,180.3 ,154.2, 210,35,stable,-0.5 ,-1.4, 0.3
"Pender County",37141,No,180.2 ,166.2, 195.1,129,falling,-0.9 ,-1.4, -0.3
"Wilson County",37195,No,179.8 ,168.2, 192.1,184,stable,-7.5 ,-15.9, 1.8
"Chowan County",37041,No,179.4 ,155.5, 206.6,43,stable,-0.5 ,-1.2, 0.2
"Burke County",37023,No,179.1 ,168.5, 190.3,221,falling,-0.5 ,-0.8, -0.1
"Tyrrell County",37177,No,179 ,134.2, 236.2,11,stable,-0.6 ,-2.5, 1.4
"Cumberland County",37051,No,178.8 ,171.9, 185.9,520,falling,-1.3 ,-1.6, -1.1
"Northampton County",37131,No,178.8 ,158.2, 201.7,61,falling,-1.2 ,-1.9, -0.5
"Wayne County",37191,No,178.7 ,169, 188.9,259,falling,-1.2 ,-1.7, -0.8
"Davie County",37059,No,177.9 ,162.9, 194.1,108,stable,-0.3 ,-0.9, 0.2
"Mitchell County",37121,No,177.8 ,155.1, 203.7,46,falling,-1.0 ,-1.5, -0.5
"Jones County",37103,No,177.7 ,147.4, 213.1,26,stable,0.0 ,-1.3, 1.2
"Lee County",37105,No,177.6 ,163.6, 192.4,124,falling,-1.2 ,-1.7, -0.8
"Ashe County",37009,No,177 ,158.7, 197.1,75,stable,-0.6 ,-1.3, 0.0
"Johnston County",37101,No,176.8 ,167.9, 186.1,318,falling,-1.5 ,-1.9, -1.0
"Wilkes County",37193,No,176.8 ,165, 189.3,175,stable,-0.4 ,-0.8, 0.0
"Currituck County",37053,No,175.2 ,153.7, 199.1,52,falling,-1.8 ,-2.5, -1.0
"Stanly County",37167,No,175 ,162.1, 188.8,140,falling,-1.0 ,-1.4, -0.5
"Granville County",37077,No,174.9 ,161, 189.7,123,falling,-4.3 ,-7.0, -1.5
"Carteret County",37031,No,174.8 ,163.4, 186.9,187,falling,-1.1 ,-1.5, -0.7
"Stokes County",37169,No,174.7 ,160.4, 190.2,115,falling,-1.1 ,-1.6, -0.6
"Columbus County",37047,No,174.7 ,161.4, 188.9,133,falling,-1.2 ,-1.7, -0.7
"Randolph County",37151,No,174.3 ,165.6, 183.4,309,falling,-0.6 ,-1.0, -0.3
"Franklin County",37069,No,173.8 ,160.4, 188,131,falling,-1.1 ,-1.5, -0.6
"Alamance County",37001,No,173.6 ,165.4, 182.2,342,falling,-0.9 ,-1.2, -0.6
"Hoke County",37093,No,173.1 ,153.9, 193.9,66,falling,-1.8 ,-2.6, -0.9
"Bertie County",37015,No,171.9 ,150.8, 195.5,51,falling,-2.1 ,-2.8, -1.4
"Iredell County",37097,No,171.8 ,163.4, 180.6,323,falling,-0.8 ,-1.2, -0.5
"Yancey County",37199,No,171.2 ,150.1, 195.1,50,stable,0.2 ,-0.5, 1.0
"Yadkin County",37197,No,171.1 ,155.5, 188.1,90,falling,-0.6 ,-1.1, -0.1
"Catawba County",37035,No,170.9 ,162.6, 179.5,331,falling,-1.4 ,-1.7, -1.0
"Rutherford County",37161,No,169.5 ,157.8, 181.8,165,stable,2.0 ,-4.1, 8.6
