------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '047', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for North Carolina by County

"Lung & Bronchus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 45.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"North Carolina",37000,No,47.7 ,47.1, 48.2,5523,falling,-2.6 ,-3.1, -2.1
"United States",00000,Yes,41.9 ,41.8, 42,154342,falling,-3.7 ,-4.3, -3.1
"Scotland County",37165,No,68.2 ,57.6, 80.2,31,stable,0.5 ,-0.5, 1.6
"Hyde County",37095,No,64.2 ,40.5, 98.1,5,*,*,*,*
"Caldwell County",37027,No,63.4 ,56.9, 70.5,72,stable,-0.1 ,-0.8, 0.5
"Vance County",37181,No,62.5 ,53.5, 72.6,36,falling,-1.1 ,-2.0, -0.2
"Onslow County",37133,No,62.1 ,56, 68.6,79,falling,-1.2 ,-1.7, -0.7
"Davidson County",37057,No,62 ,57.3, 67,132,stable,0.1 ,-0.5, 0.7
"Gaston County",37071,No,61.7 ,57.4, 66.2,157,falling,-1.2 ,-1.7, -0.6
"Jones County",37103,No,61 ,44.8, 82.3,10,stable,0.1 ,-1.4, 1.6
"Graham County",37075,No,60.2 ,43.7, 82.4,9,stable,-1.4 ,-3.3, 0.6
"Caswell County",37033,No,59.8 ,48.6, 73.2,21,stable,-0.8 ,-2.0, 0.5
"Randolph County",37151,No,59.8 ,54.8, 65.1,109,stable,0.2 ,-0.3, 0.8
"Currituck County",37053,No,59.6 ,47.6, 73.9,18,stable,-1.3 ,-2.6, 0.1
"McDowell County",37111,No,59.1 ,50.8, 68.6,37,stable,-0.2 ,-0.9, 0.6
"Yancey County",37199,No,58.7 ,46.9, 73.3,18,stable,1.4 ,-0.6, 3.4
"Surry County",37171,No,58.2 ,51.8, 65.2,62,stable,0.0 ,-0.9, 0.8
"Yadkin County",37197,No,58.1 ,49.3, 68.2,31,stable,-0.1 ,-1.4, 1.1
"Stokes County",37169,No,58 ,50.2, 67,40,falling,-1.2 ,-2.3, -0.1
"Rowan County",37159,No,57.9 ,53, 63.3,102,stable,-0.2 ,-0.7, 0.3
"Bladen County",37017,No,57.7 ,48.5, 68.3,29,stable,-0.8 ,-1.7, 0.2
"Person County",37145,No,57.6 ,48.8, 67.9,31,stable,-0.8 ,-2.0, 0.4
"Cleveland County",37045,No,57.1 ,51.3, 63.4,74,stable,-0.9 ,-2.1, 0.3
"Harnett County",37085,No,57.1 ,51, 63.6,68,falling,-0.9 ,-1.5, -0.3
"Wilkes County",37193,No,57.1 ,50.6, 64.3,58,stable,0.2 ,-0.5, 1.0
"Johnston County",37101,No,56.8 ,51.9, 62.1,106,falling,-1.1 ,-1.7, -0.4
"Robeson County",37155,No,56.5 ,51.1, 62.4,83,stable,-0.7 ,-1.4, 0.1
"Mitchell County",37121,No,56.4 ,44.3, 71.6,15,stable,-0.3 ,-1.4, 0.9
"Granville County",37077,No,56.3 ,48.6, 65,40,stable,-0.5 ,-1.5, 0.6
"Hoke County",37093,No,56.3 ,45.6, 68.6,21,stable,-0.5 ,-2.0, 1.1
"Columbus County",37047,No,56.3 ,48.9, 64.5,43,falling,-1.2 ,-2.0, -0.4
