------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=058&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '058', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_021.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=058&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for North Carolina by County

"Uterus (Corpus & Uterus, NOS), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"North Carolina",37000,***,4.6 ,4.4, 4.9,301,stable,0.5 ,0.0, 0.9
"United States",00000,***,4.7 ,4.7, 4.8,9758,rising,2.3 ,1.9, 2.6
"Lenoir County",37107,***,10.1 ,6.2, 15.9,4,*,*,*,*
"Edgecombe County",37065,***,9.7 ,5.7, 15.6,4,*,*,*,*
"Halifax County",37083,***,7 ,4, 12,3,*,*,*,*
"Robeson County",37155,***,6.7 ,4.4, 9.8,5,*,*,*,*
"Harnett County",37085,***,6.6 ,4.1, 10.1,4,*,*,*,*
"Onslow County",37133,***,6.4 ,4.1, 9.7,5,*,*,*,*
"Wayne County",37191,***,6.3 ,4.1, 9.3,5,*,*,*,*
"Pitt County",37147,***,6.2 ,4.1, 9.1,5,stable,0.4 ,-2.3, 3.1
"Wake County",37183,***,5.9 ,5, 7,29,rising,1.8 ,0.2, 3.4
"Wilson County",37195,***,5.8 ,3.4, 9.6,3,*,*,*,*
"Cleveland County",37045,***,5.7 ,3.4, 9.1,4,*,*,*,*
"Durham County",37063,***,5.5 ,4, 7.4,9,stable,0.7 ,-1.6, 3.0
"Rockingham County",37157,***,5.5 ,3.3, 8.9,4,*,*,*,*
"Cumberland County",37051,***,5.4 ,4, 7.3,9,stable,0.3 ,-1.8, 2.3
"Orange County",37135,***,5.4 ,3.3, 8.5,4,stable,-0.8 ,-3.4, 1.9
"Mecklenburg County",37119,***,5.4 ,4.5, 6.4,27,rising,2.0 ,0.7, 3.4
"Craven County",37049,***,5.3 ,3.2, 8.4,4,*,*,*,*
"Brunswick County",37019,***,5.2 ,3.4, 7.8,6,*,*,*,*
"Gaston County",37071,***,5.1 ,3.5, 7.1,7,*,*,*,*
"Rowan County",37159,***,4.7 ,3, 7.2,5,*,*,*,*
"Cabarrus County",37025,***,4.6 ,3, 6.9,5,*,*,*,*
"New Hanover County",37129,***,4.4 ,3, 6.2,7,*,*,*,*
"Moore County",37125,***,4.4 ,2.5, 7.3,4,*,*,*,*
"Buncombe County",37021,***,4.2 ,3, 5.9,8,stable,-0.8 ,-3.0, 1.5
"Davidson County",37057,***,4 ,2.5, 6.1,5,*,*,*,*
"Catawba County",37035,***,3.9 ,2.4, 6.1,4,stable,1.3 ,-0.9, 3.7
"Forsyth County",37067,***,3.9 ,2.8, 5.2,9,stable,0.6 ,-1.0, 2.3
"Alamance County",37001,***,3.9 ,2.4, 6,5,stable,0.1 ,-2.4, 2.6
"Union County",37179,***,3.7 ,2.3, 5.7,4,*,*,*,*
"Randolph County",37151,***,3.7 ,2.2, 5.9,4,stable,1.5 ,-1.3, 4.3
"Guilford County",37081,***,3.6 ,2.7, 4.7,12,stable,-1.4 ,-3.4, 0.8
"Henderson County",37089,***,3.3 ,1.9, 5.6,4,stable,-1.3 ,-4.0, 1.5
"Iredell County",37097,***,3.2 ,1.8, 5.2,3,stable,-0.6 ,-3.2, 2.0
"Alexander County",37003,***,* ,*, *,3 or fewer,*,*,*,*
"Alleghany County",37005,***,* ,*, *,3 or fewer,*,*,*,*
"Anson County",37007,***,* ,*, *,3 or fewer,*,*,*,*
"Ashe County",37009,***,* ,*, *,3 or fewer,*,*,*,*
"Avery County",37011,***,* ,*, *,3 or fewer,*,*,*,*
"Beaufort County",37013,***,* ,*, *,3 or fewer,*,*,*,*
"Bertie County",37015,***,* ,*, *,3 or fewer,*,*,*,*
"Bladen County",37017,***,* ,*, *,3 or fewer,*,*,*,*
"Burke County",37023,***,* ,*, *,3 or fewer,*,*,*,*
"Caldwell County",37027,***,* ,*, *,3 or fewer,*,*,*,*
"Camden County",37029,***,* ,*, *,3 or fewer,*,*,*,*
"Carteret County",37031,***,* ,*, *,3 or fewer,*,*,*,*
"Caswell County",37033,***,* ,*, *,3 or fewer,*,*,*,*
"Chatham County",37037,***,* ,*, *,3 or fewer,*,*,*,*
"Cherokee County",37039,***,* ,*, *,3 or fewer,*,*,*,*
"Chowan County",37041,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",37043,***,* ,*, *,3 or fewer,*,*,*,*
"Columbus County",37047,***,* ,*, *,3 or fewer,*,*,*,*
"Currituck County",37053,***,* ,*, *,3 or fewer,*,*,*,*
"Dare County",37055,***,* ,*, *,3 or fewer,*,*,*,*
"Davie County",37059,***,* ,*, *,3 or fewer,*,*,*,*
