------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=053&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '053', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_013.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=053&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for North Carolina by County

"Melanoma of the Skin, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 2.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"North Carolina",37000,No,2.6 ,2.5, 2.7,289,falling,-2.9 ,-5.0, -0.7
"United States",00000,No,2.5 ,2.5, 2.5,9008,falling,-4.9 ,-6.7, -3.1
"Henderson County",37089,No,5.3 ,3.9, 7.3,10,rising,2.6 ,0.3, 5.0
"Burke County",37023,No,4.5 ,2.9, 6.7,5,stable,1.5 ,-1.1, 4.0
"Haywood County",37087,No,4.2 ,2.4, 6.9,4,*,*,*,*
"Craven County",37049,No,3.9 ,2.4, 5.9,5,stable,-1.1 ,-3.4, 1.2
"Iredell County",37097,No,3.8 ,2.6, 5.3,7,stable,0.1 ,-2.0, 2.3
"Moore County",37125,No,3.6 ,2.3, 5.4,5,*,*,*,*
"Surry County",37171,No,3.5 ,2, 5.8,3,*,*,*,*
"Wilkes County",37193,No,3.5 ,2, 5.9,3,*,*,*,*
"Onslow County",37133,No,3.5 ,2.2, 5.2,4,*,*,*,*
"Gaston County",37071,No,3.4 ,2.5, 4.7,9,stable,-0.3 ,-2.3, 1.8
"Randolph County",37151,No,3.2 ,2.1, 4.8,5,*,*,*,*
"Cleveland County",37045,No,3.1 ,1.8, 5,4,stable,0.9 ,-1.5, 3.3
"Rowan County",37159,No,3.1 ,2, 4.5,5,stable,-0.2 ,-2.5, 2.2
"Davidson County",37057,No,3 ,2.1, 4.4,6,stable,0.5 ,-1.8, 2.8
"Brunswick County",37019,No,3 ,1.9, 4.6,6,*,*,*,*
"Wayne County",37191,No,3 ,1.8, 4.6,4,*,*,*,*
"Union County",37179,No,2.9 ,1.9, 4.2,6,*,*,*,*
"Cabarrus County",37025,No,2.9 ,1.9, 4.2,5,stable,-1.6 ,-3.7, 0.5
"Rockingham County",37157,No,2.7 ,1.6, 4.4,4,stable,-0.8 ,-3.2, 1.8
"Alamance County",37001,No,2.6 ,1.7, 3.9,5,stable,0.2 ,-2.1, 2.7
"New Hanover County",37129,No,2.6 ,1.7, 3.6,7,*,*,*,*
"Forsyth County",37067,No,2.5 ,1.8, 3.3,10,stable,-0.7 ,-2.3, 0.8
"Buncombe County",37021,No,2.4 ,1.7, 3.3,8,stable,-1.3 ,-3.1, 0.5
"Orange County",37135,Yes,2.4 ,1.4, 3.9,3,*,*,*,*
"Johnston County",37101,Yes,2.3 ,1.5, 3.6,5,*,*,*,*
"Wake County",37183,Yes,2.3 ,1.8, 2.8,19,stable,-0.9 ,-2.4, 0.6
"Mecklenburg County",37119,Yes,2.1 ,1.7, 2.6,18,falling,-2.1 ,-3.4, -0.8
"Pitt County",37147,Yes,2.1 ,1.2, 3.3,3,*,*,*,*
"Catawba County",37035,Yes,2 ,1.2, 3.2,4,falling,-14.2 ,-24.9, -2.1
"Guilford County",37081,Yes,2 ,1.5, 2.6,11,stable,-1.2 ,-2.7, 0.3
"Durham County",37063,Yes,1.9 ,1.3, 2.8,6,stable,-0.1 ,-2.4, 2.2
"Cumberland County",37051,Yes,1.9 ,1.2, 2.8,5,stable,-0.6 ,-2.4, 1.3
"Alexander County",37003,***,* ,*, *,3 or fewer,*,*,*,*
"Alleghany County",37005,***,* ,*, *,3 or fewer,*,*,*,*
