------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=017&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '37', 'areatype': 'county', 'cancer': '017', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=37&areatype=county&cancer=017&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for North Carolina by County

"Esophagus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"North Carolina",37000,***,3.6 ,3.5, 3.8,427,falling,-0.7 ,-1.0, -0.3
"United States",00000,***,4 ,4, 4,14989,falling,-1.0 ,-1.1, -0.8
"Dare County",37055,***,7.6 ,4.4, 12.5,4,*,*,*,*
"Macon County",37113,***,6.8 ,3.9, 11.3,4,*,*,*,*
"Richmond County",37153,***,5.9 ,3.4, 9.6,3,*,*,*,*
"Onslow County",37133,***,5.4 ,3.8, 7.5,7,*,*,*,*
"Halifax County",37083,***,5.4 ,3.2, 8.7,4,*,*,*,*
"Moore County",37125,***,5.3 ,3.8, 7.3,9,stable,1.2 ,-1.2, 3.6
"McDowell County",37111,***,5.3 ,3, 8.7,3,*,*,*,*
"Rowan County",37159,***,5.2 ,3.7, 7,9,*,*,*,*
"Wilkes County",37193,***,5.1 ,3.2, 7.7,5,stable,1.5 ,-0.8, 3.9
"Carteret County",37031,***,4.9 ,3.1, 7.5,5,stable,0.5 ,-1.6, 2.6
"New Hanover County",37129,***,4.9 ,3.7, 6.3,13,stable,-0.5 ,-1.9, 0.9
"Catawba County",37035,***,4.8 ,3.6, 6.5,10,stable,0.1 ,-1.8, 1.9
"Pender County",37141,***,4.8 ,2.8, 7.8,4,*,*,*,*
"Wilson County",37195,***,4.7 ,3, 7,5,stable,-1.4 ,-3.6, 1.0
"Beaufort County",37013,***,4.6 ,2.6, 7.9,3,*,*,*,*
"Wayne County",37191,***,4.6 ,3.1, 6.5,7,*,*,*,*
"Sampson County",37163,***,4.3 ,2.5, 7.1,3,*,*,*,*
"Craven County",37049,***,4.3 ,2.8, 6.3,6,*,*,*,*
"Surry County",37171,***,4.1 ,2.5, 6.4,4,stable,0.7 ,-1.9, 3.3
"Franklin County",37069,***,4 ,2.3, 6.7,3,*,*,*,*
"Buncombe County",37021,***,4 ,3.1, 5.1,14,stable,-0.1 ,-1.5, 1.3
"Gaston County",37071,***,4 ,3, 5.2,11,stable,-0.3 ,-2.0, 1.5
"Rutherford County",37161,***,3.9 ,2.4, 6.3,4,*,*,*,*
"Nash County",37127,***,3.9 ,2.5, 5.9,5,stable,-1.0 ,-2.7, 0.6
"Johnston County",37101,***,3.8 ,2.7, 5.4,7,stable,-1.2 ,-2.7, 0.4
"Brunswick County",37019,***,3.8 ,2.6, 5.4,8,*,*,*,*
"Burke County",37023,***,3.8 ,2.5, 5.7,5,stable,1.6 ,-0.3, 3.4
"Orange County",37135,***,3.7 ,2.4, 5.5,6,*,*,*,*
"Forsyth County",37067,***,3.6 ,2.9, 4.6,15,falling,-1.4 ,-2.7, -0.1
"Caldwell County",37027,***,3.6 ,2.2, 5.6,4,*,*,*,*
"Alamance County",37001,***,3.5 ,2.5, 5,7,stable,-0.8 ,-3.0, 1.4
"Iredell County",37097,***,3.5 ,2.4, 4.9,7,stable,-0.6 ,-2.7, 1.7
"Cabarrus County",37025,***,3.5 ,2.4, 4.9,7,stable,-1.4 ,-2.9, 0.2
"Cumberland County",37051,***,3.5 ,2.6, 4.6,10,stable,-0.3 ,-2.0, 1.4
"Mecklenburg County",37119,***,3.5 ,2.9, 4.1,31,falling,-1.7 ,-3.1, -0.4
"Haywood County",37087,***,3.3 ,1.9, 5.6,3,*,*,*,*
"Cleveland County",37045,***,3.3 ,2, 5.1,4,stable,-0.7 ,-3.0, 1.6
"Pitt County",37147,***,3.2 ,2.1, 4.7,5,stable,-0.9 ,-3.6, 1.9
"Davidson County",37057,***,3.1 ,2.2, 4.4,7,stable,-0.6 ,-2.4, 1.1
"Lincoln County",37109,***,3.1 ,1.8, 5.1,4,*,*,*,*
"Union County",37179,***,3.1 ,2.1, 4.4,7,stable,-1.8 ,-4.4, 0.9
"Durham County",37063,***,3.1 ,2.2, 4.1,9,falling,-2.1 ,-3.5, -0.7
"Randolph County",37151,***,3 ,2, 4.5,5,stable,-1.1 ,-3.5, 1.4
"Guilford County",37081,***,3 ,2.4, 3.7,17,falling,-1.8 ,-3.1, -0.4
"Rockingham County",37157,***,2.8 ,1.7, 4.5,4,*,*,*,*
"Robeson County",37155,***,2.8 ,1.7, 4.3,4,falling,-2.4 ,-4.6, -0.1
"Harnett County",37085,***,2.7 ,1.6, 4.3,4,*,*,*,*
"Henderson County",37089,***,2.7 ,1.8, 4.1,5,stable,0.5 ,-1.8, 2.9
"Wake County",37183,***,2.6 ,2.1, 3.1,23,falling,-1.8 ,-3.0, -0.7
"Alexander County",37003,***,* ,*, *,3 or fewer,*,*,*,*
"Alleghany County",37005,***,* ,*, *,3 or fewer,*,*,*,*
"Anson County",37007,***,* ,*, *,3 or fewer,*,*,*,*
"Ashe County",37009,***,* ,*, *,3 or fewer,*,*,*,*
"Avery County",37011,***,* ,*, *,3 or fewer,*,*,*,*
"Bertie County",37015,***,* ,*, *,3 or fewer,*,*,*,*
"Bladen County",37017,***,* ,*, *,3 or fewer,*,*,*,*
"Camden County",37029,***,* ,*, *,3 or fewer,*,*,*,*
"Caswell County",37033,***,* ,*, *,3 or fewer,*,*,*,*
"Chatham County",37037,***,* ,*, *,3 or fewer,*,*,*,*
"Cherokee County",37039,***,* ,*, *,3 or fewer,*,*,*,*
"Chowan County",37041,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",37043,***,* ,*, *,3 or fewer,*,*,*,*
"Columbus County",37047,***,* ,*, *,3 or fewer,*,*,*,*
"Currituck County",37053,***,* ,*, *,3 or fewer,*,*,*,*
"Davie County",37059,***,* ,*, *,3 or fewer,*,*,*,*
"Duplin County",37061,***,* ,*, *,3 or fewer,*,*,*,*
"Edgecombe County",37065,***,* ,*, *,3 or fewer,*,*,*,*
"Gates County",37073,***,* ,*, *,3 or fewer,*,*,*,*
"Graham County",37075,***,* ,*, *,3 or fewer,*,*,*,*
"Granville County",37077,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County",37079,***,* ,*, *,3 or fewer,*,*,*,*
"Hertford County",37091,***,* ,*, *,3 or fewer,*,*,*,*
"Hoke County",37093,***,* ,*, *,3 or fewer,*,*,*,*
"Hyde County",37095,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County",37099,***,* ,*, *,3 or fewer,*,*,*,*
"Jones County",37103,***,* ,*, *,3 or fewer,*,*,*,*
"Lee County",37105,***,* ,*, *,3 or fewer,*,*,*,*
"Lenoir County",37107,***,* ,*, *,3 or fewer,*,*,*,*
"Madison County",37115,***,* ,*, *,3 or fewer,*,*,*,*
"Martin County",37117,***,* ,*, *,3 or fewer,*,*,*,*
"Mitchell County",37121,***,* ,*, *,3 or fewer,*,*,*,*
"Montgomery County",37123,***,* ,*, *,3 or fewer,*,*,*,*
"Northampton County",37131,***,* ,*, *,3 or fewer,*,*,*,*
"Pamlico County",37137,***,* ,*, *,3 or fewer,*,*,*,*
"Pasquotank County",37139,***,* ,*, *,3 or fewer,*,*,*,*
"Perquimans County",37143,***,* ,*, *,3 or fewer,*,*,*,*
"Person County",37145,***,* ,*, *,3 or fewer,*,*,*,*
"Polk County",37149,***,* ,*, *,3 or fewer,*,*,*,*
"Scotland County",37165,***,* ,*, *,3 or fewer,*,*,*,*
"Stanly County",37167,***,* ,*, *,3 or fewer,*,*,*,*
"Stokes County",37169,***,* ,*, *,3 or fewer,*,*,*,*
"Swain County",37173,***,* ,*, *,3 or fewer,*,*,*,*
"Transylvania County",37175,***,* ,*, *,3 or fewer,*,*,*,*
"Tyrrell County",37177,***,* ,*, *,3 or fewer,*,*,*,*
"Vance County",37181,***,* ,*, *,3 or fewer,*,*,*,*
"Warren County",37185,***,* ,*, *,3 or fewer,*,*,*,*
"Washington County",37187,***,* ,*, *,3 or fewer,*,*,*,*
"Watauga County",37189,***,* ,*, *,3 or fewer,*,*,*,*
"Yadkin County",37197,***,* ,*, *,3 or fewer,*,*,*,*
"Yancey County",37199,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:20 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

