------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=017&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '39', 'areatype': 'county', 'cancer': '017', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_008.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=017&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Ohio by County

"Esophagus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Ohio",39000,***,5.1 ,4.9, 5.2,731,stable,-0.2 ,-0.7, 0.4
"United States",00000,***,4 ,4, 4,14989,falling,-1.0 ,-1.1, -0.8
"Washington County",39167,***,8.4 ,5.9, 11.9,7,stable,2.0 ,-0.4, 4.5
"Perry County",39127,***,7.9 ,4.5, 12.9,3,*,*,*,*
"Fulton County",39051,***,7.9 ,4.8, 12.4,4,*,*,*,*
"Mercer County",39107,***,7.8 ,4.8, 12.3,4,*,*,*,*
"Sandusky County",39143,***,7.8 ,5.3, 11.2,6,rising,3.5 ,1.1, 6.1
"Shelby County",39149,***,7.8 ,4.9, 11.8,5,*,*,*,*
"Darke County",39037,***,7.7 ,5.1, 11.4,6,*,*,*,*
"Auglaize County",39011,***,7.5 ,4.7, 11.6,5,*,*,*,*
"Coshocton County",39031,***,7.5 ,4.4, 12.2,4,*,*,*,*
"Clinton County",39027,***,7 ,4.1, 11.3,4,*,*,*,*
"Allen County",39003,***,6.7 ,4.9, 9.2,9,stable,1.5 ,-0.4, 3.4
"Huron County",39077,***,6.7 ,4.2, 10.2,5,*,*,*,*
"Athens County",39009,***,6.7 ,4, 10.6,4,*,*,*,*
"Belmont County",39013,***,6.7 ,4.6, 9.6,7,stable,1.2 ,-0.8, 3.3
"Logan County",39091,***,6.6 ,3.9, 10.5,4,*,*,*,*
"Champaign County",39021,***,6.5 ,3.7, 10.8,3,*,*,*,*
"Guernsey County",39059,***,6.5 ,3.6, 10.8,3,*,*,*,*
"Hancock County",39063,***,6.4 ,4.3, 9.2,6,*,*,*,*
"Madison County",39097,***,6.3 ,3.7, 10.4,3,*,*,*,*
"Muskingum County",39119,***,6.3 ,4.4, 8.9,7,stable,0.1 ,-2.1, 2.4
"Crawford County",39033,***,6.3 ,3.7, 10.1,4,stable,0.9 ,-1.8, 3.7
"Lucas County",39095,***,6.2 ,5.2, 7.2,32,rising,1.8 ,0.6, 3.1
"Erie County",39043,***,6.1 ,4.1, 8.8,7,stable,1.0 ,-1.2, 3.2
"Lawrence County",39087,***,6.1 ,3.9, 9.1,5,*,*,*,*
"Portage County",39133,***,5.7 ,4.2, 7.5,11,rising,2.5 ,0.6, 4.5
"Fairfield County",39045,***,5.5 ,4, 7.4,10,stable,1.4 ,-0.8, 3.6
"Columbiana County",39029,***,5.5 ,4, 7.5,9,*,*,*,*
"Stark County",39151,***,5.5 ,4.6, 6.5,28,stable,1.3 ,-0.1, 2.7
"Mahoning County",39099,***,5.3 ,4.2, 6.6,19,stable,0.7 ,-0.8, 2.2
"Wood County",39173,***,5.2 ,3.7, 7.2,8,stable,1.5 ,-0.4, 3.3
"Licking County",39089,***,5.2 ,3.9, 6.9,11,stable,-0.1 ,-2.1, 1.9
"Clermont County",39025,***,5.2 ,4, 6.7,13,stable,1.2 ,-0.6, 3.0
"Miami County",39109,***,5.2 ,3.6, 7.3,7,stable,0.6 ,-1.6, 2.9
"Ashtabula County",39007,***,5.1 ,3.5, 7.3,7,stable,0.2 ,-1.5, 2.0
"Pickaway County",39129,***,5.1 ,3, 8.4,3,*,*,*,*
"Cuyahoga County",39035,***,5.1 ,4.6, 5.6,85,stable,-0.4 ,-1.0, 0.2
"Summit County",39153,***,5.1 ,4.3, 5.9,36,stable,1.0 ,-0.1, 2.0
"Richland County",39139,***,5 ,3.6, 6.9,8,stable,1.3 ,-0.5, 3.2
"Lake County",39085,***,5 ,4, 6.3,16,stable,1.1 ,-0.7, 3.1
"Scioto County",39145,***,4.8 ,3.1, 7.3,5,*,*,*,*
"Butler County",39017,***,4.7 ,3.8, 5.8,19,rising,1.6 ,0.1, 3.1
"Clark County",39023,***,4.7 ,3.3, 6.4,9,stable,1.5 ,0.0, 3.1
"Ashland County",39005,***,4.7 ,2.7, 7.8,3,*,*,*,*
"Greene County",39057,***,4.7 ,3.4, 6.3,9,stable,0.1 ,-1.5, 1.7
"Ottawa County",39123,***,4.7 ,2.7, 8,3,*,*,*,*
"Montgomery County",39113,***,4.6 ,3.9, 5.4,32,stable,0.5 ,-0.2, 1.3
"Lorain County",39093,***,4.6 ,3.7, 5.7,18,stable,0.0 ,-1.6, 1.6
"Tuscarawas County",39157,***,4.6 ,3.1, 6.6,6,stable,1.2 ,-0.9, 3.4
"Jefferson County",39081,***,4.5 ,2.9, 6.9,5,stable,1.4 ,-1.0, 3.9
"Hamilton County",39061,***,4.5 ,3.9, 5.1,42,stable,-0.4 ,-1.1, 0.3
"Delaware County",39041,***,4.3 ,3.1, 5.9,8,stable,-0.3 ,-2.6, 2.0
"Marion County",39101,***,4.2 ,2.5, 6.9,4,*,*,*,*
"Medina County",39103,***,4.2 ,3.1, 5.7,9,stable,-0.4 ,-2.4, 1.6
"Wayne County",39169,***,4.2 ,2.8, 6,6,*,*,*,*
"Trumbull County",39155,***,4.1 ,3.2, 5.4,13,stable,0.5 ,-1.2, 2.2
"Franklin County",39049,***,4.1 ,3.6, 4.7,48,falling,-3.4 ,-5.1, -1.6
