------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=055&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '39', 'areatype': 'county', 'cancer': '055', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_003.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=055&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Ohio by County

"Breast, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 20.7?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Ohio",39000,No,22.4 ,22, 22.9,1758,falling,-1.9 ,-2.0, -1.7
"United States",00000,Yes,20.6 ,20.5, 20.7,41246,falling,-1.5 ,-1.7, -1.3
"Sandusky County",39143,No,30.2 ,23.1, 39,13,stable,-0.2 ,-1.6, 1.3
"Harrison County",39067,No,29.9 ,17.3, 49.6,4,falling,-2.4 ,-4.5, -0.1
"Wyandot County",39175,No,29.4 ,18.1, 45.7,4,stable,-1.4 ,-3.4, 0.7
"Lawrence County",39087,No,28.8 ,21.9, 37.5,12,stable,-0.5 ,-2.1, 1.2
"Fayette County",39047,No,28.2 ,18.4, 41.9,5,*,*,*,*
"Champaign County",39021,No,27.9 ,19.4, 39.1,7,stable,-1.1 ,-3.1, 0.9
"Allen County",39003,No,27.5 ,22.1, 33.9,20,stable,-1.1 ,-2.4, 0.3
"Van Wert County",39161,No,27.1 ,18.5, 39.2,7,stable,0.0 ,-1.8, 1.8
"Hardin County",39065,No,26.6 ,16.8, 40.1,5,stable,-1.1 ,-2.9, 0.8
"Clark County",39023,No,25.9 ,21.4, 31.1,26,stable,-1.0 ,-2.2, 0.2
"Tuscarawas County",39157,No,25.9 ,20.6, 32.3,18,stable,-4.7 ,-21.9, 16.4
"Hancock County",39063,No,25.3 ,19.3, 32.7,13,falling,-1.5 ,-2.7, -0.3
"Cuyahoga County",39035,No,25.2 ,23.7, 26.8,239,falling,-1.8 ,-2.1, -1.5
"Adams County",39001,No,25.2 ,16, 38.2,5,stable,2.0 ,-0.2, 4.2
"Washington County",39167,No,25.2 ,18.8, 33.2,12,falling,-1.3 ,-2.6, -0.1
"Auglaize County",39011,No,25.1 ,17.8, 34.7,8,stable,-0.8 ,-2.2, 0.8
"Meigs County",39105,No,25.1 ,14.7, 40.5,4,*,*,*,*
"Holmes County",39075,No,24.9 ,16.7, 35.9,6,stable,24.0 ,-1.8, 56.5
"Madison County",39097,No,24.7 ,16.8, 35.2,6,falling,-2.2 ,-4.0, -0.3
"Erie County",39043,No,24.6 ,18.8, 31.8,14,falling,-1.5 ,-2.9, -0.2
"Lake County",39085,No,24.5 ,21.2, 28.3,43,falling,-1.4 ,-2.4, -0.5
"Hamilton County",39061,No,24.4 ,22.5, 26.5,130,falling,-1.9 ,-2.3, -1.4
"Ottawa County",39123,No,24.3 ,17.1, 34.2,8,stable,-0.8 ,-2.6, 1.1
"Athens County",39009,No,24.3 ,17.1, 33.5,8,falling,-2.2 ,-4.0, -0.4
"Preble County",39135,No,24.2 ,16.4, 34.7,7,stable,-0.4 ,-2.2, 1.4
"Logan County",39091,No,24.1 ,16.4, 34.3,7,falling,-1.8 ,-3.2, -0.2
"Montgomery County",39113,No,24 ,21.7, 26.4,92,falling,-1.8 ,-2.2, -1.3
"Highland County",39071,No,23.9 ,16.4, 33.9,7,stable,-1.6 ,-3.2, 0.1
"Shelby County",39149,No,23.9 ,16.5, 33.7,7,*,*,*,*
"Franklin County",39049,No,23.9 ,22.2, 25.6,154,falling,-1.7 ,-2.1, -1.2
"Paulding County",39125,No,23.8 ,13.2, 40.3,3,*,*,*,*
"Defiance County",39039,No,23.5 ,15.2, 34.8,6,stable,-2.3 ,-4.5, 0.0
"Belmont County",39013,No,23.4 ,17.4, 31,12,falling,-1.5 ,-2.6, -0.3
"Ashland County",39005,No,22.8 ,16.2, 31.3,9,falling,-2.1 ,-3.8, -0.3
"Putnam County",39137,No,22.2 ,13.9, 34,5,*,*,*,*
"Portage County",39133,No,22.1 ,18, 26.8,22,falling,-1.8 ,-2.8, -0.8
"Warren County",39165,No,22 ,18.4, 26,28,falling,-1.2 ,-2.2, -0.3
"Union County",39159,No,21.9 ,14.8, 31.4,6,falling,-2.5 ,-4.4, -0.6
"Miami County",39109,No,21.8 ,17.1, 27.5,15,stable,-1.1 ,-2.3, 0.0
"Clermont County",39025,No,21.7 ,18.1, 25.8,27,falling,-2.0 ,-2.9, -1.2
"Butler County",39017,No,21.6 ,18.9, 24.6,48,falling,-1.6 ,-2.2, -1.0
"Fairfield County",39045,No,21.5 ,17.4, 26.3,20,falling,-1.8 ,-2.9, -0.6
"Mahoning County",39099,No,21.5 ,18.5, 24.8,43,falling,-1.7 ,-2.4, -0.9
"Lucas County",39095,No,21.3 ,18.9, 24,61,falling,-2.2 ,-2.8, -1.5
"Ross County",39141,No,21.3 ,15.8, 28.2,11,falling,-2.5 ,-4.0, -0.8
"Marion County",39101,No,21.2 ,15.3, 28.9,9,falling,-2.5 ,-3.8, -1.2
"Mercer County",39107,No,21.1 ,14, 31,6,stable,-0.5 ,-2.7, 1.7
"Seneca County",39147,No,21.1 ,14.9, 29.2,8,stable,-1.6 ,-3.6, 0.3
"Licking County",39089,No,21.1 ,17.4, 25.4,23,falling,-1.6 ,-2.7, -0.6
"Greene County",39057,No,21 ,17.2, 25.4,23,falling,-2.0 ,-3.2, -0.9
"Summit County",39153,No,20.9 ,18.9, 23.2,81,falling,-1.7 ,-2.4, -1.0
"Delaware County",39041,No,20.7 ,16.9, 25.2,21,falling,-2.5 ,-3.7, -1.3
"Columbiana County",39029,No,20.7 ,16.2, 26.2,16,falling,-2.3 ,-3.4, -1.2
"Ashtabula County",39007,Yes,20.6 ,15.9, 26.4,14,falling,-2.1 ,-3.4, -0.8
"Wood County",39173,Yes,20.5 ,16.1, 25.8,16,falling,-2.4 ,-3.4, -1.4
"Brown County",39015,Yes,20.5 ,13.4, 30.2,6,falling,-2.8 ,-4.1, -1.5
"Darke County",39037,Yes,20.4 ,14.4, 28.3,8,falling,-2.6 ,-3.9, -1.2
"Richland County",39139,Yes,20.3 ,16.1, 25.2,18,falling,-1.7 ,-2.7, -0.8
"Trumbull County",39155,Yes,20.1 ,17, 23.7,33,falling,-1.6 ,-2.6, -0.6
"Stark County",39151,Yes,20.1 ,17.7, 22.7,57,falling,-2.1 ,-2.8, -1.4
"Jackson County",39079,Yes,20 ,12.6, 30.7,5,stable,-2.1 ,-4.3, 0.1
"Knox County",39083,Yes,19.8 ,14.3, 27,9,falling,-2.9 ,-4.3, -1.5
"Crawford County",39033,Yes,19.7 ,13.2, 28.6,6,falling,-3.5 ,-5.4, -1.5
"Pike County",39131,Yes,19.5 ,11.1, 32.1,3,*,*,*,*
