------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '39', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '1', 'age': '001', 'type': 'death', 'file_name': 'deathrates_031.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Ohio by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Ohio",39000,No,212.9 ,211.2, 214.5,13206,falling,-1.5 ,-1.6, -1.4
"United States",00000,No,193.1 ,192.8, 193.4,310576,falling,-1.8 ,-1.8, -1.8
"Gallia County",39053,No,278.6 ,244, 316.9,49,stable,-0.3 ,-1.2, 0.6
"Jackson County",39079,No,268.9 ,233.7, 307.9,46,stable,-0.5 ,-1.1, 0.2
"Lawrence County",39087,No,266.4 ,242.4, 292.2,95,stable,2.3 ,-1.0, 5.7
"Logan County",39091,No,264 ,235.9, 294.6,68,stable,-0.4 ,-0.9, 0.2
"Adams County",39001,No,263.4 ,228.1, 302.8,43,falling,-1.0 ,-1.9, -0.1
"Guernsey County",39059,No,262.8 ,234.2, 294.2,64,falling,-1.3 ,-1.8, -0.8
"Hardin County",39065,No,260.1 ,224.6, 299.6,40,stable,-0.6 ,-1.3, 0.0
"Harrison County",39067,No,255.3 ,213, 304.5,27,stable,-0.9 ,-1.9, 0.1
"Scioto County",39145,No,250.9 ,230, 273.1,112,falling,-1.2 ,-1.6, -0.8
"Brown County",39015,No,249.5 ,223, 278.5,67,falling,-1.1 ,-1.8, -0.4
"Muskingum County",39119,No,249 ,228.9, 270.4,118,falling,-0.9 ,-1.2, -0.6
"Hocking County",39073,No,244.4 ,211.4, 281.4,43,falling,-1.5 ,-2.4, -0.6
"Fayette County",39047,No,243.7 ,209.9, 281.6,40,stable,-0.7 ,-1.8, 0.3
"Ross County",39141,No,242.7 ,221.4, 265.6,103,falling,-1.0 ,-1.5, -0.5
"Clinton County",39027,No,240.2 ,211.4, 271.9,53,falling,-1.1 ,-1.8, -0.3
"Perry County",39127,No,239.6 ,208, 274.6,46,stable,-0.9 ,-1.7, 0.0
"Williams County",39171,No,239.4 ,211, 270.7,53,stable,-0.8 ,-1.5, 0.0
"Ashtabula County",39007,No,238.9 ,221.3, 257.7,142,falling,-0.9 ,-1.3, -0.5
"Pickaway County",39129,No,236.9 ,212.1, 263.7,71,falling,-0.7 ,-1.1, -0.2
"Wyandot County",39175,No,234.9 ,198.8, 275.9,31,stable,0.1 ,-0.9, 1.1
"Meigs County",39105,No,233.9 ,199.4, 273.2,35,falling,-1.5 ,-2.3, -0.6
"Jefferson County",39081,No,233.9 ,213.8, 255.5,106,falling,-1.3 ,-1.9, -0.8
"Huron County",39077,No,233.4 ,209.6, 259.3,73,stable,-0.4 ,-1.0, 0.3
"Highland County",39071,No,232.7 ,206.2, 261.8,58,stable,-0.6 ,-1.6, 0.3
"Shelby County",39149,No,232.7 ,206.4, 261.4,60,stable,-0.7 ,-1.5, 0.2
"Allen County",39003,No,230.6 ,213.2, 249.2,135,falling,-1.1 ,-1.6, -0.7
"Lucas County",39095,No,229.7 ,220.6, 239.1,506,falling,-1.3 ,-1.5, -1.1
"Crawford County",39033,No,227.8 ,202.9, 255.1,63,falling,-1.4 ,-1.9, -0.8
"Darke County",39037,No,225.9 ,203, 250.8,73,stable,-0.5 ,-1.1, 0.0
"Vinton County",39163,No,225.7 ,177.8, 282.8,17,stable,-1.0 ,-1.9, 0.0
"Sandusky County",39143,No,225.5 ,203.3, 249.5,79,falling,-0.9 ,-1.5, -0.4
"Marion County",39101,No,225.4 ,203.9, 248.6,85,falling,-1.5 ,-2.2, -0.8
"Preble County",39135,No,222.5 ,195.9, 251.9,54,stable,-0.8 ,-1.6, 0.0
"Champaign County",39021,No,222.3 ,194.8, 252.7,50,falling,-1.0 ,-1.6, -0.4
"Richland County",39139,No,220.9 ,206, 236.8,166,falling,-1.3 ,-1.7, -0.8
"Licking County",39089,No,220.8 ,206.5, 235.8,191,falling,-1.4 ,-1.8, -1.0
"Pike County",39131,No,219.4 ,187.9, 254.9,36,stable,-0.4 ,-1.5, 0.8
"Morrow County",39117,No,219.2 ,189.9, 251.8,43,falling,-1.1 ,-1.8, -0.4
"Mahoning County",39099,No,218.9 ,208.1, 230.1,324,falling,-1.2 ,-1.5, -0.9
"Lake County",39085,No,218.4 ,207.2, 230,299,falling,-1.0 ,-1.3, -0.7
"Belmont County",39013,No,218.1 ,198.5, 239.2,96,falling,-2.7 ,-3.5, -1.8
"Fulton County",39051,No,217.4 ,191, 246.5,51,stable,-0.4 ,-1.0, 0.2
"Cuyahoga County",39035,No,217 ,212, 222,1524,falling,-1.6 ,-1.7, -1.5
"Coshocton County",39031,No,216.8 ,189.7, 246.9,48,falling,-0.9 ,-1.6, -0.1
"Seneca County",39147,No,216.6 ,193.7, 241.5,69,falling,-1.0 ,-1.7, -0.2
"Mercer County",39107,No,215.6 ,189.5, 244.3,52,falling,-1.1 ,-1.6, -0.6
"Montgomery County",39113,No,215.4 ,207.8, 223.2,636,falling,-1.4 ,-1.7, -1.1
"Trumbull County",39155,No,215.2 ,203.9, 227,283,falling,-1.2 ,-1.5, -0.9
"Erie County",39043,No,215 ,196.9, 234.3,110,falling,-1.2 ,-1.7, -0.7
