------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=001&race=04&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '39', 'areatype': 'county', 'cancer': '001', 'race': '04', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_029.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=001&race=04&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Ohio by County

"All Cancer Sites, 2012-2016"

"Asian or Pacific Islander (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Ohio",39000,Yes,87.7 ,81.1, 94.7,147,stable,-0.7 ,-1.5, 0.1
"United States",00000,Yes,100 ,99.3, 100.7,16633,falling,-1.4 ,-1.4, -1.3
"Lake County",39085,Yes,115.4 ,63.6, 189.8,3,*,*,*,*
"Franklin County",39049,Yes,100.6 ,84.2, 118.9,33,falling,-1.4 ,-2.5, -0.3
"Summit County",39153,Yes,98.3 ,71.2, 131.4,11,*,*,*,*
"Delaware County",39041,Yes,95.8 ,51.5, 157.3,5,*,*,*,*
"Greene County",39057,Yes,93 ,56.6, 143,4,*,*,*,*
"Cuyahoga County",39035,Yes,92.4 ,77.5, 109.2,29,stable,0.4 ,-1.3, 2.1
"Hamilton County",39061,Yes,90.1 ,67.3, 117.4,11,stable,-0.5 ,-2.6, 1.8
"Lucas County",39095,Yes,87.6 ,55.8, 129.5,5,*,*,*,*
"Montgomery County",39113,Yes,80 ,54.7, 112.2,7,*,*,*,*
"Butler County",39017,Yes,74.8 ,48.6, 109,6,*,*,*,*
"Warren County",39165,Yes,50.8 ,26.8, 85.7,3,*,*,*,*
"Adams County",39001,***,* ,*, *,3 or fewer,*,*,*,*
"Allen County",39003,***,* ,*, *,3 or fewer,*,*,*,*
"Ashland County",39005,***,* ,*, *,3 or fewer,*,*,*,*
"Ashtabula County",39007,***,* ,*, *,3 or fewer,*,*,*,*
"Athens County",39009,***,* ,*, *,3 or fewer,*,*,*,*
"Auglaize County",39011,***,* ,*, *,3 or fewer,*,*,*,*
"Belmont County",39013,***,* ,*, *,3 or fewer,*,*,*,*
"Brown County",39015,***,* ,*, *,3 or fewer,*,*,*,*
"Carroll County",39019,***,* ,*, *,3 or fewer,*,*,*,*
"Champaign County",39021,***,* ,*, *,3 or fewer,*,*,*,*
"Clark County",39023,***,* ,*, *,3 or fewer,*,*,*,*
"Clermont County",39025,***,* ,*, *,3 or fewer,*,*,*,*
"Clinton County",39027,***,* ,*, *,3 or fewer,*,*,*,*
"Columbiana County",39029,***,* ,*, *,3 or fewer,*,*,*,*
"Coshocton County",39031,***,* ,*, *,3 or fewer,*,*,*,*
"Crawford County",39033,***,* ,*, *,3 or fewer,*,*,*,*
"Darke County",39037,***,* ,*, *,3 or fewer,*,*,*,*
"Defiance County",39039,***,* ,*, *,3 or fewer,*,*,*,*
"Erie County",39043,***,* ,*, *,3 or fewer,*,*,*,*
"Fairfield County",39045,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County",39047,***,* ,*, *,3 or fewer,*,*,*,*
"Fulton County",39051,***,* ,*, *,3 or fewer,*,*,*,*
"Gallia County",39053,***,* ,*, *,3 or fewer,*,*,*,*
