------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=061&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '39', 'areatype': 'county', 'cancer': '061', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_016.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=061&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Ohio by County

"Ovary, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Ohio",39000,***,7.4 ,7.1, 7.7,586,falling,-1.0 ,-1.3, -0.8
"United States",00000,***,7 ,7, 7.1,14204,falling,-2.3 ,-2.4, -2.1
"Athens County",39009,***,11.7 ,6.8, 18.9,4,*,*,*,*
"Guernsey County",39059,***,11 ,6.3, 18.6,3,*,*,*,*
"Marion County",39101,***,9.4 ,5.8, 14.6,4,stable,-0.6 ,-2.7, 1.5
"Richland County",39139,***,9.2 ,6.6, 12.7,9,stable,-0.8 ,-2.5, 0.9
"Muskingum County",39119,***,9.2 ,5.9, 13.7,5,*,*,*,*
"Darke County",39037,***,9.1 ,5.1, 15.4,3,*,*,*,*
"Miami County",39109,***,9 ,6.2, 12.8,7,stable,-0.4 ,-2.3, 1.7
"Sandusky County",39143,***,8.8 ,5.3, 14.1,4,*,*,*,*
"Scioto County",39145,***,8.7 ,5.5, 13.3,5,stable,2.0 ,0.0, 4.2
"Mahoning County",39099,***,8.7 ,6.8, 11,17,stable,0.2 ,-0.6, 1.1
"Lake County",39085,***,8.6 ,6.7, 10.9,15,stable,-0.4 ,-1.8, 1.1
"Warren County",39165,***,8.6 ,6.5, 11.2,11,stable,0.2 ,-1.7, 2.1
"Montgomery County",39113,***,8.5 ,7.2, 10,32,stable,-0.5 ,-1.5, 0.5
"Medina County",39103,***,8.5 ,6.2, 11.4,10,stable,1.0 ,-0.7, 2.8
"Columbiana County",39029,***,8.4 ,5.7, 12.2,7,stable,-0.9 ,-2.6, 0.9
"Clermont County",39025,***,8.4 ,6.2, 11.2,10,stable,-0.3 ,-2.3, 1.7
"Tuscarawas County",39157,***,8.2 ,5.3, 12.4,5,stable,-1.9 ,-4.2, 0.3
"Wayne County",39169,***,7.8 ,5.2, 11.3,6,stable,-1.7 ,-3.6, 0.2
"Cuyahoga County",39035,***,7.7 ,6.9, 8.6,74,falling,-1.1 ,-1.8, -0.3
"Greene County",39057,***,7.6 ,5.5, 10.5,8,stable,-1.3 ,-3.2, 0.6
"Licking County",39089,***,7.6 ,5.4, 10.4,8,stable,-1.4 ,-3.4, 0.6
"Lucas County",39095,***,7.6 ,6.2, 9.2,22,falling,-1.4 ,-2.4, -0.3
