------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=072&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '39', 'areatype': 'county', 'cancer': '072', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_009.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=39&areatype=county&cancer=072&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Ohio by County

"Kidney & Renal Pelvis, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Ohio",39000,***,3.9 ,3.8, 4.1,564,falling,-2.3 ,-3.5, -1.1
"United States",00000,***,3.8 ,3.7, 3.8,13926,falling,-0.9 ,-1.1, -0.7
"Pickaway County",39129,***,8.2 ,5.3, 12.1,5,stable,1.4 ,-0.9, 3.7
"Lawrence County",39087,***,7.7 ,5.2, 11.2,6,*,*,*,*
"Fulton County",39051,***,6.2 ,3.6, 10,4,*,*,*,*
"Mercer County",39107,***,5.9 ,3.3, 10,3,*,*,*,*
"Huron County",39077,***,5.4 ,3.2, 8.6,4,stable,0.2 ,-1.9, 2.4
"Ross County",39141,***,5.2 ,3.3, 7.9,5,stable,1.1 ,-1.9, 4.3
"Ottawa County",39123,***,5.2 ,3, 8.6,4,*,*,*,*
"Clark County",39023,***,5 ,3.7, 6.7,9,stable,0.1 ,-1.6, 1.8
"Ashtabula County",39007,***,4.9 ,3.3, 7.1,7,stable,1.3 ,-0.5, 3.1
"Seneca County",39147,***,4.8 ,2.8, 7.8,4,stable,-1.7 ,-3.9, 0.5
"Washington County",39167,***,4.8 ,2.9, 7.5,4,*,*,*,*
"Butler County",39017,***,4.7 ,3.8, 5.8,20,stable,-0.2 ,-1.7, 1.3
"Lucas County",39095,***,4.6 ,3.8, 5.5,23,stable,-0.5 ,-1.5, 0.6
"Warren County",39165,***,4.6 ,3.4, 6,11,stable,0.3 ,-1.0, 1.7
"Clermont County",39025,***,4.5 ,3.3, 5.9,10,stable,-1.1 ,-2.5, 0.3
"Medina County",39103,***,4.4 ,3.2, 6,9,stable,-2.0 ,-4.0, 0.2
"Allen County",39003,***,4.4 ,3, 6.4,6,stable,-0.6 ,-2.4, 1.3
"Muskingum County",39119,***,4.3 ,2.7, 6.5,5,stable,0.8 ,-1.3, 2.9
"Darke County",39037,***,4.3 ,2.5, 7.1,3,stable,-1.7 ,-4.2, 0.8
"Miami County",39109,***,4.3 ,2.9, 6.2,6,stable,-1.3 ,-3.4, 0.8
"Scioto County",39145,***,4.2 ,2.6, 6.7,4,*,*,*,*
"Jefferson County",39081,***,4.2 ,2.7, 6.6,5,stable,-0.6 ,-2.9, 1.8
"Hamilton County",39061,***,4.2 ,3.6, 4.9,39,stable,0.0 ,-1.0, 0.9
"Tuscarawas County",39157,***,4 ,2.7, 6,5,*,*,*,*
"Richland County",39139,***,4 ,2.8, 5.7,7,stable,0.1 ,-2.1, 2.3
"Greene County",39057,***,4 ,2.9, 5.5,8,stable,-0.1 ,-1.6, 1.4
"Montgomery County",39113,***,4 ,3.3, 4.7,28,falling,-1.0 ,-1.8, -0.1
"Portage County",39133,***,3.9 ,2.8, 5.5,8,stable,-1.4 ,-3.3, 0.4
