------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=51&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_032.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=51&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Virginia by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Virginia",51000,Yes,137.3 ,135.9, 138.8,6989,falling,-1.6 ,-1.7, -1.4
"United States",00000,Yes,137.7 ,137.4, 137.9,280047,falling,-1.4 ,-1.5, -1.4
"Martinsville City",51690,No,233.5 ,194.2, 279.6,28,stable,0.4 ,-0.9, 1.6
"Bristol City",51520,No,229.1 ,194.2, 269.5,34,stable,0.9 ,0.0, 1.8
"Galax City",51640,No,228.2 ,176.4, 293.5,15,rising,38.1 ,9.0, 75.0
"Sussex County",51183,No,221.9 ,173.9, 281,17,stable,-0.1 ,-1.6, 1.5
"Greensville County",51081,No,215.8 ,165.6, 277.9,14,rising,1.6 ,0.1, 3.2
"Bland County",51021,No,192.3 ,135.3, 268.6,8,stable,-0.2 ,-2.3, 1.9
"Dickenson County",51051,No,191.7 ,154.8, 235.6,21,stable,0.6 ,-0.7, 1.9
"Petersburg City",51730,No,190.4 ,165.9, 217.9,47,falling,-1.5 ,-2.3, -0.7
"Hopewell City",51670,No,188.3 ,158.8, 222,30,stable,0.2 ,-0.9, 1.4
"Lee County",51105,No,186.3 ,158, 218.7,33,stable,1.1 ,0.0, 2.2
"Amelia County",51007,No,185.9 ,147.3, 232.6,17,stable,0.5 ,-1.0, 2.0
"Buena Vista City",51530,No,183.1 ,132.6, 248.9,9,stable,-1.1 ,-2.9, 0.6
"Bath County",51017,No,181.6 ,125.4, 261.6,7,stable,0.2 ,-1.6, 2.0
"Lunenburg County",51111,No,180.2 ,140.4, 229.1,16,stable,0.0 ,-1.2, 1.1
"Franklin City",51620,No,179.8 ,134.2, 237.1,12,falling,-1.6 ,-2.8, -0.3
"Wise County",51195,No,179.4 ,156.6, 204.8,47,stable,-0.1 ,-0.8, 0.5
"Waynesboro City",51820,No,178.7 ,150.3, 211.4,30,stable,0.2 ,-0.8, 1.1
"New Kent County",51127,No,178.6 ,144.3, 218.9,21,stable,-1.1 ,-2.3, 0.1
"Fairfax City",51600,No,176 ,146.4, 210.2,26,falling,-1.8 ,-2.9, -0.6
"Middlesex County",51119,No,174.6 ,140.2, 218.4,20,stable,0.4 ,-1.0, 1.8
"Tazewell County",51185,No,174 ,154.3, 195.9,61,stable,-0.1 ,-0.8, 0.5
"Emporia City",51595,No,173.5 ,119.8, 245.3,7,stable,-1.1 ,-3.1, 0.8
"Page County",51139,No,172.5 ,146.4, 202.7,32,stable,0.2 ,-1.0, 1.4
"Scott County",51169,No,172.2 ,147, 201.6,35,stable,0.2 ,-0.7, 1.0
"Accomack County",51001,No,172.1 ,149.7, 197.3,47,stable,-0.7 ,-1.3, 0.0
"Radford City",51750,No,171.4 ,130.9, 221,13,stable,-0.2 ,-1.8, 1.3
"Buchanan County",51027,No,169.6 ,141.6, 202.2,28,stable,-0.5 ,-1.6, 0.7
"Portsmouth City",51740,No,168.9 ,154.5, 184.4,106,falling,-0.6 ,-1.1, -0.1
"Westmoreland County",51193,No,168.9 ,140.9, 202.2,28,stable,-0.7 ,-1.4, 0.1
"Richmond County",51159,No,168.7 ,125.3, 225.3,13,stable,-0.1 ,-1.6, 1.5
"Covington City",51580,No,168.6 ,116.1, 239.7,8,stable,1.3 ,-0.8, 3.4
"Caroline County",51033,No,168.2 ,142.1, 197.8,31,stable,-0.6 ,-1.4, 0.3
"Roanoke City",51770,No,166 ,152, 181,113,falling,-0.6 ,-1.0, -0.1
"Nelson County",51125,No,165.9 ,132.3, 206.8,20,stable,-0.4 ,-2.0, 1.1
"Nottoway County",51135,No,165.4 ,134, 203.4,20,stable,0.0 ,-1.3, 1.3
"Norton City",51720,No,165.2 ,102.3, 254.9,5,stable,-0.5 ,-2.4, 1.4
"Mecklenburg County",51117,No,165 ,143, 190.1,47,falling,-0.9 ,-1.6, -0.2
"Newport News City",51700,No,163.1 ,152, 174.8,166,falling,-0.8 ,-1.3, -0.3
"Surry County",51181,No,162.9 ,116.4, 225.2,8,stable,0.4 ,-1.4, 2.2
"Staunton City",51790,No,162.2 ,138, 190,35,stable,-0.2 ,-1.4, 0.9
"King William County",51101,No,162.1 ,128.5, 202.2,17,stable,-1.2 ,-2.4, 0.1
"Lynchburg City",51680,Yes,161.2 ,145, 178.8,80,falling,-0.8 ,-1.3, -0.2
"Giles County",51071,Yes,159.1 ,129.4, 194.6,22,stable,-0.9 ,-2.0, 0.3
"Louisa County",51109,Yes,159 ,136.5, 184.4,38,stable,-0.1 ,-1.3, 1.1
"Wythe County",51197,Yes,158.1 ,135.7, 183.7,38,stable,-0.4 ,-1.2, 0.3
"Danville City",51590,Yes,156.9 ,138.4, 177.4,59,falling,-0.8 ,-1.5, -0.2
"Warren County",51187,Yes,156.9 ,135, 181.4,38,stable,-0.5 ,-1.5, 0.5
"Rappahannock County",51157,Yes,154.5 ,111.8, 211.7,9,stable,-0.8 ,-2.2, 0.7
"Gloucester County",51073,Yes,153.6 ,133.1, 176.9,42,stable,-0.9 ,-1.9, 0.1
"Hampton City",51650,Yes,153.2 ,141.5, 165.7,131,falling,-1.1 ,-1.6, -0.7
"Culpeper County",51047,Yes,152.9 ,133.1, 174.9,44,stable,-0.9 ,-1.8, 0.0
"Henry County",51089,Yes,152.8 ,136.4, 171,69,stable,0.8 ,-0.1, 1.6
"Norfolk City",51710,Yes,152.5 ,142.6, 163,186,falling,-1.5 ,-1.9, -1.1
"Charlotte County",51037,Yes,150.7 ,117.4, 192.1,16,stable,-0.8 ,-2.0, 0.4
"Buckingham County",51029,Yes,150.2 ,118.9, 188.3,17,stable,-0.4 ,-1.7, 0.8
"Richmond City",51760,Yes,149.4 ,139.7, 159.6,188,falling,-2.6 ,-3.5, -1.7
"Stafford County",51179,Yes,149.2 ,135, 164.4,88,falling,-1.1 ,-1.8, -0.3
"Fluvanna County",51065,Yes,148.7 ,124.9, 176.1,29,stable,-1.1 ,-2.1, 0.0
"Hanover County",51085,Yes,148.5 ,135.7, 162.3,103,falling,-1.1 ,-1.6, -0.5
