------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=51&areatype=county&cancer=001&race=01&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'cancer': '001', 'race': '01', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_023.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=51&areatype=county&cancer=001&race=01&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Virginia by County

"All Cancer Sites, 2012-2016"

"White (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Virginia",51000,Yes,159.2 ,157.9, 160.5,11394,falling,-1.5 ,-1.6, -1.4
"United States",00000,No,161.5 ,161.3, 161.7,501895,falling,-1.4 ,-1.4, -1.4
"Petersburg City",51730,No,284.5 ,235.7, 341.9,28,stable,0.1 ,-1.0, 1.3
"Covington City",51580,No,277.8 ,222.9, 343.6,19,stable,26.1 ,-7.5, 71.9
"Bristol City",51520,No,266.6 ,237.5, 298.7,64,stable,0.5 ,-0.2, 1.2
"Galax City",51640,No,260.8 ,216.3, 313.1,26,rising,36.9 ,14.0, 64.4
"Martinsville City",51690,No,251.7 ,212.1, 298.3,32,stable,0.5 ,-0.9, 2.0
"Greensville County",51081,No,246.1 ,193.1, 311.2,15,stable,0.6 ,-1.2, 2.6
"Hopewell City",51670,No,243.4 ,212.6, 278,47,stable,0.3 ,-0.4, 0.9
"Dickenson County",51051,No,232.7 ,203.9, 264.9,50,stable,0.3 ,-0.6, 1.1
"Sussex County",51183,No,230.5 ,180.5, 291.9,15,stable,-1.2 ,-2.5, 0.1
"Wise County",51195,No,218.9 ,200.1, 239.1,104,stable,-0.5 ,-1.0, 0.0
"Norton City",51720,No,217.8 ,160.9, 289.7,10,stable,-1.0 ,-2.7, 0.7
"Bland County",51021,No,217.2 ,175.3, 267.6,20,stable,-0.2 ,-1.7, 1.4
"Waynesboro City",51820,No,210.9 ,186.1, 238.4,55,stable,-0.1 ,-0.8, 0.6
"Lee County",51105,No,207.5 ,185.7, 231.4,70,stable,-0.1 ,-0.7, 0.5
"Tazewell County",51185,No,206.4 ,190.1, 223.9,125,falling,-0.7 ,-1.1, -0.2
"Accomack County",51001,No,204.9 ,184.6, 227.1,80,falling,-0.6 ,-1.1, -0.2
"Franklin City",51620,No,204.7 ,156.5, 267.7,13,stable,0.0 ,-1.5, 1.6
"Scott County",51169,No,201.7 ,181.2, 224.4,73,stable,-0.4 ,-1.0, 0.2
"Radford City",51750,No,200.2 ,164.4, 241.6,23,stable,-0.6 ,-1.8, 0.5
"Amelia County",51007,No,199.8 ,166.1, 239,26,stable,-0.4 ,-1.6, 0.9
"Buchanan County",51027,No,199.7 ,177.5, 224.3,63,stable,-0.5 ,-1.3, 0.3
"Nelson County",51125,No,199.7 ,171.8, 231.7,41,stable,0.0 ,-0.9, 1.0
"King William County",51101,No,199.3 ,166.6, 236.5,28,stable,0.0 ,-1.0, 1.0
"Middlesex County",51119,No,198.7 ,169.6, 233.6,36,stable,-0.8 ,-1.7, 0.2
"Danville City",51590,No,198.5 ,177.6, 221.7,78,stable,1.8 ,-0.8, 4.6
"Buena Vista City",51530,No,198.4 ,156.8, 248.7,16,stable,-1.2 ,-2.5, 0.1
"Page County",51139,No,197.2 ,176, 220.5,66,stable,-0.1 ,-0.9, 0.7
"Mecklenburg County",51117,No,197.2 ,175.5, 221.3,69,stable,-0.5 ,-1.3, 0.2
"Surry County",51181,No,197 ,145.4, 264,10,stable,-0.5 ,-2.4, 1.4
"Westmoreland County",51193,No,196.9 ,170.6, 227,44,stable,-0.6 ,-1.4, 0.2
"Staunton City",51790,No,195.9 ,174.5, 219.7,65,stable,0.1 ,-0.6, 0.9
"Portsmouth City",51740,No,195.4 ,178.6, 213.6,103,falling,-0.8 ,-1.4, -0.3
"Giles County",51071,No,195.4 ,170.7, 223.1,47,falling,-1.0 ,-1.7, -0.2
"Smyth County",51173,No,194.1 ,176.2, 213.6,90,falling,-0.7 ,-1.2, -0.2
"New Kent County",51127,No,192.7 ,163.7, 225.5,36,falling,-1.4 ,-2.5, -0.2
"Gloucester County",51073,No,192.6 ,174.2, 212.7,84,falling,-1.0 ,-1.5, -0.4
"Lynchburg City",51680,No,191.3 ,175.6, 208.1,121,falling,-0.7 ,-1.2, -0.2
"Henry County",51089,No,190.6 ,175.5, 206.9,125,stable,0.4 ,-0.1, 0.9
"Warren County",51187,No,189.7 ,170.9, 210.1,78,falling,-0.9 ,-1.6, -0.2
"Charlotte County",51037,No,189.3 ,157, 227.3,25,stable,-0.9 ,-2.0, 0.2
"Brunswick County",51025,No,189.1 ,155.7, 229.4,24,stable,-0.9 ,-2.2, 0.4
"Colonial Heights City",51570,No,185.7 ,161.6, 213,46,falling,-1.2 ,-1.9, -0.5
"Russell County",51167,No,185.5 ,166.6, 206.2,74,stable,-0.3 ,-0.9, 0.3
"Northampton County",51131,No,185 ,152.4, 224.4,26,falling,-1.4 ,-2.5, -0.2
"Roanoke City",51770,No,184.5 ,171.6, 198.1,164,falling,-0.7 ,-1.0, -0.3
"Lancaster County",51103,No,183.2 ,150.5, 224.1,37,falling,-1.8 ,-2.7, -1.0
"Norfolk City",51710,No,181.2 ,170.2, 192.8,214,falling,-1.6 ,-1.9, -1.3
"Essex County",51057,No,180.7 ,145.8, 223.4,20,stable,-0.6 ,-1.6, 0.5
