------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=51&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'cancer': '040', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_017.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=51&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Virginia by County

"Pancreas, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Virginia",51000,***,11 ,10.7, 11.3,1008,stable,0.1 ,-0.1, 0.4
"United States",00000,***,11 ,10.9, 11,40517,rising,0.3 ,0.2, 0.3
"Northampton County",51131,***,23.1 ,14.6, 36,5,*,*,*,*
"Martinsville City",51690,***,20.6 ,12.1, 33.1,4,*,*,*,*
"Goochland County",51075,***,18.9 ,12.3, 28.1,6,*,*,*,*
"Fairfax City",51600,***,17 ,10.5, 26,4,*,*,*,*
"Caroline County",51033,***,16.8 ,11.2, 24.4,6,*,*,*,*
"Salem City",51775,***,16.7 ,11.2, 24.4,6,rising,2.5 ,0.4, 4.7
"New Kent County",51127,***,16.2 ,9, 26.8,3,*,*,*,*
"Petersburg City",51730,***,16.1 ,11.2, 22.8,7,stable,0.2 ,-2.1, 2.5
"Hopewell City",51670,***,16.1 ,10, 24.7,4,*,*,*,*
"Brunswick County",51025,***,16 ,9.7, 25.6,4,*,*,*,*
"Amherst County",51009,***,15.9 ,11, 22.4,7,stable,0.1 ,-1.9, 2.2
"Middlesex County",51119,***,15.5 ,8.9, 27.6,3,*,*,*,*
"Scott County",51169,***,15.2 ,10, 22.9,5,*,*,*,*
"Grayson County",51077,***,15 ,8.2, 25.7,3,*,*,*,*
"Lynchburg City",51680,***,14.7 ,11.1, 19.1,12,rising,1.9 ,0.1, 3.7
"Powhatan County",51145,***,14.4 ,9.1, 21.9,5,*,*,*,*
"Westmoreland County",51193,***,14.1 ,8.2, 23.3,4,*,*,*,*
"Buckingham County",51029,***,13.7 ,7.7, 23,3,*,*,*,*
"Campbell County",51031,***,13.6 ,10, 18,10,stable,0.2 ,-1.8, 2.3
