------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=51&areatype=county&cancer=018&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '51', 'areatype': 'county', 'cancer': '018', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_019.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=51&areatype=county&cancer=018&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Virginia by County

"Stomach, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Virginia",51000,***,3 ,2.8, 3.1,268,stable,-1.2 ,-2.6, 0.2
"United States",00000,***,3.1 ,3.1, 3.1,11305,falling,-1.8 ,-2.3, -1.4
"Norfolk City",51710,***,5 ,3.7, 6.6,10,falling,-2.0 ,-3.5, -0.5
"Hampton City",51650,***,4.2 ,2.9, 6,7,stable,-2.0 ,-4.1, 0.2
"Prince William County",51153,***,4.1 ,3.1, 5.3,13,*,*,*,*
"Chesapeake City",51550,***,3.9 ,2.8, 5.2,9,falling,-2.4 ,-4.1, -0.6
"Henry County",51089,***,3.8 ,2.1, 6.6,3,*,*,*,*
"James City County",51095,***,3.8 ,2.3, 5.9,4,*,*,*,*
"Newport News City",51700,***,3.5 ,2.4, 5,6,falling,-2.2 ,-3.7, -0.7
"Richmond City",51760,***,3.5 ,2.5, 4.9,8,falling,-3.2 ,-4.8, -1.5
"Chesterfield County",51041,***,3.5 ,2.6, 4.5,11,stable,-1.6 ,-3.4, 0.2
"Hanover County",51085,***,3.4 ,2, 5.3,4,*,*,*,*
"Henrico County",51087,***,3.3 ,2.5, 4.3,12,stable,-1.5 ,-3.1, 0.0
"Portsmouth City",51740,***,3.3 ,1.9, 5.3,4,falling,-2.4 ,-4.4, -0.2
"Spotsylvania County",51177,***,2.7 ,1.6, 4.3,4,*,*,*,*
"Albemarle County",51003,***,2.7 ,1.5, 4.4,3,*,*,*,*
"Fairfax County",51059,***,2.6 ,2.2, 3.1,29,falling,-2.6 ,-3.7, -1.6
"Virginia Beach City",51810,***,2.6 ,2, 3.4,12,falling,-3.5 ,-5.0, -2.0
"Alexandria City",51510,***,2.5 ,1.4, 4.1,3,*,*,*,*
"Loudoun County",51107,***,2.3 ,1.5, 3.3,6,*,*,*,*
"Arlington County",51013,***,2.3 ,1.4, 3.4,5,falling,-3.2 ,-5.2, -1.1
"Accomack County",51001,***,* ,*, *,3 or fewer,*,*,*,*
"Alleghany County and Clifton Forge City",51005,***,* ,*, *,3 or fewer,*,*,*,*
"Amelia County",51007,***,* ,*, *,3 or fewer,*,*,*,*
"Amherst County",51009,***,* ,*, *,3 or fewer,*,*,*,*
"Appomattox County",51011,***,* ,*, *,3 or fewer,*,*,*,*
"Augusta County",51015,***,* ,*, *,3 or fewer,*,*,*,*
"Bath County",51017,***,* ,*, *,3 or fewer,*,*,*,*
"Bedford City and County",51917,***,* ,*, *,3 or fewer,*,*,*,*
"Bland County",51021,***,* ,*, *,3 or fewer,*,*,*,*
"Botetourt County",51023,***,* ,*, *,3 or fewer,*,*,*,*
"Bristol City",51520,***,* ,*, *,3 or fewer,*,*,*,*
"Brunswick County",51025,***,* ,*, *,3 or fewer,*,*,*,*
"Buchanan County",51027,***,* ,*, *,3 or fewer,*,*,*,*
"Buckingham County",51029,***,* ,*, *,3 or fewer,*,*,*,*
"Buena Vista City",51530,***,* ,*, *,3 or fewer,*,*,*,*
"Campbell County",51031,***,* ,*, *,3 or fewer,*,*,*,*
"Caroline County",51033,***,* ,*, *,3 or fewer,*,*,*,*
"Carroll County",51035,***,* ,*, *,3 or fewer,*,*,*,*
"Charles City County",51036,***,* ,*, *,3 or fewer,*,*,*,*
"Charlotte County",51037,***,* ,*, *,3 or fewer,*,*,*,*
"Charlottesville City",51540,***,* ,*, *,3 or fewer,*,*,*,*
"Clarke County",51043,***,* ,*, *,3 or fewer,*,*,*,*
"Colonial Heights City",51570,***,* ,*, *,3 or fewer,*,*,*,*
"Covington City",51580,***,* ,*, *,3 or fewer,*,*,*,*
"Craig County",51045,***,* ,*, *,3 or fewer,*,*,*,*
"Culpeper County",51047,***,* ,*, *,3 or fewer,*,*,*,*
"Cumberland County",51049,***,* ,*, *,3 or fewer,*,*,*,*
"Danville City",51590,***,* ,*, *,3 or fewer,*,*,*,*
"Dickenson County",51051,***,* ,*, *,3 or fewer,*,*,*,*
"Dinwiddie County",51053,***,* ,*, *,3 or fewer,*,*,*,*
"Emporia City",51595,***,* ,*, *,3 or fewer,*,*,*,*
"Essex County",51057,***,* ,*, *,3 or fewer,*,*,*,*
"Fairfax City",51600,***,* ,*, *,3 or fewer,*,*,*,*
"Falls Church City",51610,***,* ,*, *,3 or fewer,*,*,*,*
"Fauquier County",51061,***,* ,*, *,3 or fewer,*,*,*,*
"Floyd County",51063,***,* ,*, *,3 or fewer,*,*,*,*
"Fluvanna County",51065,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin City",51620,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",51067,***,* ,*, *,3 or fewer,*,*,*,*
"Frederick County",51069,***,* ,*, *,3 or fewer,*,*,*,*
"Fredericksburg City",51630,***,* ,*, *,3 or fewer,*,*,*,*
"Galax City",51640,***,* ,*, *,3 or fewer,*,*,*,*
"Giles County",51071,***,* ,*, *,3 or fewer,*,*,*,*
"Gloucester County",51073,***,* ,*, *,3 or fewer,*,*,*,*
"Goochland County",51075,***,* ,*, *,3 or fewer,*,*,*,*
"Grayson County",51077,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County",51079,***,* ,*, *,3 or fewer,*,*,*,*
"Greensville County",51081,***,* ,*, *,3 or fewer,*,*,*,*
"Halifax County with South Boston City",51083,***,* ,*, *,3 or fewer,*,*,*,*
"Harrisonburg City",51660,***,* ,*, *,3 or fewer,*,*,*,*
"Highland County",51091,***,* ,*, *,3 or fewer,*,*,*,*
"Hopewell City",51670,***,* ,*, *,3 or fewer,*,*,*,*
"Isle of Wight County",51093,***,* ,*, *,3 or fewer,*,*,*,*
"King George County",51099,***,* ,*, *,3 or fewer,*,*,*,*
"King William County",51101,***,* ,*, *,3 or fewer,*,*,*,*
"King and Queen County",51097,***,* ,*, *,3 or fewer,*,*,*,*
"Lancaster County",51103,***,* ,*, *,3 or fewer,*,*,*,*
"Lee County",51105,***,* ,*, *,3 or fewer,*,*,*,*
"Lexington City",51678,***,* ,*, *,3 or fewer,*,*,*,*
"Louisa County",51109,***,* ,*, *,3 or fewer,*,*,*,*
"Lunenburg County",51111,***,* ,*, *,3 or fewer,*,*,*,*
"Lynchburg City",51680,***,* ,*, *,3 or fewer,*,*,*,*
"Madison County",51113,***,* ,*, *,3 or fewer,*,*,*,*
