------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=53&areatype=county&cancer=001&race=07&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '53', 'areatype': 'county', 'cancer': '001', 'race': '07', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_025.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=53&areatype=county&cancer=001&race=07&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Washington by County

"All Cancer Sites, 2012-2016"

"White Non-Hispanic, Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Washington",53000,No,162.1 ,160.7, 163.5,10866,falling,-1.5 ,-1.7, -1.3
"United States (6)",00000,No,165.4 ,165.2, 165.7,465052,falling,-1.4 ,-1.4, -1.3
"Grays Harbor County",53027,No,192.8 ,180.2, 206.3,184,falling,-1.0 ,-1.4, -0.6
"Pend Oreille County",53051,No,189.8 ,161.7, 222.4,38,stable,-0.5 ,-1.6, 0.6
"Lewis County",53041,No,187.5 ,175.6, 200.1,195,falling,-0.7 ,-1.1, -0.3
"Cowlitz County",53015,No,184.9 ,174.3, 195.9,243,falling,-0.7 ,-1.1, -0.3
"Grant County",53025,No,182 ,168.2, 196.8,136,stable,-0.4 ,-0.8, 0.1
"Yakima County",53077,No,180.3 ,171.5, 189.6,338,falling,-0.4 ,-0.7, -0.2
"Mason County",53045,No,177.9 ,164.9, 191.8,153,falling,-1.1 ,-1.7, -0.6
"Okanogan County",53047,No,177.4 ,160.7, 195.9,92,falling,-0.9 ,-1.4, -0.4
"Pierce County",53053,No,172.2 ,167.8, 176.7,1205,falling,-1.6 ,-1.9, -1.2
