------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=16&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '16', 'areatype': 'county', 'cancer': '020', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_044.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=16&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Idaho by County

"Colon & Rectum (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Idaho(3)",16000,***,21.3 ,20.4, 22.3,379,59.8
"US (SEER+NPCR)(1)",00000,***,21.5 ,21.5, 21.6,78225,55.5
"Washington County(7)",16087,***,31.3 ,19.3, 48.8,5,71.9
"Owyhee County(7)",16073,***,30.5 ,18.7, 47.5,4,77.8
"Bingham County(7)",16011,***,29.6 ,22.8, 37.6,14,71.6
"Shoshone County(7)",16079,***,28.5 ,18, 43.5,5,56.5
"Payette County(7)",16075,***,28.5 ,19.9, 39.6,8,56.7
"Franklin County(7)",16041,***,27.9 ,16.4, 44.5,4,69.2
"Boundary County(7)",16021,***,25.3 ,15, 40.7,4,65.6
"Kootenai County(7)",16055,***,23.8 ,20.7, 27.3,43,62.2
"Elmore County(7)",16039,***,23.8 ,15.8, 34.3,6,54.7
"Twin Falls County(7)",16083,***,23.4 ,19.1, 28.4,21,66.7
"Canyon County(7)",16027,***,23.2 ,20.3, 26.5,45,59.8
"Clearwater County(7)",16035,***,22.7 ,13.6, 38.4,4,61.3
"Bonner County(7)",16017,***,22.7 ,17.3, 29.5,13,55.6
"Gem County(7)",16045,***,22.6 ,14.7, 33.9,6,54.9
"Jefferson County(7)",16051,***,21 ,13.4, 31.2,5,58.1
"Lemhi County(7)",16059,***,20.7 ,12.2, 36.5,4,43.9
"Ada County(7)",16001,***,20.3 ,18.3, 22.3,86,59.6
"Minidoka County(7)",16067,***,20.2 ,12.7, 30.7,5,63.2
"Fremont County(7)",16043,***,19.8 ,11.4, 32.5,3,51.5
"Idaho County(7)",16049,***,19.4 ,12.6, 29.5,6,62.2
"Bannock County(7)",16005,***,19.1 ,15, 24,15,62.1
"Gooding County(7)",16047,***,18.5 ,10.6, 30.2,3,51.5
"Bonneville County(7)",16019,***,18.4 ,14.9, 22.4,20,53.2
"Jerome County(7)",16053,***,18.4 ,11.1, 28.5,4,69.0
"Latah County(7)",16057,***,15.8 ,10.1, 23.4,5,56.5
"Nez Perce County(7)",16069,***,15 ,10.7, 20.7,8,46.1
"Blaine County(7)",16013,***,11.7 ,6.5, 19.9,3,59.3
"Adams County(7)",16003,***,* ,*, *,3 or fewer,*
"Bear Lake County(7)",16007,***,* ,*, *,3 or fewer,*
"Benewah County(7)",16009,***,* ,*, *,3 or fewer,*
"Boise County(7)",16015,***,* ,*, *,3 or fewer,*
"Butte County(7)",16023,***,* ,*, *,3 or fewer,*
"Camas County(7)",16025,***,* ,*, *,3 or fewer,*
"Caribou County(7)",16029,***,* ,*, *,3 or fewer,*
"Cassia County(7)",16031,***,* ,*, *,3 or fewer,*
"Clark County(7)",16033,***,* ,*, *,3 or fewer,*
"Custer County(7)",16037,***,* ,*, *,3 or fewer,*
"Lewis County(7)",16061,***,* ,*, *,3 or fewer,*
"Lincoln County(7)",16063,***,* ,*, *,3 or fewer,*
"Madison County(7)",16065,***,* ,*, *,3 or fewer,*
"Oneida County(7)",16071,***,* ,*, *,3 or fewer,*
"Power County(7)",16077,***,* ,*, *,3 or fewer,*
"Teton County(7)",16081,***,* ,*, *,3 or fewer,*
"Valley County(7)",16085,***,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:16 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

"^ Late Stage is defined as cases determined to be regional or distant. Coding is generally based on Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ] but may include other staging variables if necessary."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

