------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=16&areatype=county&cancer=001&race=00&sex=0&age=006&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '16', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '006', 'type': 'incd', 'file_name': 'incidencerates_035.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=16&areatype=county&cancer=001&race=00&sex=0&age=006&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Idaho by County

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <65"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Idaho(7,8)",16000,***,211 ,207.7, 214.3,3359,stable,-0.2 ,-0.4, 0.0
"US (SEER+NPCR)(1,10)",00000,***,225.9 ,225.7, 226.1,737439,stable,-0.2 ,-1.1, 0.7
"Camas County(7)",16025,***,282.4 ,155, 485.3,3,*,*,*,*
"Butte County(7,8)",16023,***,270.2 ,181.9, 388.5,7,stable,-1.5 ,-5.5, 2.7
"Lewis County(7,8)",16061,***,259.9 ,188.5, 351.8,11,stable,-1.5 ,-5.4, 2.5
"Shoshone County(7,8)",16079,***,245.2 ,207.5, 288.5,36,stable,0.0 ,-2.3, 2.4
"Lemhi County(7,8)",16059,***,243.5 ,194.8, 302.2,24,stable,0.8 ,-1.8, 3.5
"Lincoln County(7,8)",16063,***,242.2 ,183.1, 314.5,12,stable,1.9 ,-0.9, 4.7
"Payette County(7,8)",16075,***,230.8 ,202.2, 262.5,50,stable,0.3 ,-1.4, 2.1
"Canyon County(7,8)",16027,***,230.3 ,220.3, 240.6,414,stable,2.3 ,-0.5, 5.3
"Gem County(7,8)",16045,***,227.9 ,194.8, 265.2,40,stable,0.2 ,-1.9, 2.3
"Owyhee County(7,8)",16073,***,224.8 ,186, 269.6,26,stable,-7.5 ,-21.2, 8.5
"Kootenai County(7,8)",16055,***,223 ,212.2, 234.4,345,stable,-0.4 ,-1.1, 0.3
"Elmore County(7,8)",16039,***,220.5 ,193.6, 250,51,stable,-0.1 ,-2.3, 2.2
"Ada County(7,8)",16001,***,218.8 ,212.4, 225.3,926,falling,-0.6 ,-1.1, -0.1
"Bonneville County(7,8)",16019,***,217.7 ,204.5, 231.6,211,stable,0.8 ,-0.1, 1.7
"Latah County(7,8)",16057,***,214.7 ,191.5, 240,69,stable,0.6 ,-1.1, 2.2
"Nez Perce County(7,8)",16069,***,211 ,190.7, 232.9,89,stable,0.0 ,-0.8, 0.8
"Blaine County(7,8)",16013,***,206.3 ,180.1, 235.5,50,stable,0.1 ,-2.3, 2.6
"Minidoka County(7,8)",16067,***,205.9 ,176.9, 238.4,39,stable,-0.1 ,-1.6, 1.4
"Boise County(7,8)",16015,***,203.9 ,157.5, 262.1,20,stable,-0.2 ,-3.7, 3.5
"Bonner County(7,8)",16017,***,201.1 ,182.2, 221.6,106,stable,-1.0 ,-2.0, 0.0
"Bingham County(7,8)",16011,***,198.9 ,179.4, 219.9,81,rising,1.1 ,0.1, 2.1
"Twin Falls County(7,8)",16083,***,197.4 ,183.1, 212.4,151,falling,-1.1 ,-2.0, -0.1
"Gooding County(7,8)",16047,***,193.1 ,161.7, 229.1,28,stable,-10.6 ,-26.8, 9.2
"Clearwater County(7,8)",16035,***,192.6 ,153.4, 240.3,21,stable,-0.2 ,-2.4, 2.1
"Jerome County(7,8)",16053,***,190.8 ,164.7, 219.9,40,falling,-1.9 ,-3.4, -0.4
"Valley County(7,8)",16085,***,190.2 ,154.6, 232.7,27,stable,-0.6 ,-3.4, 2.2
"Jefferson County(7,8)",16051,***,188.5 ,163.7, 215.9,43,stable,-0.2 ,-1.4, 1.1
"Caribou County(7,8)",16029,***,188.4 ,142.2, 245.1,12,stable,0.0 ,-2.6, 2.5
"Idaho County(7,8)",16049,***,188.2 ,158.4, 222.4,37,stable,1.0 ,-0.8, 2.9
"Bannock County(7,8)",16005,***,185 ,171.1, 199.6,143,stable,-0.7 ,-1.4, 0.0
"Boundary County(7,8)",16021,***,184.6 ,150.7, 224.6,25,stable,0.1 ,-1.9, 2.2
"Custer County(7,8)",16037,***,182.2 ,130.9, 250.9,11,stable,0.3 ,-3.5, 4.2
"Washington County(7,8)",16087,***,180.2 ,144, 223.6,20,stable,-2.4 ,-5.2, 0.4
"Fremont County(7,8)",16043,***,179.8 ,147, 217.9,23,stable,0.0 ,-1.6, 1.7
"Madison County(7,8)",16065,***,177.7 ,152.2, 205.9,40,stable,1.0 ,-0.8, 2.9
"Franklin County(7,8)",16041,***,171.7 ,138.8, 210,20,stable,-0.4 ,-2.9, 2.1
"Bear Lake County(7,8)",16007,***,170.1 ,120.8, 232.8,9,stable,0.0 ,-4.3, 4.5
"Benewah County(7,8)",16009,***,168.5 ,131.8, 213.2,18,stable,-2.6 ,-5.5, 0.5
"Oneida County(7,8)",16071,***,166.1 ,110.5, 240.2,7,stable,-1.4 ,-6.1, 3.4
"Teton County(7,8)",16081,***,164 ,130.9, 203.1,17,falling,-3.5 ,-6.5, -0.4
"Power County(7,8)",16077,***,158.9 ,120.9, 205.7,13,stable,1.7 ,-1.3, 4.8
"Cassia County(7,8)",16031,***,154.9 ,131.4, 181.4,33,stable,-1.7 ,-3.7, 0.3
"Adams County(7,8)",16003,***,148.1 ,101.2, 215,9,stable,-3.8 ,-7.5, 0.0
"Clark County(7)",16033,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:16 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

