------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=16&areatype=county&cancer=090&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '16', 'areatype': 'county', 'cancer': '090', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_047.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=16&areatype=county&cancer=090&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Idaho by County

"Leukemia (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Idaho(3)",16000,***,15.5 ,14.6, 16.3,272,95.9
"US (SEER+NPCR)(1)",00000,***,14 ,14, 14.1,49519,99.0
"Payette County(7)",16075,***,19.6 ,12.8, 29,5,96.4
"Madison County(7)",16065,***,19.2 ,11.6, 29.6,4,100.0
"Canyon County(7)",16027,***,18.9 ,16.3, 21.9,37,96.9
"Gooding County(7)",16047,***,18.6 ,11, 29.8,4,100.0
"Blaine County(7)",16013,***,18.3 ,11.3, 28.3,4,95.7
"Shoshone County(7)",16079,***,18.3 ,10.3, 30.8,3,100.0
"Elmore County(7)",16039,***,17.5 ,10.7, 26.9,4,100.0
"Kootenai County(7)",16055,***,17.3 ,14.6, 20.4,30,97.4
"Latah County(7)",16057,***,16.3 ,10.8, 23.8,6,100.0
"Bonneville County(7)",16019,***,15.8 ,12.5, 19.7,17,97.6
"Idaho County(7)",16049,***,15.4 ,8.7, 25.9,4,94.7
"Bonner County(7)",16017,***,15.1 ,10.6, 21,9,89.6
"Twin Falls County(7)",16083,***,14.9 ,11.5, 19.1,13,98.5
"Ada County(7)",16001,***,14.6 ,13, 16.4,62,95.4
"Nez Perce County(7)",16069,***,14.5 ,9.9, 20.5,7,94.7
"Gem County(7)",16045,***,14.2 ,7.9, 24,3,94.1
"Bannock County(7)",16005,***,13.7 ,10.3, 17.7,12,93.7
"Cassia County(7)",16031,***,13.2 ,7.7, 21.4,3,94.4
"Jefferson County(7)",16051,***,13.1 ,7.4, 21.6,3,94.1
"Bingham County(7)",16011,***,11.1 ,7.2, 16.4,5,92.9
"Adams County(7)",16003,***,* ,*, *,3 or fewer,*
"Bear Lake County(7)",16007,***,* ,*, *,3 or fewer,*
"Benewah County(7)",16009,***,* ,*, *,3 or fewer,*
"Boise County(7)",16015,***,* ,*, *,3 or fewer,*
"Boundary County(7)",16021,***,* ,*, *,3 or fewer,*
"Butte County(7)",16023,***,* ,*, *,3 or fewer,*
"Camas County(7)",16025,***,* ,*, *,3 or fewer,*
"Caribou County(7)",16029,***,* ,*, *,3 or fewer,*
"Clark County(7)",16033,***,* ,*, *,3 or fewer,*
"Clearwater County(7)",16035,***,* ,*, *,3 or fewer,*
"Custer County(7)",16037,***,* ,*, *,3 or fewer,*
"Franklin County(7)",16041,***,* ,*, *,3 or fewer,*
"Fremont County(7)",16043,***,* ,*, *,3 or fewer,*
"Jerome County(7)",16053,***,* ,*, *,3 or fewer,*
"Lemhi County(7)",16059,***,* ,*, *,3 or fewer,*
"Lewis County(7)",16061,***,* ,*, *,3 or fewer,*
"Lincoln County(7)",16063,***,* ,*, *,3 or fewer,*
"Minidoka County(7)",16067,***,* ,*, *,3 or fewer,*
"Oneida County(7)",16071,***,* ,*, *,3 or fewer,*
"Owyhee County(7)",16073,***,* ,*, *,3 or fewer,*
"Power County(7)",16077,***,* ,*, *,3 or fewer,*
"Teton County(7)",16081,***,* ,*, *,3 or fewer,*
"Valley County(7)",16085,***,* ,*, *,3 or fewer,*
"Washington County(7)",16087,***,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:16 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

"^ Late Stage is defined as cases determined to be regional or distant. Coding is generally based on Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ] but may include other staging variables if necessary."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
3 Source: SEER November 2018 submission.  State Cancer Registry also receives funding from CDC's National Program of Cancer Registries.
7 Source: SEER November 2018 submission.

