------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=46&areatype=county&cancer=072&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '46', 'areatype': 'county', 'cancer': '072', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_009.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=46&areatype=county&cancer=072&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for South Dakota by County

"Kidney & Renal Pelvis, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"South Dakota",46000,***,4.3 ,3.7, 4.9,44,stable,-0.7 ,-1.4, 0.0
"United States",00000,***,3.8 ,3.7, 3.8,13926,falling,-0.9 ,-1.1, -0.7
"Pennington County",46103,***,4.8 ,3.2, 6.9,6,stable,-1.8 ,-4.0, 0.4
"Minnehaha County",46099,***,4.3 ,3, 5.9,8,stable,-0.5 ,-2.2, 1.3
"Aurora County",46003,***,* ,*, *,3 or fewer,*,*,*,*
"Beadle County",46005,***,* ,*, *,3 or fewer,*,*,*,*
"Bennett County",46007,***,* ,*, *,3 or fewer,*,*,*,*
"Bon Homme County",46009,***,* ,*, *,3 or fewer,*,*,*,*
"Brookings County",46011,***,* ,*, *,3 or fewer,*,*,*,*
"Brown County",46013,***,* ,*, *,3 or fewer,*,*,*,*
"Brule County",46015,***,* ,*, *,3 or fewer,*,*,*,*
"Buffalo County",46017,***,* ,*, *,3 or fewer,*,*,*,*
"Butte County",46019,***,* ,*, *,3 or fewer,*,*,*,*
"Campbell County",46021,***,* ,*, *,3 or fewer,*,*,*,*
"Charles Mix County",46023,***,* ,*, *,3 or fewer,*,*,*,*
"Clark County",46025,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",46027,***,* ,*, *,3 or fewer,*,*,*,*
"Codington County",46029,***,* ,*, *,3 or fewer,*,*,*,*
"Corson County",46031,***,* ,*, *,3 or fewer,*,*,*,*
"Custer County",46033,***,* ,*, *,3 or fewer,*,*,*,*
"Davison County",46035,***,* ,*, *,3 or fewer,*,*,*,*
"Day County",46037,***,* ,*, *,3 or fewer,*,*,*,*
"Deuel County",46039,***,* ,*, *,3 or fewer,*,*,*,*
"Dewey County",46041,***,* ,*, *,3 or fewer,*,*,*,*
"Douglas County",46043,***,* ,*, *,3 or fewer,*,*,*,*
"Edmunds County",46045,***,* ,*, *,3 or fewer,*,*,*,*
"Fall River County",46047,***,* ,*, *,3 or fewer,*,*,*,*
"Faulk County",46049,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County",46051,***,* ,*, *,3 or fewer,*,*,*,*
"Gregory County",46053,***,* ,*, *,3 or fewer,*,*,*,*
"Haakon County",46055,***,* ,*, *,3 or fewer,*,*,*,*
"Hamlin County",46057,***,* ,*, *,3 or fewer,*,*,*,*
"Hand County",46059,***,* ,*, *,3 or fewer,*,*,*,*
"Hanson County",46061,***,* ,*, *,3 or fewer,*,*,*,*
"Harding County",46063,***,* ,*, *,3 or fewer,*,*,*,*
"Hughes County",46065,***,* ,*, *,3 or fewer,*,*,*,*
"Hutchinson County",46067,***,* ,*, *,3 or fewer,*,*,*,*
"Hyde County",46069,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County",46071,***,* ,*, *,3 or fewer,*,*,*,*
"Jerauld County",46073,***,* ,*, *,3 or fewer,*,*,*,*
"Jones County",46075,***,* ,*, *,3 or fewer,*,*,*,*
"Kingsbury County",46077,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County",46079,***,* ,*, *,3 or fewer,*,*,*,*
"Lawrence County",46081,***,* ,*, *,3 or fewer,*,*,*,*
"Lincoln County",46083,***,* ,*, *,3 or fewer,*,*,*,*
"Lyman County",46085,***,* ,*, *,3 or fewer,*,*,*,*
"Marshall County",46091,***,* ,*, *,3 or fewer,*,*,*,*
"McCook County",46087,***,* ,*, *,3 or fewer,*,*,*,*
"McPherson County",46089,***,* ,*, *,3 or fewer,*,*,*,*
"Meade County",46093,***,* ,*, *,3 or fewer,*,*,*,*
"Mellette County",46095,***,* ,*, *,3 or fewer,*,*,*,*
"Miner County",46097,***,* ,*, *,3 or fewer,*,*,*,*
"Moody County",46101,***,* ,*, *,3 or fewer,*,*,*,*
"Perkins County",46105,***,* ,*, *,3 or fewer,*,*,*,*
"Potter County",46107,***,* ,*, *,3 or fewer,*,*,*,*
"Roberts County",46109,***,* ,*, *,3 or fewer,*,*,*,*
"Sanborn County",46111,***,* ,*, *,3 or fewer,*,*,*,*
"Shannon County",46113,***,* ,*, *,3 or fewer,*,*,*,*
"Spink County",46115,***,* ,*, *,3 or fewer,*,*,*,*
"Stanley County",46117,***,* ,*, *,3 or fewer,*,*,*,*
"Sully County",46119,***,* ,*, *,3 or fewer,*,*,*,*
"Todd County",46121,***,* ,*, *,3 or fewer,*,*,*,*
"Tripp County",46123,***,* ,*, *,3 or fewer,*,*,*,*
"Turner County",46125,***,* ,*, *,3 or fewer,*,*,*,*
"Union County",46127,***,* ,*, *,3 or fewer,*,*,*,*
"Walworth County",46129,***,* ,*, *,3 or fewer,*,*,*,*
"Yankton County",46135,***,* ,*, *,3 or fewer,*,*,*,*
"Ziebach County",46137,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:20 pm.

*** No Healthy People 2020 Objective for this cancer.
"South Dakota County Name Change: please note that Shannon County, SD (FIPS code=46113) was renamed effective May 1, 2015, and the new name is Oglala Lakota County (FIPS Code=46102). Due to the nature of data submissions, we will use the older code/name this year and transition to the new code/name with a future data release."

State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
