------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=46&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '46', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '1', 'age': '001', 'type': 'death', 'file_name': 'deathrates_031.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=46&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for South Dakota by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"South Dakota",46000,No,195.4 ,189.6, 201.3,898,falling,-1.2 ,-1.5, -1.0
"United States",00000,No,193.1 ,192.8, 193.4,310576,falling,-1.8 ,-1.8, -1.8
"Bennett County",46007,No,285.2 ,174.3, 438.5,4,*,*,*,*
"McCook County",46087,No,285.1 ,210.5, 379.2,10,stable,1.0 ,-1.0, 3.1
"Todd County",46121,No,283.1 ,195.8, 392.8,8,*,*,*,*
"Dewey County",46041,No,275.8 ,181.6, 398.7,6,stable,-0.6 ,-2.3, 1.2
"Corson County",46031,No,268.5 ,166, 408.2,5,stable,-0.6 ,-2.6, 1.4
"Miner County",46097,No,265.9 ,161.4, 420.6,4,*,*,*,*
"Shannon County",46113,No,265 ,185, 364,8,stable,-1.8 ,-3.6, 0.1
"Jackson County",46071,No,263.2 ,163.4, 401.6,4,stable,-0.1 ,-2.5, 2.4
"Clay County",46027,No,249.4 ,190.5, 320.3,13,stable,-0.8 ,-2.5, 1.0
"Hanson County",46061,No,245.8 ,146.5, 386,4,*,*,*,*
"Perkins County",46105,No,241.8 ,154.9, 366,5,stable,0.5 ,-1.4, 2.6
"Minnehaha County",46099,No,229.4 ,213.9, 245.7,177,falling,-0.9 ,-1.2, -0.5
"Hamlin County",46057,No,225.7 ,156.9, 314.8,7,stable,-0.2 ,-1.6, 1.2
"Codington County",46029,No,223.8 ,191.2, 260.6,34,falling,-1.3 ,-2.1, -0.5
"Fall River County",46047,No,221.6 ,169.3, 289.1,13,stable,-1.2 ,-2.4, 0.0
"Kingsbury County",46077,No,221 ,157, 305.9,9,stable,-0.6 ,-2.0, 0.8
"Roberts County",46109,No,218.6 ,169.1, 278.7,14,falling,-1.6 ,-3.1, -0.1
"Sanborn County",46111,No,216.7 ,125.1, 355.2,4,stable,-1.4 ,-3.8, 1.1
"Jerauld County",46073,No,216.3 ,124.5, 362.8,4,stable,0.0 ,-2.2, 2.2
"Beadle County",46005,No,211.5 ,174.4, 254.5,23,falling,-1.1 ,-2.1, -0.1
"Potter County",46107,No,208.4 ,131.7, 330.8,5,stable,0.1 ,-1.8, 2.1
"Moody County",46101,No,202.1 ,139.6, 283.2,7,stable,-0.7 ,-2.3, 1.0
"Gregory County",46053,No,202 ,141.6, 285.7,7,stable,0.5 ,-1.4, 2.4
"Davison County",46035,No,201.2 ,166.1, 241.9,24,falling,-1.6 ,-2.8, -0.3
"Brule County",46015,No,198.2 ,136.1, 281.4,7,stable,-1.1 ,-2.8, 0.7
"Charles Mix County",46023,No,198 ,151.4, 255.9,12,stable,-1.1 ,-2.7, 0.6
"Walworth County",46129,No,197.3 ,139.2, 274.7,8,stable,-1.8 ,-3.6, 0.0
