------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=54&areatype=county&cancer=086&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '54', 'areatype': 'county', 'cancer': '086', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_014.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=54&areatype=county&cancer=086&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for West Virginia by County

"Non-Hodgkin Lymphoma, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"West Virginia",54000,***,6.1 ,5.7, 6.6,154,falling,-2.3 ,-2.8, -1.8
"United States",00000,***,5.6 ,5.6, 5.7,20262,falling,-2.2 ,-2.4, -2.0
"Barbour County",54001,***,13.4 ,7.6, 22.5,3,*,*,*,*
"Fayette County",54019,***,9.3 ,6.2, 13.6,6,stable,1.8 ,-0.6, 4.2
"Raleigh County",54081,***,7.7 ,5.5, 10.5,8,stable,-0.1 ,-2.4, 2.2
"Logan County",54045,***,7.3 ,4.2, 11.9,4,stable,-0.3 ,-2.6, 2.1
"Cabell County",54011,***,6.7 ,4.8, 9.2,9,falling,-2.1 ,-3.7, -0.4
"Marion County",54049,***,6.6 ,4.2, 10,5,stable,-0.6 ,-2.7, 1.5
"Wood County",54107,***,6 ,4.2, 8.4,7,falling,-3.2 ,-5.2, -1.1
"Mercer County",54055,***,5.9 ,3.8, 8.8,5,stable,-0.9 ,-3.1, 1.4
"Ohio County",54069,***,5.8 ,3.5, 9.4,4,stable,-2.2 ,-4.5, 0.0
"Jefferson County",54037,***,5.7 ,3.3, 9.3,4,stable,-0.2 ,-2.5, 2.2
"Kanawha County",54039,***,5.6 ,4.4, 7.1,15,stable,-0.9 ,-2.4, 0.7
"Putnam County",54079,***,5.5 ,3.3, 8.8,4,stable,-1.0 ,-3.6, 1.6
"Harrison County",54033,***,5.4 ,3.5, 8,5,stable,-1.8 ,-4.0, 0.5
"Berkeley County",54003,***,5.2 ,3.4, 7.6,6,falling,-2.7 ,-4.9, -0.6
"Wayne County",54099,***,5.1 ,2.9, 8.7,3,*,*,*,*
"Monongalia County",54061,***,4.8 ,2.9, 7.4,4,stable,-1.2 ,-3.4, 1.1
"Boone County",54005,***,* ,*, *,3 or fewer,*,*,*,*
"Braxton County",54007,***,* ,*, *,3 or fewer,*,*,*,*
"Brooke County",54009,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County",54013,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",54015,***,* ,*, *,3 or fewer,*,*,*,*
"Doddridge County",54017,***,* ,*, *,3 or fewer,*,*,*,*
"Gilmer County",54021,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County",54023,***,* ,*, *,3 or fewer,*,*,*,*
"Greenbrier County",54025,***,* ,*, *,3 or fewer,*,*,*,*
"Hampshire County",54027,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County",54029,***,* ,*, *,3 or fewer,*,*,*,*
"Hardy County",54031,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County",54035,***,* ,*, *,3 or fewer,*,*,*,*
"Lewis County",54041,***,* ,*, *,3 or fewer,*,*,*,*
"Lincoln County",54043,***,* ,*, *,3 or fewer,*,*,*,*
"Marshall County",54051,***,* ,*, *,3 or fewer,*,*,*,*
"Mason County",54053,***,* ,*, *,3 or fewer,*,*,*,*
"McDowell County",54047,***,* ,*, *,3 or fewer,*,*,*,*
