------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=54&areatype=county&cancer=055&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '54', 'areatype': 'county', 'cancer': '055', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_003.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=54&areatype=county&cancer=055&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for West Virginia by County

"Breast, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 20.7?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"West Virginia",54000,No,21.8 ,20.7, 23.1,288,falling,-1.4 ,-1.7, -1.1
"United States",00000,Yes,20.6 ,20.5, 20.7,41246,falling,-1.5 ,-1.7, -1.3
"Roane County",54087,No,43.3 ,26.2, 68.2,4,*,*,*,*
"Lewis County",54041,No,34 ,20.1, 54.8,4,stable,1.4 ,-0.8, 3.7
"Boone County",54005,No,31.2 ,20.3, 46.7,5,stable,2.2 ,-0.2, 4.7
"McDowell County",54047,No,29.9 ,19.1, 45.9,5,stable,0.6 ,-2.3, 3.6
"Mingo County",54059,No,28.4 ,18.3, 42.8,5,stable,0.1 ,-3.1, 3.4
"Mason County",54053,No,28.1 ,18.5, 41.5,6,stable,-0.9 ,-2.7, 0.9
"Marion County",54049,No,28 ,20.8, 37,11,stable,-0.3 ,-1.9, 1.3
"Cabell County",54011,No,27.7 ,21.9, 34.7,17,stable,4.8 ,-4.5, 15.1
"Preston County",54077,No,27.2 ,17.9, 40,6,stable,-0.8 ,-2.8, 1.2
"Lincoln County",54043,No,26.1 ,15.1, 42.6,4,falling,-2.4 ,-4.5, -0.3
"Ohio County",54069,No,26 ,18.3, 36.3,9,stable,0.0 ,-2.2, 2.1
"Wood County",54107,No,24.7 ,19.2, 31.4,15,stable,0.4 ,-1.1, 2.0
"Wayne County",54099,No,23.5 ,16, 33.5,7,stable,-0.3 ,-2.3, 1.8
"Berkeley County",54003,No,23.3 ,18.1, 29.6,14,stable,-1.4 ,-2.9, 0.1
"Nicholas County",54067,No,22.6 ,13.8, 35.8,4,falling,-3.2 ,-5.3, -1.0
"Wyoming County",54109,No,22.5 ,12.7, 37.4,3,stable,-1.2 ,-3.8, 1.4
"Brooke County",54009,No,22.3 ,13.3, 36.1,4,stable,-1.2 ,-3.9, 1.7
"Kanawha County",54039,No,21.2 ,17.9, 24.9,32,falling,-1.7 ,-2.6, -0.8
"Upshur County",54097,No,21.2 ,12.5, 34.2,4,*,*,*,*
"Putnam County",54079,No,20.9 ,14.7, 29.1,8,stable,-0.8 ,-2.9, 1.4
"Hancock County",54029,No,20.9 ,13.4, 31.9,5,falling,-1.8 ,-3.3, -0.2
"Raleigh County",54081,No,20.8 ,15.7, 27.1,12,falling,-2.1 ,-3.3, -0.9
"Greenbrier County",54025,Yes,20.6 ,13.8, 30.3,6,stable,-0.4 ,-2.5, 1.8
"Logan County",54045,Yes,20.5 ,13.2, 30.8,5,stable,-1.8 ,-4.0, 0.6
"Mineral County",54057,Yes,20.1 ,12.5, 31.5,4,falling,-4.6 ,-6.6, -2.5
"Jefferson County",54037,Yes,19.6 ,13.2, 28.2,6,stable,-1.3 ,-3.3, 0.7
"Fayette County",54019,Yes,19.1 ,13.3, 27.2,7,falling,-1.9 ,-3.7, -0.2
"Marshall County",54051,Yes,18.9 ,12.2, 28.9,5,stable,-0.9 ,-2.9, 1.0
