------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=45&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '45', 'areatype': 'county', 'cancer': '047', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_049.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=45&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for South Carolina by County

"Lung & Bronchus (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"South Carolina(6)",45000,***,46 ,45.2, 46.8,2795,70.8
"US (SEER+NPCR)(1)",00000,***,42.1 ,42, 42.2,156578,71.3
"Union County(6)",45087,***,65.5 ,54.5, 78.3,26,76.5
"Colleton County(6)",45029,***,58.6 ,49.6, 68.9,32,71.6
"Dillon County(6)",45033,***,58.1 ,47.7, 70.1,23,70.1
"Laurens County(6)",45059,***,57.4 ,50.5, 65.1,52,71.5
"Chester County(6)",45023,***,56.9 ,47.4, 68,26,72.5
"Cherokee County(6)",45021,***,56.7 ,48.9, 65.5,39,71.1
"Chesterfield County(6)",45025,***,56.5 ,48.2, 65.9,35,78.0
"McCormick County(6)",45065,***,54.8 ,40.6, 74.7,11,75.0
"Berkeley County(6)",45015,***,54.4 ,49.8, 59.3,112,70.5
"Abbeville County(6)",45001,***,53.9 ,43.7, 66.1,20,74.3
"Sumter County(6)",45085,***,53.6 ,48, 59.7,68,72.3
"Florence County(6)",45041,***,53.3 ,48.4, 58.6,90,74.4
"Williamsburg County(6)",45089,***,53.2 ,43.8, 64.2,24,73.8
"Spartanburg County(6)",45083,***,52.9 ,49.5, 56.5,187,74.3
"Marlboro County(6)",45069,***,52.6 ,42.2, 64.8,19,67.6
"Lee County(6)",45061,***,52.4 ,39.9, 68,12,73.8
"Anderson County(6)",45007,***,52.4 ,48.4, 56.6,133,80.4
"Kershaw County(6)",45055,***,52.2 ,45.4, 59.8,44,69.2
"Fairfield County(6)",45039,***,51.7 ,41, 64.8,17,77.3
"Oconee County(6)",45073,***,51.3 ,45.5, 57.8,60,78.4
"Greenwood County(6)",45047,***,51.3 ,44.8, 58.5,46,77.2
"Darlington County(6)",45031,***,50.8 ,44.3, 58,47,69.6
"Pickens County(6)",45077,***,49.1 ,44.1, 54.7,71,71.1
"Marion County(6)",45067,***,48.9 ,39.8, 59.6,22,67.3
"Clarendon County(6)",45027,***,48.8 ,40.6, 58.5,26,71.0
"Lancaster County(6)",45057,***,48.3 ,42.7, 54.5,57,71.4
"Calhoun County(6)",45017,***,48.1 ,36.3, 63.4,12,65.2
"Bamberg County(6)",45009,***,47.3 ,35.4, 62.6,11,68.8
"Lexington County(6)",45063,***,47.1 ,43.7, 50.7,152,72.6
"York County(6)",45091,***,46.8 ,43.1, 50.7,127,73.6
"Saluda County(6)",45081,***,46.6 ,36, 59.8,13,76.1
"Hampton County(6)",45049,***,45 ,34.2, 58.5,12,67.8
"Dorchester County(6)",45035,***,44.8 ,40.1, 50,69,69.3
"Richland County(6)",45079,***,44.7 ,41.7, 47.9,172,73.3
"Horry County(6)",45051,***,43.2 ,40.4, 46.1,198,62.3
